Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,True,5.33,3.87
1040,GET,True,,
1040,GET,True,6.04,4.67
1040,GET,True,5.83,4.7
1040,GET,True,4.43,3.85
1040,GET,True,,
1040,GET,True,5.63,6.27
1040,GET,True,3.74,3.42
1040,GET,True,4.11,4.85
1064,GET,True,,
1068,GET,True,3.75,3.35
1116,GET,True,4.95,5.31
1116,GET,True,,
1116,GET,True,,
1116,GET,True,5.01,4.06
1116,GET,True,,
1116,GET,True,,
1116,GET,True,10.19,10.07
1116,GET,True,3.58,3.99
1116,GET,True,4.12,4.77
1116,GET,True,4.08,3.67
1116,GET,True,,
1116,GET,True,,
1116,GET,True,5.07,6.23
1116,GET,True,3.46,3.94
1116,GET,True,3.88,4.21
1116,GET,True,5.76,4.55
1116,GET,True,5.45,4.55
1116,GET,True,,
1116,GET,True,3.82,4.45
1116,GET,True,6.08,5.04
1116,GET,True,4.81,5.91
1116,GET,True,5.3,5.14
1116,GET,True,4.31,4.33
1128,GET,True,3.86,3.87
1128,GET,True,,
1128,GET,True,4.26,3.85
1128,GET,True,,
1128,GET,True,4.11,4.26
1128,GET,True,,
1128,GET,True,,
1128,GET,True,6.46,5.27
1128,GET,True,,
1128,GET,True,8.16,3.35
1128,GET,True,3.68,3.55
1128,GET,True,,
1128,GET,True,4.88,4.76
1128,GET,True,6.84,4.73
1128,GET,True,3.57,3.24
1128,GET,True,4.45,4.17
1128,GET,True,4.91,4.59
1152,GET,True,4.16,3.79
1152,GET,True,5.79,4.54
1152,GET,True,,
1152,GET,True,3.9,3.78
1152,GET,True,,
1152,GET,True,4.07,4.08
1152,GET,True,,
1152,GET,True,4.15,5.71
1152,GET,True,6.49,5.75
1152,GET,True,3.57,3.21
1152,GET,True,4.1,4.29
1152,GET,True,,
1152,GET,True,7.51,5.05
1152,GET,True,1.65,1.54
1152,GET,True,,
1152,GET,True,,
1152,GET,True,4.04,4.75
1152,GET,True,,
1152,GET,True,4.09,4.89
1152,GET,True,4.6,4.22
1152,GET,True,,
1152,GET,True,,
1152,GET,True,,
1152,GET,True,4.32,5.13
1152,GET,True,4.59,5.06
1152,GET,True,3.64,3.28
1152,GET,True,5.5,4.59
1152,GET,True,3.81,4.33
1152,GET,True,,
1156,GET,True,3.95,4.39
1156,GET,True,,
1156,GET,True,6.09,4.78
1156,GET,True,6.22,4.78
1156,GET,True,3.51,3.4
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,,
1156,GET,True,3.45,3.4
1156,GET,True,,
1156,GET,True,,
1156,GET,True,4.15,4.77
1156,GET,True,,
1156,GET,True,4.67,4.87
1156,GET,True,,
1156,GET,True,,
1164,PUT,False,0.72,0.84
1164,GET,True,,
1176,GET,True,3.87,4.27
1228,GET,True,4.24,5.43
1228,GET,True,,
1236,GET,True,6.0,4.54
1236,GET,True,5.21,5.05
1236,GET,True,5.77,4.88
1236,GET,True,,
1236,GET,True,,
1292,PUT,False,1.73,1.75
1332,GET,True,4.44,5.04
1332,GET,True,6.09,4.68
1332,GET,True,4.39,4.87
1332,GET,True,5.57,4.62
1332,GET,True,4.2,4.09
1332,GET,True,4.83,5.56
1332,GET,True,4.17,3.74
1332,GET,True,,
1332,GET,True,4.79,4.98
1332,GET,True,4.56,4.53
1332,GET,True,10.53,7.82
1332,GET,True,4.74,4.57
1332,GET,True,,
1332,GET,True,,
1332,GET,True,,
1332,GET,True,4.18,4.87
1332,GET,True,,
1332,GET,True,5.13,4.46
1332,GET,True,3.4,3.8
1332,GET,True,5.77,5.01
1332,GET,True,7.38,4.7
1332,GET,True,,
1332,GET,True,4.32,4.67
1332,GET,True,,
1332,GET,True,5.39,5.25
1332,GET,True,4.27,3.96
1332,GET,True,5.65,5.51
1332,GET,True,3.3,3.26
1336,GET,True,,
1336,GET,True,4.98,5.51
1336,GET,True,,
1336,GET,True,,
1336,GET,True,4.68,4.59
1336,GET,True,,
1336,GET,True,,
1336,GET,True,4.28,4.64
1336,GET,True,3.82,3.6
1336,GET,True,5.32,5.02
1336,GET,True,,
1336,GET,True,,
1336,GET,True,4.71,4.61
1336,GET,True,,
1336,GET,True,,
1336,GET,True,3.97,5.01
1336,GET,True,,
1336,GET,True,,
1336,GET,True,5.89,5.07
1336,GET,True,,
1336,GET,True,4.35,5.2
1336,GET,True,5.87,4.88
1336,GET,True,6.32,4.95
1336,GET,True,3.49,3.46
1336,GET,True,,
1336,GET,True,,
1336,GET,True,,
1348,GET,True,3.53,4.38
1352,GET,True,4.12,4.19
1356,GET,True,3.45,3.29
1356,GET,True,3.79,3.63
1356,GET,True,,
1356,GET,True,3.73,3.39
1356,GET,True,3.64,4.18
1356,GET,True,,
1356,GET,True,,
1356,GET,True,,
1356,GET,True,,
1356,GET,True,3.68,3.38
1356,GET,True,3.31,3.22
1356,GET,True,,
1356,GET,True,4.24,4.15
1356,GET,True,,
1356,GET,True,4.99,4.51
1356,GET,True,,
1356,GET,True,3.99,3.95
1356,GET,True,,
1356,GET,True,,
1360,GET,True,,
1360,GET,True,6.28,5.27
1364,GET,True,3.79,4.44
1364,GET,True,7.24,7.71
1364,GET,True,3.39,3.25
1364,GET,True,5.18,4.75
1368,GET,True,,
1368,GET,True,3.34,3.58
1368,GET,True,4.79,4.21
1368,GET,True,,
1368,GET,True,,
1368,GET,True,4.49,5.01
1368,GET,True,3.54,4.07
1368,GET,True,,
1368,GET,True,4.08,3.85
1368,GET,True,,
1368,GET,True,,
1368,GET,True,,
1368,GET,True,7.31,8.41
1368,GET,True,,
1368,GET,True,3.67,3.37
1368,GET,True,,
1368,GET,True,5.2,9.1
1368,GET,True,4.37,4.06
1368,GET,True,3.94,4.02
1368,GET,True,,
1368,GET,True,4.82,5.6
1368,GET,True,3.99,4.79
1372,GET,True,,
1372,GET,True,1.76,1.67
1372,GET,True,1.98,1.84
1372,GET,True,4.44,4.75
1372,GET,True,,
1372,GET,True,4.4,5.24
1372,GET,True,4.46,4.97
1372,GET,True,,
1372,GET,True,4.44,4.49
1372,GET,True,4.16,4.89
1372,GET,True,7.57,7.3
1372,GET,True,5.74,5.4
1372,GET,True,3.75,3.62
1372,GET,True,3.84,3.44
1372,GET,True,6.13,4.46
1372,GET,True,3.81,3.78
1372,GET,True,,
1372,GET,True,4.43,4.91
1372,GET,True,,
1372,GET,True,4.33,5.04
1372,GET,True,3.9,3.67
1372,GET,True,4.23,5.08
1416,GET,True,3.69,3.25
1420,GET,True,5.35,5.16
1424,GET,True,,
1464,GET,True,,
1492,GET,True,2.35,2.12
1524,GET,True,,
1532,GET,True,,
1536,GET,True,,
1568,GET,True,4.46,5.26
1568,GET,True,4.92,4.34
1576,GET,True,5.99,8.1
1576,GET,True,,
1576,GET,True,4.04,4.29
1576,GET,True,3.51,3.17
1576,GET,True,,
1576,GET,True,,
1576,GET,True,4.39,4.66
1576,GET,True,3.3,3.1
1576,GET,True,,
1576,GET,True,5.22,4.29
1576,PUT,False,1.66,1.86
1584,GET,True,,
1584,GET,True,3.93,3.62
1584,GET,True,4.21,4.7
1584,GET,True,3.66,4.09
1584,GET,True,8.46,9.88
1584,GET,True,,
1584,GET,True,4.2,4.04
1584,GET,True,4.14,4.62
1584,GET,True,,
1584,GET,True,5.32,4.37
1584,GET,True,1.86,1.65
1584,GET,True,4.2,5.54
1584,GET,True,5.02,4.88
1584,GET,True,3.73,3.55
1584,GET,True,3.52,3.48
1584,GET,True,,
1584,GET,True,8.0,9.85
1584,GET,True,4.71,5.21
1584,GET,True,3.72,3.33
1584,GET,True,,
1584,GET,True,5.65,4.2
1584,GET,True,4.49,4.75
1584,GET,True,4.63,4.98
1584,GET,True,4.44,4.17
1584,GET,True,9.15,8.78
1604,GET,True,,
1656,GET,True,,
1656,GET,True,3.77,4.32
1716,PUT,False,,
1720,PUT,False,0.76,0.57
1720,GET,True,4.75,5.11
1720,GET,True,,
1720,PUT,False,1.65,1.56
1720,GET,True,5.42,4.34
1720,PUT,False,0.46,0.36
1720,PUT,False,0.87,0.7
1720,PUT,False,1.56,1.53
1744,GET,True,4.23,4.58
1760,GET,True,,
1760,GET,True,,
1760,GET,True,,
1760,GET,True,3.88,4.55
1760,GET,True,3.6,3.89
1764,GET,True,3.86,4.92
1772,GET,True,5.87,4.59
1772,GET,True,7.44,7.44
1772,GET,True,4.29,3.77
1772,GET,True,4.19,3.96
1772,GET,True,4.44,4.58
1772,GET,True,6.88,6.27
1772,GET,True,,
1772,GET,True,5.9,4.61
1772,GET,True,4.12,4.88
1772,GET,True,,
1772,GET,True,4.44,4.58
1772,GET,True,,
1772,GET,True,6.31,4.03
1772,GET,True,4.92,5.01
1772,GET,True,4.67,5.32
1772,GET,True,3.76,4.06
1772,GET,True,5.89,4.69
1772,GET,True,3.48,3.36
1772,GET,True,,
1772,GET,True,3.72,3.42
1772,GET,True,3.61,3.43
1772,GET,True,4.1,3.8
1772,GET,True,,
1772,GET,True,3.27,3.01
1772,GET,True,3.78,4.13
1772,GET,True,,
1772,GET,True,6.14,4.94
1772,GET,True,4.25,3.99
1772,GET,True,3.11,3.33
1772,GET,True,,
1780,GET,True,,
1780,PUT,False,0.68,0.52
1788,GET,True,5.38,4.4
1788,GET,True,4.68,3.88
1788,PUT,False,0.73,0.61
1788,GET,True,,
1792,GET,True,,
1796,GET,True,,
1804,PUT,False,,
1832,GET,True,3.79,4.14
1896,GET,True,3.55,3.39
1896,GET,True,,
1900,GET,True,,
1900,GET,True,,
1900,GET,True,4.69,4.61
1900,GET,True,4.59,3.86
1900,GET,True,1.87,2.38
1900,GET,True,5.36,4.36
1900,GET,True,4.38,4.91
1900,GET,True,,
1900,GET,True,,
1900,GET,True,3.53,4.06
1932,GET,True,,
1940,GET,True,3.75,4.69
1964,GET,True,5.11,4.67
1980,GET,True,,
1980,GET,True,,
1980,GET,True,,
1980,GET,True,5.3,4.42
1980,GET,True,4.27,4.06
1980,GET,True,5.97,5.19
1980,GET,True,1.63,1.48
1980,GET,True,,
1980,GET,True,5.65,4.62
1980,GET,True,,
1980,GET,True,,
1980,GET,True,5.99,4.9
1980,GET,True,3.39,3.18
1980,GET,True,,
1980,GET,True,3.56,3.41
1980,GET,True,3.09,2.78
1980,GET,True,4.12,4.85
1980,GET,True,4.09,4.43
1988,GET,True,3.82,4.0
1988,GET,True,5.31,4.86
1988,GET,True,,
1988,GET,True,4.61,4.01
1988,GET,True,,
1988,GET,True,,
2008,GET,True,4.56,8.6
2012,GET,True,9.34,8.46
2052,GET,True,4.19,3.69
2056,GET,True,3.33,3.8
2056,GET,True,3.73,3.62
2056,GET,True,,
2056,GET,True,3.28,3.24
2056,PUT,False,,
2056,PUT,False,,
2056,GET,True,,
2056,GET,True,3.21,3.34
2056,GET,True,,
2056,GET,True,3.9,5.17
2056,GET,True,3.37,3.65
2056,GET,True,3.76,4.42
2056,PUT,False,1.76,1.82
2056,PUT,False,,
2056,GET,True,,
2056,PUT,False,1.75,1.93
2056,GET,True,2.77,3.27
2056,PUT,False,1.96,1.86
2056,GET,True,,
2056,GET,True,,
2056,GET,True,3.17,2.86
2056,GET,True,,
2056,GET,True,3.48,3.49
2056,PUT,False,,
2056,GET,True,,
2056,PUT,False,1.84,1.65
2056,GET,True,,
2056,GET,True,,
2056,GET,True,3.34,3.18
2056,GET,True,3.85,3.54
2056,GET,True,3.02,2.76
2056,GET,True,,
2060,GET,True,,
2060,GET,True,5.08,4.44
2060,PUT,False,2.16,5.58
2060,GET,True,7.31,12.08
2060,GET,True,3.91,3.61
2060,GET,True,3.24,4.18
2060,GET,True,3.35,3.85
2060,GET,True,,
2060,GET,True,,
2060,PUT,False,1.14,1.34
2060,GET,True,3.42,3.68
2060,GET,True,5.17,4.65
2060,GET,True,,
2060,GET,True,3.27,2.98
2060,PUT,False,,
2060,GET,True,3.97,3.82
2060,GET,True,2.74,2.51
2060,GET,True,4.84,3.0
2112,GET,True,,
2112,GET,True,5.5,4.46
2112,GET,True,,
2112,GET,True,,
2112,GET,True,,
2112,GET,True,4.21,4.46
2112,GET,True,3.92,3.7
2112,GET,True,4.54,4.88
2112,GET,True,2.96,2.62
2112,GET,True,3.62,4.25
2112,GET,True,3.98,3.87
2112,GET,True,,
2112,GET,True,,
2112,GET,True,,
2112,GET,True,3.02,2.79
2144,GET,True,4.38,4.97
2144,GET,True,4.05,3.92
2144,GET,True,,
2144,GET,True,5.37,4.63
2144,GET,True,3.84,4.37
2144,GET,True,3.18,3.31
2144,GET,True,4.08,4.29
2144,GET,True,4.63,4.07
2144,GET,True,,
2144,GET,True,3.28,3.07
2144,GET,True,5.2,4.16
2144,GET,True,4.16,4.43
2144,GET,True,3.52,3.21
2172,GET,True,,
2172,GET,True,3.46,3.13
2172,GET,True,,
2184,PUT,False,,
2184,GET,True,,
2212,GET,True,5.02,3.85
2212,GET,True,7.34,8.63
2212,GET,True,,
2212,GET,True,3.55,3.2
2212,GET,True,4.66,4.13
2212,GET,True,,
2212,GET,True,3.28,3.18
2212,GET,True,3.87,3.85
2212,GET,True,,
2216,GET,True,,
2216,GET,True,,
2220,GET,True,,
2220,GET,True,3.67,4.11
2228,GET,True,,
2236,GET,True,,
2256,GET,True,,
2260,GET,True,,
2260,GET,True,4.03,3.9
2260,GET,True,6.1,4.86
2260,GET,True,3.67,3.82
2260,GET,True,3.61,3.25
2260,GET,True,3.94,4.38
2260,GET,True,,
2260,GET,True,3.44,3.32
2260,GET,True,,
2260,GET,True,4.55,3.82
2260,GET,True,3.58,3.58
2260,GET,True,4.2,5.04
2260,GET,True,,
2260,GET,True,,
2260,GET,True,,
2260,GET,True,,
2260,GET,True,4.89,3.84
2260,GET,True,,
2260,GET,True,,
2340,GET,True,3.4,3.53
2340,GET,True,5.03,4.39
2340,GET,True,3.16,3.26
2340,GET,True,,
2340,GET,True,4.53,3.65
2340,GET,True,3.18,3.07
2340,GET,True,6.34,4.81
2340,GET,True,,
2340,GET,True,,
2340,GET,True,,
2340,GET,True,3.94,3.83
2340,GET,True,3.36,3.17
2340,GET,True,5.86,4.8
2340,GET,True,3.76,3.76
2340,GET,True,4.23,4.54
2340,GET,True,3.11,2.86
2340,GET,True,,
2344,GET,True,3.85,3.65
2344,GET,True,3.86,4.16
2344,GET,True,,
2344,GET,True,,
2344,GET,True,4.85,4.12
2344,GET,True,,
2344,GET,True,4.93,3.71
2344,GET,True,3.08,3.98
2344,GET,True,2.88,2.79
2344,GET,True,,
2344,GET,True,4.59,3.56
2344,GET,True,3.64,3.28
2344,GET,True,3.09,2.84
2344,GET,True,4.16,3.84
2344,GET,True,4.19,3.78
2344,GET,True,1.69,1.62
2344,GET,True,3.45,3.09
2344,GET,True,,
2344,GET,True,3.68,3.89
2344,GET,True,3.75,3.51
2388,GET,True,4.25,4.19
2404,GET,True,3.49,3.38
2404,GET,True,4.36,3.58
2404,GET,True,4.15,4.78
2404,GET,True,4.56,3.74
2404,GET,True,,
2404,GET,True,5.28,4.31
2404,GET,True,,
2404,GET,True,2.88,2.61
2404,GET,True,3.39,3.21
2404,GET,True,,
2404,GET,True,4.94,4.12
2404,GET,True,,
2404,GET,True,,
2408,GET,True,3.19,2.77
2412,GET,True,3.42,3.76
2412,GET,True,,
2412,GET,True,3.25,7.16
2412,GET,True,,
2412,GET,True,3.89,4.22
2420,GET,True,,
2420,GET,True,3.12,2.77
2420,GET,True,,
2420,GET,True,,
2420,GET,True,3.45,3.65
2420,GET,True,4.03,4.69
2420,GET,True,,
2420,GET,True,,
2420,GET,True,3.96,4.28
2420,GET,True,4.39,4.53
2420,GET,True,4.13,4.42
2420,GET,True,4.05,4.43
2420,GET,True,,
2420,GET,True,4.43,3.69
2420,GET,True,3.25,3.83
2420,GET,True,,
2420,GET,True,,
2420,GET,True,,
2420,GET,True,,
2420,GET,True,4.13,4.04
2420,GET,True,,
2420,GET,True,4.65,4.94
2420,GET,True,3.95,4.29
2420,GET,True,,
2420,GET,True,3.71,3.36
2420,GET,True,,
2420,GET,True,3.48,3.6
2420,GET,True,3.92,4.52
2420,GET,True,,
2420,GET,True,5.34,4.66
2420,GET,True,4.88,5.35
2420,GET,True,3.17,5.5
2420,GET,True,,
2420,GET,True,4.8,3.71
2420,GET,True,5.2,4.17
2420,GET,True,3.99,3.56
2420,GET,True,3.25,3.8
2420,GET,True,3.88,3.57
2420,GET,True,4.5,4.97
2420,GET,True,,
2420,GET,True,4.06,4.98
2420,GET,True,,
2420,GET,True,7.01,6.26
2420,GET,True,,
2424,GET,True,5.0,3.85
2424,GET,True,3.23,4.0
2424,GET,True,3.59,3.04
2424,GET,True,3.89,4.18
2424,GET,True,,
2464,GET,True,,
2480,GET,True,3.84,4.35
2480,GET,True,,
2484,GET,True,,
2516,GET,True,3.85,3.9
2560,GET,True,,
2604,GET,True,1.71,1.54
2604,GET,True,3.45,3.82
2604,GET,True,1.6,1.44
2604,GET,True,4.64,3.95
2604,GET,True,3.64,4.34
2604,GET,True,2.95,3.07
2604,GET,True,6.51,4.02
2604,GET,True,3.17,3.21
2604,GET,True,3.61,3.7
2604,GET,True,4.32,8.88
2604,GET,True,,
2604,GET,True,3.62,3.24
2604,GET,True,,
2604,GET,True,,
2604,GET,True,3.73,3.73
2604,GET,True,,
2604,GET,True,,
2604,GET,True,4.04,3.53
2604,GET,True,3.82,3.87
2620,GET,True,3.97,3.76
2620,GET,True,,
2620,GET,True,3.17,2.89
2620,GET,True,,
2620,GET,True,,
2620,GET,True,,
2628,GET,True,4.36,5.02
2628,GET,True,3.31,3.16
2628,GET,True,3.51,4.11
2628,GET,True,,
2628,GET,True,3.51,3.29
2628,GET,True,,
2628,GET,True,3.51,3.16
2628,GET,True,,
2628,GET,True,3.05,3.56
2628,GET,True,,
2628,GET,True,3.72,3.28
2628,GET,True,3.47,3.2
2628,GET,True,,
2628,GET,True,5.36,3.56
2628,GET,True,,
2628,GET,True,3.64,3.46
2628,GET,True,4.63,4.0
2628,GET,True,,
2628,GET,True,3.9,3.26
2628,GET,True,,
2628,GET,True,,
2628,GET,True,4.12,4.6
2628,GET,True,3.01,2.82
2628,GET,True,4.18,5.08
2628,GET,True,,
2628,GET,True,,
2628,GET,True,3.42,3.18
2628,GET,True,,
2628,GET,True,,
2628,GET,True,2.98,2.94
2628,GET,True,3.64,3.21
2628,GET,True,,
2628,GET,True,3.29,3.39
2628,GET,True,,
2628,GET,True,3.91,4.38
2628,GET,True,4.29,3.53
2628,GET,True,3.66,3.86
2628,GET,True,,
2628,GET,True,3.28,3.0
2628,GET,True,3.66,3.27
2628,GET,True,1.58,0.96
