Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1028,GET,True,4.59,3.17
1028,GET,True,9.92,4.09
1028,GET,True,11.01,2.72
1032,GET,True,12.34,4.08
1032,GET,True,19.23,3.03
1032,GET,True,4.42,2.34
1036,GET,True,11.28,6.46
1040,GET,True,4.91,3.33
1044,GET,True,9.76,3.47
1060,GET,True,4.43,2.88
1068,GET,True,13.6,16.67
1068,GET,True,5.37,2.78
1076,GET,True,6.85,3.49
1076,GET,True,4.58,2.63
1080,GET,True,5.88,3.42
1080,GET,True,4.54,3.81
1088,GET,True,9.81,3.23
1128,GET,True,4.57,2.56
1128,GET,True,10.86,4.33
1128,GET,True,6.66,4.43
1128,GET,True,4.73,2.79
1128,GET,True,4.86,3.18
1128,GET,True,11.75,4.71
1128,GET,True,7.09,3.72
1128,GET,True,11.23,3.25
1132,GET,True,4.58,2.57
1132,GET,True,8.14,3.14
1132,GET,True,4.34,7.02
1132,GET,True,9.21,12.98
1132,GET,True,5.03,2.96
1132,GET,True,16.21,3.11
1132,GET,True,4.67,2.95
1132,GET,True,5.31,3.36
1132,GET,True,6.18,2.83
1132,GET,True,4.07,2.37
1132,GET,True,4.9,3.77
1132,GET,True,5.26,3.76
1132,GET,True,6.2,3.5
1132,GET,True,12.56,18.79
1132,GET,True,5.3,3.27
1132,GET,True,11.93,3.59
1132,GET,True,14.06,4.37
1132,GET,True,19.96,4.43
1132,GET,True,5.7,3.51
1132,GET,True,4.88,3.37
1132,GET,True,4.76,2.86
1132,GET,True,8.44,3.62
1132,GET,True,3.95,2.81
1132,GET,True,5.05,3.77
1132,GET,True,10.18,4.15
1132,GET,True,15.91,3.45
1132,GET,True,6.03,3.0
1132,GET,True,8.69,3.14
1132,PUT,False,2.92,1.7
1132,GET,True,13.95,2.9
1132,GET,True,13.3,5.22
1132,GET,True,6.06,3.73
1132,GET,True,5.09,3.12
1132,GET,True,6.69,3.45
1132,PUT,False,4.3,1.99
1132,PUT,False,2.38,1.76
1132,PUT,False,6.08,2.73
1132,GET,True,6.03,3.71
1136,GET,True,5.47,3.31
1144,PUT,False,8.68,6.31
1144,GET,True,10.01,3.31
1148,GET,True,6.38,2.6
1148,GET,True,6.51,4.48
1152,GET,True,17.31,6.06
1152,GET,True,4.21,3.31
1152,GET,True,15.24,4.24
1152,GET,True,4.97,3.08
1152,GET,True,16.12,4.18
1152,GET,True,14.79,4.36
1152,GET,True,18.5,2.8
1152,GET,True,16.72,3.12
1152,GET,True,5.22,3.23
1152,GET,True,17.44,3.73
1152,PUT,False,3.18,2.35
1152,GET,True,5.27,2.27
1152,GET,True,14.8,2.53
1152,GET,True,6.05,2.65
1152,GET,True,9.69,3.48
1152,GET,True,12.44,3.8
1152,GET,True,12.94,4.04
1152,GET,True,3.92,2.83
1156,GET,True,6.94,2.59
1156,GET,True,8.43,3.58
1156,GET,True,8.17,3.18
1156,GET,True,9.78,4.24
1156,GET,True,6.21,2.74
1156,GET,True,14.92,5.74
1156,GET,True,4.96,2.41
1156,GET,True,6.58,2.61
1156,GET,True,3.0,2.35
1156,GET,True,4.6,2.65
1156,GET,True,13.57,2.77
1156,GET,True,4.18,3.25
1156,GET,True,5.35,3.28
1156,GET,True,10.85,3.7
1156,GET,True,10.96,3.53
1156,GET,True,7.03,3.43
1160,GET,True,15.58,4.64
1164,GET,True,12.55,3.4
1172,GET,True,8.53,3.03
1188,GET,True,9.15,2.8
1192,GET,True,4.47,3.3
1192,GET,True,5.55,2.78
1232,GET,True,5.46,3.11
1232,GET,True,6.96,2.56
1232,GET,True,3.8,2.79
1236,GET,True,3.4,3.65
1236,GET,True,5.92,3.73
1240,GET,True,12.71,5.88
1240,GET,True,7.95,3.32
1240,GET,True,15.12,3.59
1240,GET,True,4.04,3.07
1244,GET,True,4.04,2.8
