No,Size,Type,IsDegradeRead,replicas,nativeec,hydra,microec
506,10764288,GET,false,1662.298,1673.286,1658.739,1658.88
507,983040,GET,false,181.528,158.567,160.567,157.045
508,16384,GET,true,7.437,26.179,35.633,18.449
509,4500,GET,false,6.111,17.138,22.322,11.772
510,2604,GET,true,5.15,24.952,41.116,15.142
511,9388032,GET,true,1443.724,2858.385,2814.203,9441.533
512,16384,GET,false,8.534,25.843,40.556,15.571
513,4080,GET,false,5.732,18.346,20.154,12.378
514,196493312,GET,true,30110.106,68731.989,60394.247,43030.882
515,6932,GET,true,6.864,95.654,46.732,23.404
516,11517952,GET,true,1786.654,4404.077,3255.16,2388.638
517,262144,GET,false,51.755,53.271,52.232,45.829
518,819200,GET,true,149.861,299.428,219.823,197.909
519,12284,GET,true,6.45,46.866,27.338,16.68
520,109051904,GET,false,16708.274,16729.8,16758.374,16712.912
521,278528,GET,false,55.39,50.994,50.221,48.661
522,29065216,GET,true,4467.804,10733.446,7786.936,4869.055
523,4260,GET,false,6.244,33.144,29.376,10.434
524,22282240,GET,false,3419.174,3425.055,3429.006,3418.688
525,1996,GET,false,5.245,21.316,16.688,7.761
526,819200,GET,false,148.364,135.192,134.433,131.636
527,2628,GET,false,4.846,19.542,13.505,8.153
528,1156,GET,true,3.973,48.936,29.129,13.382
529,671744,GET,true,123.305,278.001,182.685,158.42
530,3424,GET,true,5.548,53.357,22.1,14.137
531,6455296,GET,true,995.48,1957.29,7300.467,1290.061
532,2824,GET,true,5.879,24.577,55.628,14.113
533,3063808,GET,false,476.372,476.473,478.146,476.674
534,2632,GET,true,4.718,18.946,21.876,12.613
535,6932,GET,false,6.135,12.467,16.005,8.069
536,3342336,GET,false,518.209,519.288,518.706,516.743
537,2080768,GET,true,324.724,654.955,603.006,421.063
538,84295680,GET,false,12918.685,12956.193,12937.485,12921.2
539,163840,GET,false,34.449,32.47,33.109,31.584
540,2628,GET,false,5.148,15.989,14.322,9.07
541,2072,GET,true,5.051,46.789,23.947,14.715
542,2056,PUT,false,11.714,36.324,58.868,23.703
543,70533120,GET,false,10817.844,10811.721,10848.354,10809.063
544,16384,GET,true,8.137,21.821,24.955,17.555
545,131072,GET,true,28.859,47.829,40.337,325.833
546,2056,PUT,false,11.389,31.388,47.473,23.865
547,58015744,GET,true,8912.966,21170.722,15603.893,18565.455
548,6111232,GET,false,941.972,952.457,956.217,945.154
549,1152,GET,true,4.421,60.751,33.979,29.204
550,2552,GET,true,4.442,27.322,20.404,16.77
551,3044,GET,true,4.788,16.385,24.938,15.837
552,4340,GET,true,5.617,18.107,24.373,15.596
553,1179648,GET,false,199.197,187.961,189.926,187.539
554,7084,GET,true,6.064,18.323,31.026,16.774
555,4164,GET,false,5.79,14.059,18.854,11.619
556,163840,GET,true,34.175,81.099,51.903,44.114
557,2628,GET,true,4.439,49.538,20.122,15.037
558,4252,GET,true,5.189,20.451,23.435,16.027
559,22282240,GET,false,3434.183,3419.795,3421.404,3421.873
560,7476,GET,false,6.935,11.893,16.307,12.115
561,4172,GET,true,5.507,15.779,21.096,18.496
562,8264,GET,false,6.768,12.432,14.467,12.952
563,32768,GET,true,10.618,20.214,21.956,20.194
564,191496192,GET,true,29336.691,69676.033,55466.281,39632.859
565,1156,GET,true,5.166,87.531,43.672,19.602
566,6736,GET,true,6.961,23.112,22.904,16.508
567,4704,GET,true,6.172,15.056,27.107,15.594
568,2416,GET,false,4.93,10.263,26.252,8.98
569,1146880,GET,false,196.96,182.217,183.958,182.1
570,40828928,GET,true,6276.426,12507.88,11503.294,8207.056
571,16004,GET,true,9.888,50.702,44.264,19.962
572,21970944,GET,false,3389.475,3379.364,3384.109,3371.494
573,1032,GET,false,5.1,14.653,19.486,8.181
574,11321344,GET,false,1771.082,1742.493,1746.338,1739.679
575,1424,GET,true,5.316,22.868,22.749,13.015
576,4276,GET,false,5.417,15.931,16.979,9.162
577,61046784,GET,false,9356.977,9380.91,9362.213,9357.402
578,16416768,GET,false,2521.654,2535.308,2528.146,2537.236
579,1584,GET,false,4.607,13.22,16.006,9.937
580,111788032,GET,false,17143.292,17130.72,17139.469,17127.435
581,2188,GET,false,5.417,12.883,31.123,9.252
582,9536,GET,true,8.175,21.813,28.809,15.545
583,3044,GET,true,5.169,18.004,19.767,12.19
584,2056,GET,false,4.526,13.178,18.885,8.533
585,1752,GET,true,5.131,18.076,18.088,11.288
586,28868608,GET,false,4436.935,4431.43,4432.168,4441.808
587,1988,GET,false,5.37,12.782,13.823,8.533
588,163840,GET,true,33.128,102.372,51.592,75.196
589,1984,GET,false,5.117,32.8,16.351,18.552
590,1372,GET,false,3.788,24.143,11.59,12.913
591,1132,GET,false,4.099,23.986,12.859,13.672
592,111509504,GET,true,17105.198,37695.937,31882.366,24927.211
593,2012,GET,true,5.574,88.738,45.231,30.882
594,129695744,GET,false,19872.734,19907.225,19890.34,19872.519
595,82509824,PUT,false,42715.964,48053.445,25242.4,27161.969
596,1036,GET,true,5.266,56.787,52.717,17.662
597,58310656,GET,false,8950.515,8965.083,8945.505,8937.689
598,1372,GET,false,4.329,19.389,13.779,7.506
599,3112,GET,false,5.4,18.209,16.003,8.92
600,3376,GET,false,5.341,17.351,16.147,8.982
601,4868,GET,true,6.268,28.553,22.353,14.247
602,33177600,GET,false,5105.759,5094.384,5102.16,5091.07
603,3188,GET,true,5.947,25.592,19.929,14.355
604,110231552,GET,false,16888.724,16932.365,16904.961,16890.84
605,278528,GET,true,55.125,125.911,82.212,557.918
606,15708,GET,true,7.612,49.413,23.767,17.89
607,66994176,GET,false,10277.887,10300.301,10274.112,10274.503
608,5236,GET,false,6.371,12.2,12.367,9.413
609,82493440,GET,true,12642.717,25549.508,23490.5,17479.919
610,7180,GET,true,7.323,41.489,47.137,16.022
611,2608,GET,false,5.319,18.153,26.938,8.696
612,33619968,GET,true,5167.56,12596.133,9430.859,6107.273
613,2056,GET,true,5.213,85.329,40.173,17.87
614,16384,PUT,false,14.838,51.928,49.323,29.359
615,688128,PUT,false,333.912,455.122,310.004,251.494
616,28196864,GET,false,4341.208,4333.235,4333.491,4324.49
617,29360128,GET,true,4501.971,10223.609,7793.463,5822.711
618,3448,GET,false,5.781,31.35,26.579,10.163
619,18481152,GET,true,2836.992,6716.476,4666.29,3375.176
620,2812,GET,false,5.567,34.594,19.331,10.174
621,72679424,GET,true,11137.898,26508.141,19844.274,13543.738
622,45940736,GET,true,7057.782,15662.854,52291.272,7876.227
623,12156,GET,false,7.065,38.018,31.806,14.084
624,7008,GET,true,6.217,52.296,35.629,22.34
625,2056,GET,false,4.331,25.501,20.023,11.605
626,2056,GET,true,4.979,20.355,19.043,15.472
627,1372,GET,false,4.261,18.531,15.637,12.576
628,2056,GET,false,4.615,13.777,13.122,11.091
629,82493440,GET,true,12672.109,30018.382,38187.914,17420.741
630,2628,GET,false,6.119,42.015,37.248,12.02
631,16384,GET,false,8.397,27.822,17.82,10.935
632,2056,GET,false,5.145,21.473,17.19,9.46
633,32768,PUT,false,21.814,95.054,74.649,170.749
634,6740,GET,false,6.298,20.659,17.575,12.883
635,13910016,GET,false,2136.839,2143.06,2138.353,2137.634
636,458752,PUT,false,224.798,299.174,219.974,10965.5
637,15056896,GET,true,2312.406,4965.462,4145.853,3084.455
638,67092480,GET,false,10281.397,10313.687,10297.23,10283.626
639,16384,GET,false,8.026,17.753,26.407,11.212
640,33931264,GET,false,5222.152,5232.944,5223.7,5204.071
641,1584,GET,false,5.127,16.331,15.805,10.382
642,32768,GET,false,10.679,20.997,19.488,11.255
643,6792,GET,true,6.072,40.649,23.058,17.561
644,4708,GET,false,6.082,21.843,22.457,9.292
645,6748,GET,true,5.883,26.453,22.794,14.215
646,983040,GET,false,179.946,158.283,156.662,156.068
647,3096576,GET,false,480.422,482.191,484.37,481.021
648,2628,GET,true,4.496,23.912,27.044,13.041
649,7476,GET,true,5.688,23.137,31.11,13.805
650,1572864,GET,false,250.168,250.976,249.162,246.638
651,49496064,GET,false,7586.99,7589.333,7593.167,7589.624
652,8126464,GET,false,1254.203,1252.206,1261.423,1264.239
653,12284,GET,false,7.587,13.634,20.068,10.648
654,65536,GET,true,16.274,33.292,29.846,25.882
655,43499520,GET,false,6683.557,6669.974,6677.691,6669.942
656,1372,GET,false,5.016,10.575,11.076,7.963
657,2056,GET,false,4.722,14.347,15.997,9.172
658,819200,GET,false,149.632,131.921,132.228,131.061
659,7476,GET,true,5.134,18.4,14.286,12.286
660,9544,GET,false,7.615,14.144,17.133,9.754
661,44974080,GET,true,6894.837,14482.455,12112.116,31590.133
662,82493440,GET,true,12661.401,28194.467,23317.535,38850.962
663,6732,GET,false,6.753,34.077,26.114,12.396
664,63291392,GET,true,9701.414,19685.509,17969.885,13907.694
665,124272640,GET,true,19057.198,41987.753,37905.749,25881.131
666,1982464,GET,false,309.932,318.351,321.711,309.104
667,2056,GET,false,4.902,20.808,21.611,9.416
668,4524,GET,false,5.715,17.788,23.785,10.588
669,8184,GET,true,6.409,61.703,32.496,19.359
670,2056,GET,true,4.648,24.67,19.52,13.319
671,4384,PUT,false,10.665,35.632,57.29,29.34
672,2628,GET,false,4.521,15.607,13.939,9.915
673,1244,GET,false,4.718,16.916,20.159,8.265
674,16384,GET,true,7.971,20.763,23.212,16.227
675,1448,GET,true,3.969,15.804,19.692,12.31
676,47579136,GET,false,7297.698,7296.75,7299.089,7295.188
677,819200,GET,false,147.237,133.967,135.262,131.773
678,2056,GET,false,4.793,14.558,18.944,8.631
679,32768,GET,false,10.206,16.44,18.787,11.166
680,1584,GET,true,4.987,23.692,26.186,13.342
681,6736,GET,true,6.277,19.364,27.157,13.267
682,82493440,GET,true,12674.111,27871.928,23510.027,15108.906
683,1372,GET,false,4.585,37.143,26.845,12.982
684,16384,GET,true,8.107,60.961,31.493,29.494
685,2056,GET,true,4.421,23.688,18.656,15.038
686,146898944,GET,true,22510.985,46792.425,46628.887,32830.828
687,12284,GET,false,7.186,33.325,28.574,12.612
688,53510144,GET,false,8219.284,8221.392,8213.638,8202.003
689,2628,GET,false,5.146,14.749,17.811,11.627
690,2360,GET,true,4.88,49.62,29.871,19.197
691,8040,PUT,false,11.305,40.609,51.69,30.187
692,2056,GET,true,5.264,20.945,22.18,15.593
693,2056,GET,true,4.78,19.132,17.549,13.992
694,2056,GET,true,4.742,17.078,19.668,14.089
695,2608,GET,false,4.578,14.849,19.608,9.604
696,1780,GET,true,4.481,17.817,16.6,14.561
697,1452,GET,false,4.459,13.67,16.636,11.606
698,2195456,GET,false,342.597,350.082,344.022,343.011
699,1828,GET,false,4.6,13.749,22.957,10.811
700,2097152,GET,false,325.994,328.482,330.087,327.208
701,18825216,GET,true,2894.097,6195.214,5228.058,3930.488
702,3044,GET,true,5.422,50.056,29.046,16.366
703,2420,GET,false,4.97,19.019,18.451,10.446
704,13467648,GET,false,2071.305,2070.146,2072.112,2069.178
705,49152,GET,true,13.879,27.098,27.874,22.912
706,311296,GET,true,59.734,176.577,82.96,90.134
707,2208,GET,true,4.216,58.134,20.885,17.94
708,23248896,GET,true,3587.3,8280.022,5721.741,3987.679
709,1308,GET,true,5.334,59.424,27.344,14.807
710,1828,GET,false,4.624,20.01,21.117,9.108
711,12156,GET,false,7.077,20.181,21.884,15.763
712,32210944,GET,false,4953.743,4942.046,4943.332,4942.073
713,2608,GET,false,4.877,13.337,14.847,11.373
714,2056,GET,false,5.195,12.204,17.832,8.415
715,1900,GET,true,5.135,22.657,19.719,13.48
716,237371392,GET,false,36380.701,36398.327,36375.924,36362.308
717,2196,GET,false,5.129,11.35,20.117,9.263
718,2056,GET,true,4.893,16.5,23.724,14.222
719,82509824,GET,true,12643.624,27706.14,23172.015,15251.793
720,60063744,GET,false,9224.039,9227.12,9247.875,9209.164
721,2188,GET,true,25.366,50.468,40.867,26.11
722,59719680,GET,true,9196.679,17042.699,16971.721,33046.789
723,1356,GET,false,6.345,26.451,30.506,23.555
724,148471808,GET,false,22747.91,22772.56,22802.001,22756.698
725,82493440,GET,true,12644.621,29627.282,22949.032,17496.112
726,6720,GET,false,8.234,44.198,36.217,12.006
727,10196,GET,false,7.88,30.702,18.54,11.362
728,2056,GET,true,5.676,69.382,29.793,26.324
729,2628,GET,true,5.071,23.333,14.649,14.741
730,3940,GET,true,7.099,21.476,17.352,15.093
731,13500416,GET,true,2077.111,5008.149,3624.45,2831.75
732,12284,GET,true,8.272,69.267,25.107,18.354
733,82509824,GET,false,12647.595,12668.53,12652.364,12645.079
734,12284,GET,false,7.044,13.463,13.878,9.588
735,82493440,GET,true,12642.384,28855.777,22751.733,36044.402
736,146030592,GET,false,22387.778,22427.237,22395.956,22377.819
737,294912,GET,true,57.725,138.585,95.671,121.61
738,1500,GET,false,4.34,26.902,13.698,12.05
739,4684,GET,false,5.744,14.962,18.0,13.045
740,479412224,GET,true,73447.386,164308.636,491281.186,79037.076
741,20725760,GET,false,3197.943,3189.374,3190.322,3184.855
742,4524,GET,true,6.267,55.458,37.41,28.581
743,1980,GET,false,4.638,29.899,22.835,12.28
744,380583936,GET,false,58307.489,58309.014,58313.625,58297.586
745,2628,GET,false,6.059,11.519,17.838,9.224
746,2628,GET,true,4.696,17.716,15.835,16.235
747,1772,GET,true,4.625,14.313,20.477,12.972
748,3220,GET,false,5.259,8.908,12.401,8.724
749,7984,GET,true,7.259,15.314,16.874,15.422
750,2056,GET,true,5.089,13.614,20.207,12.562
751,8272,GET,true,6.814,13.86,15.054,12.738
752,6364,GET,false,6.165,10.825,15.255,10.263
753,65454080,GET,false,10041.916,10033.363,10039.852,10032.258
754,66191360,GET,false,10159.185,10146.241,10150.615,10145.896
755,3220,GET,true,5.692,13.983,20.0,14.854
756,3522560,GET,true,545.495,1052.656,1093.653,616.597
757,1356,GET,false,5.078,19.213,15.605,9.343
758,10576,GET,false,7.091,14.7,11.786,9.664
759,4756,GET,true,6.25,36.317,19.193,14.628
760,1336,GET,true,4.257,17.399,14.731,12.834
761,81920,GET,false,19.044,19.449,21.044,18.886
762,6864,GET,true,6.039,14.337,16.004,13.509
763,1292,GET,false,3.776,11.1,9.491,8.541
764,6720,GET,true,5.807,14.862,21.298,13.735
765,2628,GET,true,4.516,13.966,12.766,13.058
766,6724,GET,false,7.178,14.78,15.34,9.78
767,2056,GET,false,4.76,9.633,13.538,8.055
768,360448,GET,true,67.164,128.69,91.532,101.468
769,109051904,GET,true,16708.484,36405.932,66995.284,22971.722
770,7476,GET,false,6.834,36.582,32.519,10.071
771,11714560,GET,true,1800.649,3950.947,3207.402,2432.921
772,74366976,GET,true,11419.503,24308.647,20660.745,15986.927
773,1696,GET,false,5.223,31.756,32.169,9.797
774,1372,GET,true,4.449,54.63,44.538,14.137
775,14388,GET,true,8.32,24.322,22.865,15.875
776,19873792,GET,true,3066.938,8064.763,5525.6,3386.934
777,8224768,GET,true,1282.441,2981.932,1961.83,1588.635
778,16646144,GET,false,2556.196,2567.136,2559.704,2557.144
779,58245120,GET,false,8941.286,8969.914,8934.749,8927.074
780,75988992,GET,false,11644.587,11669.215,11648.8,11646.214
781,16384,GET,false,8.23,21.911,16.982,10.981
782,2560,GET,false,5.486,19.01,16.957,8.294
783,2056,GET,false,4.625,20.013,19.901,9.301
784,6732,GET,true,5.963,46.283,39.389,15.112
785,65536,PUT,false,48.672,63.98,76.592,128.487
786,4489216,GET,true,694.143,1556.809,1031.065,13696.712
787,6736,GET,false,6.444,30.365,21.552,10.793
788,12740,GET,true,7.71,80.071,22.514,16.476
789,16384,GET,true,7.684,27.905,18.653,13.764
790,12582912,GET,false,1948.947,1969.806,1933.832,1933.243
791,6744,GET,false,6.539,15.984,17.094,10.029
792,1372,GET,true,4.367,18.77,19.123,12.834
793,6756,GET,true,5.917,18.429,16.904,12.505
794,7488,GET,false,6.186,15.825,16.834,10.012
795,19693568,GET,false,3022.029,3024.885,3035.17,3022.649
796,1784,GET,false,5.021,13.903,19.308,8.272
797,1780,GET,false,4.723,13.87,15.355,8.983
798,7700480,GET,false,1203.487,1199.689,1189.628,1184.954
799,2256,GET,true,5.032,18.485,19.878,12.666
800,13500416,GET,true,2073.982,4805.93,3147.949,2312.631
801,1294336,GET,true,215.738,403.188,312.211,282.494
802,5764,GET,false,6.189,23.665,21.239,9.785
803,12284,GET,true,6.176,40.152,17.47,16.077
804,6716,GET,false,6.315,16.996,16.377,9.112
805,82493440,GET,false,12644.943,12642.355,12670.373,12642.402
806,82509824,GET,false,12645.115,12675.425,12649.515,12645.581
807,671744,GET,false,124.282,110.612,111.834,108.9
808,20561920,GET,false,3615.355,3158.479,3156.034,3156.444
809,3864,GET,false,6.261,11.56,14.221,9.072
810,6720,GET,false,6.039,13.091,17.561,10.334
811,1128,GET,false,3.843,12.702,14.108,8.743
812,1392640,GET,true,228.398,392.697,409.209,286.732
813,11157504,GET,true,1725.647,3911.457,3134.799,2219.252
814,19251200,GET,false,2955.026,2961.946,2959.926,2955.002
815,12284,GET,true,7.125,43.652,27.352,17.082
816,1364,GET,true,4.411,22.934,19.623,12.298
817,28770304,PUT,false,14727.49,16228.887,11192.315,8491.053
818,4592,GET,false,6.326,25.136,66.982,12.705
819,2060,GET,true,4.537,54.866,56.968,22.314
820,163840,GET,false,35.32,34.615,36.557,32.079
821,1388,GET,false,4.305,9.662,25.924,9.741
822,2628,GET,false,5.208,25.548,17.527,10.362
823,296321024,GET,false,45405.283,45438.577,45427.226,45396.886
824,17793024,GET,true,2733.616,5516.568,4684.248,3517.679
825,16384,GET,true,8.169,48.76,30.462,20.513
826,2056,GET,false,4.551,15.044,14.206,9.086
827,2056,GET,false,5.071,15.602,13.978,17.258
828,11692,GET,true,6.795,18.423,17.568,15.562
829,2608,GET,false,4.429,9.845,10.401,8.465
830,12820,GET,true,7.561,16.274,21.178,14.358
831,17416192,GET,true,2689.694,7567.253,4097.874,2959.291
832,819200,GET,false,149.646,135.319,135.218,132.169
833,1916928,GET,false,299.858,300.643,302.527,300.478
834,3457024,GET,false,543.957,548.965,537.196,534.864
835,4524,GET,false,5.162,19.936,14.182,9.267
836,1772,GET,false,4.987,15.142,18.893,8.359
837,16384,GET,false,7.254,15.61,18.66,10.83
838,2056,GET,false,5.177,14.367,16.563,8.742
839,1064960,GET,true,190.061,297.23,257.506,252.683
840,19775488,GET,false,3034.918,3040.283,3038.307,3035.581
841,294912,GET,false,57.482,51.639,55.599,51.337
842,294912,GET,true,58.72,122.494,77.573,90.194
843,6712,GET,true,6.14,46.595,19.274,16.552
844,1368,GET,false,4.493,17.357,14.837,9.176
845,1900544,GET,false,296.872,305.889,297.025,297.692
846,2056,GET,false,4.921,13.858,17.723,8.522
847,2144,GET,false,5.187,11.647,14.73,9.036
848,24625152,GET,false,3784.816,3779.954,3784.098,3778.841
849,9776,GET,true,7.131,18.58,22.343,16.136
850,1156,GET,true,4.174,13.021,19.922,12.77
851,82493440,GET,true,12641.498,26634.246,36730.932,14932.201
852,36962304,GET,true,5688.473,12560.095,10632.225,6189.598
853,5136,GET,true,6.982,69.969,49.559,21.433
854,16384,GET,true,7.445,65.995,22.856,18.881
855,2752,GET,true,5.36,30.805,22.975,14.681
856,5536,GET,false,5.725,15.08,19.255,13.049
857,215007232,GET,true,32951.08,70720.655,160138.231,47317.793
858,5600,GET,false,6.997,45.381,34.993,12.062
859,2628,GET,false,4.708,22.368,21.429,11.502
860,82493440,GET,true,12641.654,28565.069,23484.444,17965.74
861,25640960,GET,true,3933.384,7961.799,7170.865,5438.501
862,12284,GET,true,7.334,82.054,39.055,22.533
863,99598336,GET,true,15277.604,36655.052,27892.241,20755.915
864,4104,GET,false,6.17,39.117,29.169,9.55
865,3396,PUT,false,15.663,130.602,55.658,34.554
866,2628,GET,true,4.679,24.935,22.873,16.249
867,6740,GET,true,5.74,22.179,19.306,14.695
868,16384,GET,false,7.199,16.163,17.663,10.75
869,6732,GET,false,6.109,14.048,22.699,8.792
870,2628,GET,false,4.482,13.517,12.588,9.469
871,7520256,GET,false,1178.107,1159.429,1161.382,1158.481
872,10977280,GET,false,1711.151,1688.351,1693.305,1703.695
873,28770304,PUT,false,14714.756,15580.102,8532.526,8663.653
874,2196,GET,false,5.582,24.153,30.755,10.31
875,5232,GET,true,6.253,45.408,47.142,16.224
876,2628,GET,true,5.442,23.44,24.311,13.054
877,12284,GET,true,6.425,20.583,19.493,15.493
878,786432,GET,false,141.153,129.004,129.214,125.936
879,2628,GET,false,4.563,15.789,13.6,8.97
880,12284,GET,true,6.156,19.819,21.393,14.207
881,2850816,GET,false,442.879,443.395,446.617,442.713
882,262144,GET,false,52.102,47.921,46.359,45.9
883,42319872,GET,true,6495.868,14034.641,11561.949,31548.648
884,3044,GET,true,5.653,77.76,39.097,30.41
885,8863744,GET,false,1383.73,1367.232,1371.118,1366.533
886,3368,GET,false,5.098,15.604,17.019,12.012
887,4080,GET,true,5.696,21.505,21.521,16.998
888,27672576,GET,false,4244.15,4252.783,4248.955,4245.302
889,6724,GET,true,6.596,17.694,21.952,16.924
890,146112512,GET,false,22385.534,22424.477,22388.363,22389.177
891,2632,GET,true,5.899,19.507,23.01,17.295
892,1152,GET,false,4.562,14.091,12.516,11.606
893,148471808,GET,true,23508.815,53979.614,42493.277,33459.15
894,2056,GET,false,6.056,37.299,27.599,10.011
895,7584,GET,true,6.757,63.618,32.993,18.804
896,2628,GET,true,4.719,26.194,17.995,12.448
897,4688,PUT,false,14.497,37.03,39.338,31.896
898,12284,GET,true,7.255,17.466,23.5,16.208
899,16384,GET,false,7.197,14.19,16.34,11.982
900,1232,GET,false,4.477,9.791,16.78,9.038
901,1294336,GET,false,212.245,204.578,206.101,204.263
902,4680,GET,true,5.883,14.977,18.426,14.487
903,1232,GET,true,4.45,13.907,20.717,13.593
904,7180,GET,true,6.972,14.565,29.578,14.113
905,56475648,GET,true,8657.13,19469.92,16032.265,11400.781
906,671744,GET,true,122.044,307.437,191.419,146.932
907,2112,GET,false,4.747,35.492,18.501,10.144
908,1804,GET,false,4.064,26.625,15.23,10.864
909,1032,GET,true,4.384,58.147,20.967,14.408
910,82509824,GET,false,12645.481,12651.705,12649.463,12649.401
911,9191424,GET,true,1430.278,3127.333,2538.872,1637.672
912,26460160,GET,true,4058.185,8679.279,7062.33,5391.478
913,82493440,GET,false,12646.289,12673.74,12662.385,12641.776
914,3440640,GET,false,533.284,535.79,535.588,533.245
915,2375680,GET,false,369.749,371.819,374.641,369.524
916,16384,GET,true,7.836,44.497,24.081,16.546
917,3407872,GET,false,527.04,529.993,530.962,527.813
918,14286848,GET,false,2200.506,2200.953,2200.042,2194.218
919,1784,GET,false,5.359,13.972,15.655,9.344
920,1474560,GET,true,238.954,549.417,359.032,292.022
921,82509824,PUT,false,42666.947,47528.524,22053.439,26655.314
922,2473984,GET,false,386.427,401.987,387.838,384.482
923,2965504,GET,true,459.498,937.452,780.607,26436.478
924,5008,GET,false,6.976,28.32,18.424,10.17
925,1692,GET,true,5.36,41.322,24.725,14.071
926,2628,GET,true,4.356,25.002,18.089,10.352
927,372080640,GET,true,56995.589,120232.78,337786.858,142698.981
928,16384,GET,true,8.658,67.152,60.549,31.115
929,2056,GET,true,6.695,26.116,26.548,16.857
930,1364,GET,false,4.773,16.015,14.627,13.465
931,26247168,GET,false,4036.978,4033.223,4029.612,4026.296
932,4833280,GET,true,763.921,1799.084,1277.564,1009.325
933,33210368,GET,false,5107.998,5107.973,5099.717,5095.214
934,6732,GET,false,6.239,20.548,16.863,11.62
935,82509824,GET,true,12643.176,28195.154,23308.425,35551.978
936,10576,GET,true,7.077,90.702,43.843,36.048
937,21692416,GET,true,3329.803,7435.045,6021.395,15237.923
938,12845056,GET,false,1986.514,1985.914,1981.376,1974.036
939,1988,GET,false,4.381,20.428,14.516,11.951
940,82509824,GET,true,12643.705,30340.141,22805.06,17733.147
941,16384,GET,false,8.363,43.272,30.938,12.581
942,2224,GET,true,5.37,69.063,34.478,19.959
943,65536,GET,true,17.43,33.487,31.866,26.378
944,12156,GET,false,6.72,17.214,13.488,12.047
945,2632,GET,true,4.531,20.345,17.839,14.909
946,1156,GET,true,3.853,19.567,16.282,18.761
947,2616,GET,true,5.451,17.311,23.206,13.165
948,1356,GET,true,3.921,19.448,20.229,13.809
949,1736704,GET,true,272.945,696.617,438.998,381.998
950,2000,PUT,false,9.357,59.212,35.178,31.225
951,35094528,GET,true,5398.921,13054.314,9840.545,7836.882
952,524288,GET,false,97.406,97.033,96.845,86.499
953,524288,GET,true,95.382,224.672,145.635,134.688
954,524288,GET,false,97.968,90.913,90.119,85.914
955,4684,GET,true,6.037,53.477,20.815,15.841
956,5700,GET,false,6.281,24.198,18.424,9.34
957,1336,GET,true,3.94,20.951,18.652,12.593
958,42319872,GET,true,6504.286,14920.388,11602.915,7907.165
959,360448,PUT,false,178.776,234.406,218.167,774.253
960,6604,GET,true,5.831,38.591,51.506,17.728
961,1132,PUT,false,8.306,29.73,35.307,22.021
962,8840,GET,false,6.75,15.719,22.16,10.185
963,14991360,GET,false,2302.31,2308.054,2305.282,2302.863
964,32768,GET,true,10.605,22.536,28.099,21.575
965,92979200,GET,false,14265.331,14260.151,14250.456,14247.374
966,16384,GET,false,7.695,12.741,16.679,12.004
967,2628,GET,false,4.301,9.697,13.217,10.082
968,16384,GET,false,7.638,11.359,17.733,11.895
969,3227648,GET,true,521.933,1020.522,821.177,728.579
970,1212416,GET,false,204.794,196.11,194.969,192.14
971,1760,GET,false,4.839,16.869,15.049,8.336
972,100073472,GET,false,15349.708,15341.578,15337.849,15335.158
973,2552,GET,true,6.26,35.508,23.144,16.427
974,2752,GET,true,5.233,20.859,23.02,14.295
975,2252,GET,false,5.116,11.724,15.355,9.235
976,163840,PUT,false,84.867,117.935,111.135,100.197
977,1372,GET,true,3.865,36.718,59.45,15.807
978,2628,GET,false,4.171,12.994,14.016,8.948
979,6596,GET,true,6.314,16.098,22.16,13.998
980,2628,GET,true,4.557,15.507,26.188,11.839
981,2200,GET,true,4.205,14.629,23.718,11.442
982,3432,GET,false,4.952,10.369,19.088,9.228
983,89014272,GET,false,13639.53,13646.391,13643.377,13639.582
984,2000,PUT,false,9.16,33.772,28.791,23.977
985,69222400,GET,true,10623.846,24949.203,19370.361,12345.612
986,1132,GET,true,5.247,77.587,46.024,25.232
987,25346048,GET,true,3923.903,8169.145,7045.124,4194.792
988,65536,GET,true,16.867,44.88,39.055,27.725
989,6536,GET,false,5.801,12.99,21.125,12.356
990,294912,GET,false,58.883,52.398,58.515,51.778
991,1028,GET,false,4.574,9.737,15.984,11.881
992,163840,GET,true,34.573,95.813,49.966,88.739
993,16384,GET,false,6.839,28.015,14.393,37.407
994,2628,GET,false,4.477,26.443,18.893,22.711
995,6736,PUT,false,10.507,60.65,39.69,77.228
996,1872,GET,true,4.669,24.39,18.743,20.364
997,12284,GET,true,6.728,15.9,23.524,16.424
998,4868,GET,false,5.803,11.571,16.099,10.402
999,6471680,GET,false,1013.421,1002.611,1006.344,998.572
1000,1420,PUT,false,8.866,26.857,30.427,30.766
1001,42450944,GET,true,6507.817,13679.421,11288.46,7307.591
1002,42450944,GET,true,6507.257,14100.319,11724.658,6947.502
1003,81920,GET,false,19.809,30.694,30.652,19.617
1004,16384,GET,true,7.39,52.997,40.427,22.858
1005,1368,GET,false,4.438,19.405,15.942,11.039
1006,1132,GET,true,4.195,20.981,25.132,14.766
1007,2200,GET,true,4.548,18.476,21.832,15.003
1008,12861440,GET,true,1978.183,4719.331,3424.822,2487.117
1009,4756,GET,true,6.092,54.694,26.978,17.234
1010,1624,GET,false,4.499,21.69,14.581,10.763
1011,58621952,GET,false,9012.688,9014.77,8994.406,8986.736
1012,5772,GET,false,6.523,15.772,17.637,11.396
1013,4052,GET,true,5.237,21.621,26.771,15.107
