776.441,R
335.18,R
548.07,I
261.048,R
255.806,R
531.023,I
510.108,I
206.126,R
205.144,R
507.636,I
523.737,I
210.27,R
503.003,I
208.203,R
497.782,I
205.365,R
546.723,I
204.734,R
519.826,I
498.058,I
220.824,R
494.786,I
205.57,R
198.743,R
495.279,I
506.199,I
498.398,I
224.185,R
494.84,I
536.842,I
217.724,R
494.258,I
493.712,I
499.839,I
212.087,R
509.584,I
495.223,I
191.55,R
207.232,R
199.49,R
214.539,R
193.611,R
201.96,R
201.948,R
510.846,I
218.013,R
494.281,I
491.735,I
493.296,I
215.146,R
232.14,R
505.209,I
510.306,I
205.802,R
500.646,I
201.413,R
198.858,R
511.509,I
495.762,I
492.886,I
201.041,R
491.016,I
203.763,R
496.414,I
215.238,R
490.81,I
491.426,I
490.719,I
490.682,I
491.006,I
209.853,R
214.841,R
493.008,I
490.431,I
328.833,R
493.568,I
492.765,I
489.6,I
206.013,R
490.204,I
201.125,R
200.239,R
493.841,I
499.714,I
490.535,I
195.557,R
493.644,I
304.201,R
195.47,R
215.053,R
210.293,R
197.93,R
213.882,R
489.897,I
208.564,R
489.327,I
200.452,R
196.259,R
195.258,R
196.556,R
489.573,I
489.739,I
198.702,R
201.735,R
199.67,R
489.685,I
492.826,I
493.418,I
201.054,R
491.136,I
500.361,I
195.683,R
205.881,R
194.999,R
185.772,R
201.567,R
197.631,R
184.322,R
354.461,R
496.89,I
187.531,R
489.899,I
204.646,R
489.988,I
196.195,R
494.413,I
490.257,I
186.764,R
492.226,I
196.76,R
497.814,I
492.066,I
491.475,I
197.531,R
196.106,R
214.432,R
499.813,I
206.864,R
200.889,R
187.888,R
489.82,I
489.323,I
489.593,I
491.619,I
201.269,R
489.452,I
491.619,I
214.39,R
193.416,R
184.012,R
489.188,I
489.298,I
497.789,I
201.393,R
489.942,I
186.051,R
489.55,I
488.936,I
489.358,I
190.358,R
489.348,I
489.161,I
489.284,I
195.808,R
489.468,I
190.605,R
194.745,R
186.418,R
214.589,R
491.012,I
489.378,I
279.531,R
488.632,I
492.477,I
488.991,I
488.575,I
225.135,R
208.967,R
495.758,I
196.306,R
207.392,R
198.369,R
191.812,R
213.805,R
194.666,R
215.713,R
214.119,R
490.391,I
202.499,R
489.443,I
194.853,R
185.65,R
490.163,I
488.707,I
195.05,R
213.695,R
490.173,I
490.119,I
194.943,R
490.384,I
334.833,R
189.095,R
198.185,R
192.977,R
489.294,I
192.743,R
488.858,I
200.498,R
490.868,I
488.936,I
202.728,R
199.072,R
490.769,I
489.904,I
490.185,I
195.522,R
489.461,I
200.363,R
498.632,I
490.765,I
490.738,I
490.216,I
195.399,R
211.16,R
491.703,I
488.518,I
488.8,I
195.362,R
489.844,I
489.339,I
204.292,R
199.209,R
197.38,R
496.281,I
491.297,I
489.05,I
488.513,I
193.635,R
178.6,R
199.911,R
495.089,I
210.379,R
489.34,I
488.946,I
202.517,R
199.852,R
488.465,I
488.816,I
489.186,I
488.627,I
194.274,R
490.371,I
194.498,R
488.876,I
211.976,R
489.351,I
218.899,R
265.473,R
193.647,R
194.87,R
492.978,I
196.291,R
200.376,R
200.99,R
488.81,I
488.636,I
208.026,R
208.616,R
490.482,I
490.898,I
206.933,R
494.141,I
199.575,R
491.719,I
490.34,I
186.582,R
491.06,I
490.244,I
493.22,I
200.14,R
488.643,I
493.006,I
203.038,R
500.795,I
205.373,R
184.938,R
196.674,R
322.351,R
489.619,I
189.259,R
490.014,I
503.071,I
192.649,R
178.169,R
213.364,R
246.853,R
492.948,I
184.509,R
198.685,R
498.092,I
488.609,I
489.518,I
301.697,R
488.275,I
196.942,R
488.827,I
211.086,R
200.558,R
209.783,R
195.329,R
196.476,R
488.851,I
489.104,I
489.205,I
488.224,I
196.063,R
488.466,I
205.721,R
488.671,I
488.593,I
199.252,R
193.002,R
197.661,R
492.422,I
495.354,I
488.45,I
489.036,I
204.607,R
489.381,I
491.928,I
495.109,I
488.614,I
197.758,R
198.069,R
199.789,R
488.534,I
489.004,I
497.506,I
350.545,R
194.265,R
204.412,R
488.27,I
488.811,I
488.312,I
315.199,R
489.074,I
208.621,R
196.698,R
197.591,R
248.124,R
489.298,I
197.659,R
488.525,I
489.153,I
488.468,I
193.955,R
491.836,I
488.63,I
191.854,R
200.469,R
208.232,R
196.973,R
196.191,R
191.943,R
493.204,I
503.167,I
197.482,R
192.594,R
489.101,I
501.193,I
187.537,R
499.06,I
494.567,I
208.515,R
488.507,I
488.591,I
215.235,R
498.428,I
207.188,R
488.87,I
194.175,R
196.66,R
193.962,R
493.137,I
190.254,R
194.723,R
197.746,R
194.347,R
488.547,I
195.093,R
493.176,I
209.614,R
199.4,R
488.673,I
488.33,I
182.326,R
498.371,I
347.703,R
197.093,R
488.029,I
488.662,I
185.915,R
206.066,R
488.75,I
278.901,R
494.277,I
196.744,R
489.208,I
488.299,I
206.461,R
204.08,R
492.485,I
195.382,R
194.076,R
489.606,I
208.365,R
198.885,R
488.402,I
489.867,I
488.698,I
199.002,R
488.45,I
197.731,R
201.413,R
194.282,R
192.51,R
259.049,R
496.004,I
502.915,I
200.567,R
205.44,R
496.031,I
488.76,I
488.272,I
200.81,R
194.586,R
204.58,R
488.625,I
205.697,R
195.104,R
496.658,I
488.562,I
197.668,R
488.8,I
492.53,I
491.191,I
352.133,R
488.715,I
200.879,R
197.145,R
194.339,R
201.906,R
202.134,R
197.795,R
488.412,I
240.463,R
230.905,R
196.744,R
195.512,R
488.753,I
187.048,R
490.023,I
196.722,R
192.993,R
488.782,I
195.55,R
488.647,I
497.01,I
493.99,I
193.99,R
206.926,R
195.905,R
488.698,I
488.357,I
488.822,I
194.611,R
488.33,I
488.303,I
200.705,R
195.282,R
200.969,R
202.696,R
489.117,I
202.898,R
195.898,R
195.834,R
202.002,R
490.348,I
201.033,R
208.36,R
504.196,I
313.181,R
497.183,I
200.542,R
196.054,R
489.234,I
206.477,R
488.444,I
226.788,R
202.752,R
489.345,I
503.536,I
496.307,I
488.406,I
204.058,R
196.647,R
488.716,I
192.361,R
192.616,R
489.48,I
488.667,I
488.511,I
196.113,R
198.643,R
191.13,R
491.982,I
228.645,R
277.865,R
489.378,I
190.992,R
189.968,R
488.999,I
493.7,I
244.336,R
346.924,R
489.15,I
489.846,I
488.893,I
188.457,R
488.47,I
489.121,I
488.631,I
188.838,R
488.596,I
489.266,I
200.884,R
190.181,R
491.472,I
488.792,I
193.287,R
191.57,R
488.948,I
194.505,R
489.443,I
488.63,I
317.372,R
189.769,R
488.467,I
317.969,R
489.902,I
195.477,R
488.408,I
315.002,R
490.349,I
489.393,I
489.162,I
495.427,I
492.795,I
195.085,R
189.193,R
494.196,I
488.829,I
189.339,R
490.903,I
191.999,R
488.514,I
488.168,I
192.915,R
196.742,R
497.548,I
189.646,R
191.411,R
488.924,I
502.22,I
493.358,I
488.958,I
489.014,I
197.396,R
191.651,R
488.133,I
195.31,R
488.674,I
189.857,R
182.884,R
490.962,I
196.836,R
193.686,R
490.858,I
492.635,I
193.314,R
495.119,I
490.934,I
492.164,I
488.213,I
493.731,I
488.884,I
489.448,I
490.899,I
193.72,R
195.125,R
488.175,I
191.17,R
488.8,I
190.148,R
318.177,R
493.658,I
199.855,R
202.925,R
488.474,I
192.749,R
488.452,I
488.282,I
197.897,R
488.556,I
198.136,R
488.805,I
199.938,R
488.436,I
197.026,R
193.338,R
488.657,I
180.894,R
489.594,I
490.475,I
488.28,I
490.471,I
488.362,I
489.939,I
195.197,R
489.336,I
190.581,R
190.289,R
492.326,I
200.563,R
196.732,R
488.498,I
189.129,R
194.863,R
488.47,I
488.365,I
196.244,R
488.451,I
488.477,I
190.343,R
488.997,I
309.572,R
196.902,R
192.155,R
180.599,R
488.499,I
489.38,I
196.353,R
191.502,R
182.906,R
184.921,R
194.097,R
190.123,R
196.618,R
488.578,I
197.973,R
489.449,I
489.163,I
209.071,R
489.66,I
488.512,I
488.142,I
489.758,I
188.614,R
332.907,R
492.998,I
191.629,R
196.811,R
489.043,I
197.653,R
488.257,I
195.49,R
194.775,R
488.647,I
206.52,R
198.874,R
489.684,I
193.657,R
197.664,R
488.452,I
495.367,I
490.009,I
489.54,I
488.101,I
189.121,R
188.282,R
493.703,I
189.718,R
490.072,I
488.436,I
489.294,I
198.384,R
199.468,R
492.675,I
496.556,I
498.502,I
494.346,I
488.445,I
488.548,I
488.248,I
488.824,I
192.76,R
488.109,I
488.401,I
190.158,R
193.826,R
190.646,R
191.15,R
493.812,I
491.375,I
496.183,I
492.753,I
488.107,I
488.324,I
488.569,I
179.065,R
488.986,I
198.242,R
493.123,I
189.453,R
188.797,R
189.751,R
189.915,R
188.208,R
195.635,R
488.476,I
488.461,I
190.298,R
187.725,R
175.068,R
488.415,I
203.795,R
193.434,R
198.826,R
488.455,I
193.295,R
488.933,I
191.87,R
488.51,I
195.723,R
489.493,I
183.311,R
488.631,I
193.799,R
493.024,I
199.62,R
207.312,R
490.016,I
488.962,I
488.191,I
488.66,I
196.947,R
488.279,I
190.296,R
236.969,R
207.782,R
191.566,R
496.189,I
489.272,I
190.781,R
490.625,I
200.773,R
192.16,R
203.494,R
194.252,R
189.758,R
488.562,I
490.813,I
493.195,I
195.409,R
192.911,R
205.244,R
189.714,R
492.45,I
183.496,R
196.33,R
488.514,I
182.029,R
195.728,R
192.076,R
192.166,R
190.695,R
492.128,I
299.37,R
506.267,I
194.812,R
203.915,R
190.025,R
488.23,I
189.768,R
199.427,R
493.533,I
492.935,I
492.646,I
492.646,I
500.69,I
190.779,R
488.237,I
489.088,I
488.505,I
488.445,I
488.94,I
190.234,R
488.955,I
488.062,I
192.512,R
495.299,I
193.381,R
189.031,R
494.96,I
488.776,I
190.855,R
188.925,R
496.939,I
492.165,I
492.294,I
499.778,I
490.856,I
488.941,I
488.344,I
194.963,R
488.777,I
488.36,I
207.97,R
488.618,I
493.574,I
206.987,R
195.879,R
490.172,I
204.404,R
199.412,R
188.474,R
490.85,I
257.49,R
206.048,R
489.863,I
490.098,I
502.59,I
494.92,I
489.356,I
494.437,I
489.935,I
191.998,R
499.011,I
192.893,R
192.937,R
495.778,I
196.982,R
202.351,R
498.703,I
490.396,I
490.699,I
491.545,I
201.314,R
493.188,I
190.81,R
