4885.432,R
1187.441,R
7495.679,I
1349.567,R
759.469,R
461.192,I
464.675,I
509.151,R
516.264,R
485.624,I
1183.722,I
652.83,R
447.276,I
431.512,R
498.997,I
645.285,R
492.793,I
1200.0,R
668.121,I
472.059,I
398.138,R
1181.701,I
583.741,R
372.229,R
463.585,I
480.86,I
417.476,I
403.613,R
1079.54,I
617.77,I
1091.043,R
426.454,I
401.442,I
415.87,I
335.02,R
404.613,I
1077.334,I
338.281,R
324.639,R
338.907,R
339.542,R
334.012,R
322.161,R
371.018,R
388.807,I
309.763,R
392.131,I
368.318,I
369.824,I
314.893,R
311.687,R
372.926,I
364.638,I
304.897,R
376.444,I
306.837,R
317.78,R
391.946,I
376.6,I
374.374,I
303.536,R
368.3,I
312.097,R
591.184,I
382.237,R
376.458,I
372.935,I
392.805,I
397.713,I
366.043,I
334.672,R
307.826,R
370.889,I
381.175,I
306.175,R
365.748,I
362.24,I
364.607,I
301.107,R
962.237,I
303.934,R
301.773,R
370.935,I
367.401,I
368.54,I
312.444,R
370.572,I
304.564,R
315.784,R
297.435,R
383.491,R
488.974,R
419.105,R
730.343,I
408.191,R
546.984,I
387.424,R
380.499,R
398.889,R
390.509,R
563.173,I
548.751,I
393.292,R
375.623,R
477.361,R
841.439,I
912.518,I
808.196,I
627.406,R
570.49,I
517.855,I
366.594,R
368.166,R
365.9,R
362.262,R
365.956,R
365.991,R
383.804,R
353.046,R
514.278,I
1211.208,R
529.229,I
335.121,R
487.061,I
352.687,R
427.63,I
340.054,I
295.874,R
401.402,I
290.513,R
351.765,I
356.501,I
364.186,I
285.583,R
295.364,R
304.329,R
374.104,I
289.774,R
266.067,R
283.212,R
341.213,I
374.154,I
336.327,I
335.204,I
264.83,R
336.458,I
337.985,I
268.598,R
265.466,R
267.596,R
347.223,I
340.81,I
335.086,I
261.101,R
338.251,I
262.411,R
337.63,I
357.944,I
363.528,I
288.756,R
846.11,I
376.424,I
356.959,I
329.793,R
347.11,I
280.183,R
285.964,R
282.564,R
280.276,R
346.891,I
344.393,I
281.165,R
347.256,I
344.22,I
349.169,I
342.709,I
288.526,R
278.822,R
345.181,I
282.386,R
283.509,R
279.595,R
284.171,R
284.971,R
279.138,R
279.143,R
285.971,R
341.121,I
293.968,R
349.763,I
277.202,R
817.184,R
340.089,I
336.599,I
278.98,R
277.685,R
344.748,I
341.652,I
280.458,R
341.687,I
322.148,R
284.278,R
285.049,R
280.876,R
343.423,I
297.172,R
344.26,I
276.493,R
341.992,I
344.784,I
281.501,R
292.462,R
347.382,I
345.457,I
344.285,I
282.882,R
341.021,I
282.467,R
862.931,I
339.354,I
342.082,I
363.911,I
289.337,R
279.584,R
347.043,I
340.865,I
345.209,I
278.879,R
346.042,I
337.803,I
279.669,R
285.547,R
285.203,R
347.068,I
342.84,I
344.475,I
339.504,I
280.515,R
276.863,R
287.276,R
344.905,I
279.899,R
355.347,I
340.651,I
312.223,R
278.467,R
356.973,I
339.84,I
345.765,I
346.423,I
281.215,R
343.427,I
281.153,R
344.131,I
273.313,R
348.659,I
277.479,R
282.206,R
289.88,R
285.984,R
345.552,I
277.298,R
278.197,R
276.407,R
353.202,I
346.202,I
275.41,R
295.765,R
340.74,I
340.403,I
279.354,R
344.681,I
277.812,R
890.968,I
339.718,I
289.746,R
343.564,I
341.018,I
343.039,I
280.069,R
345.229,I
340.457,I
279.014,R
343.19,I
276.04,R
301.529,R
279.006,R
282.162,R
344.631,I
273.626,R
351.66,I
343.925,I
271.024,R
279.784,R
280.569,R
276.997,R
359.33,I
347.516,R
280.052,R
345.924,I
816.922,I
395.808,I
288.946,R
391.251,I
275.394,R
345.611,I
281.911,R
282.547,R
277.277,R
295.442,R
278.412,R
344.191,I
340.921,I
343.626,I
345.809,I
292.9,R
377.822,I
272.554,R
347.008,I
339.668,I
275.146,R
280.46,R
293.082,R
341.313,I
338.751,I
803.946,I
348.087,I
286.884,R
341.07,I
338.448,I
344.617,I
339.988,I
277.519,R
280.164,R
289.199,R
368.095,I
338.572,I
340.968,I
277.098,R
280.672,R
347.327,R
342.645,I
340.021,I
343.799,I
277.793,R
340.964,I
284.343,R
284.297,R
277.127,R
276.366,R
346.691,I
277.281,R
831.092,I
340.943,I
340.985,I
293.742,R
341.61,I
338.064,I
276.712,R
290.031,R
285.463,R
277.129,R
276.937,R
276.749,R
346.547,I
338.829,I
277.301,R
280.993,R
346.39,I
346.988,I
297.256,R
344.3,I
339.583,I
275.099,R
342.459,I
338.025,I
272.223,R
342.397,I
274.417,R
823.867,I
284.953,R
279.753,R
317.022,R
401.648,I
278.503,R
277.251,R
307.217,R
280.409,R
344.845,I
277.144,R
345.827,I
282.336,R
301.985,R
350.456,I
347.907,I
283.85,R
351.078,I
288.176,R
284.811,R
346.586,I
345.303,I
301.4,R
278.973,R
347.909,I
288.762,R
345.29,I
276.573,R
343.961,I
353.343,I
807.897,R
281.352,R
345.938,I
281.861,R
277.936,R
349.301,I
278.939,R
283.5,R
346.86,I
345.14,I
351.57,I
282.784,R
369.98,I
305.672,R
296.058,R
278.705,R
280.733,R
288.462,R
350.815,I
355.156,I
283.172,R
326.813,R
378.066,I
342.512,I
353.578,I
1311.585,R
412.689,R
397.406,R
348.641,I
415.392,R
381.371,R
360.35,I
407.802,I
385.102,R
403.405,I
348.477,I
396.545,I
382.117,R
353.241,I
420.604,R
379.557,R
388.803,R
381.155,R
379.706,R
382.616,R
400.916,I
936.242,R
405.311,R
385.941,R
378.376,R
357.216,I
386.17,R
350.478,I
376.89,R
378.809,R
365.212,I
375.368,R
357.303,I
345.869,I
344.043,I
384.29,R
377.581,R
400.327,R
366.541,I
352.322,I
407.631,I
439.527,R
963.336,I
350.339,I
387.007,R
378.35,R
395.07,R
380.936,R
357.961,I
382.55,R
416.614,R
413.447,R
379.724,R
400.141,I
379.055,R
449.412,R
356.928,I
385.21,R
386.352,I
376.265,R
379.921,R
353.601,I
373.685,R
354.96,I
374.466,R
392.244,R
498.124,I
494.539,I
493.272,I
492.933,I
388.896,R
383.502,R
494.355,I
387.763,R
372.347,R
503.558,I
490.617,I
961.605,I
390.907,R
384.625,R
380.087,R
494.328,I
380.043,R
388.761,R
493.713,I
376.444,R
381.869,R
532.627,I
498.448,I
378.897,R
393.272,R
491.905,I
489.088,I
1013.757,I
380.082,R
494.276,I
491.894,I
546.762,I
375.95,R
492.649,I
494.922,I
394.189,R
977.871,R
1144.246,I
1148.179,I
918.181,R
1016.253,R
551.684,I
276.879,R
349.718,I
340.691,I
314.117,R
277.4,R
348.671,I
272.677,R
348.944,I
353.705,R
383.351,I
349.928,R
397.582,I
383.734,I
390.167,I
386.3,I
381.719,I
373.391,R
382.487,R
388.06,I
390.643,I
350.143,R
1150.479,I
362.377,R
393.378,I
386.704,I
361.24,R
357.58,R
392.289,I
362.927,R
374.086,R
393.972,I
451.779,I
392.826,I
388.255,I
389.671,I
374.946,R
615.444,R
405.273,I
417.233,R
396.061,I
382.837,R
370.116,R
397.834,I
381.443,R
1078.488,R
390.783,I
396.991,I
380.362,R
412.23,I
391.735,I
405.782,I
402.324,I
378.205,I
349.068,I
347.294,I
350.496,I
288.144,R
275.418,R
348.356,I
278.042,R
347.936,I
271.516,R
278.447,R
346.211,I
269.608,R
278.62,R
348.143,I
269.38,R
821.242,I
345.678,I
286.834,R
350.019,I
270.622,R
349.827,I
271.888,R
352.395,I
277.234,R
274.217,R
346.877,I
270.745,R
349.036,I
347.487,I
346.512,I
350.108,I
345.86,I
344.043,I
270.517,R
349.314,I
271.036,R
277.104,R
351.468,I
299.817,R
275.764,R
806.405,I
279.722,R
275.503,R
345.967,I
517.814,I
353.31,R
432.295,I
345.711,I
279.156,R
345.477,I
269.792,R
276.827,R
273.251,R
280.646,R
343.4,I
340.054,I
270.638,R
277.694,R
275.649,R
280.118,R
275.516,R
282.277,R
276.554,R
342.731,I
281.443,R
342.961,I
339.96,I
798.491,R
341.944,I
340.094,I
339.926,I
348.927,I
325.461,R
275.589,R
344.95,I
268.935,R
271.795,R
342.295,I
274.39,R
344.366,I
272.517,R
275.853,R
343.555,I
277.621,R
281.102,R
344.484,I
266.453,R
280.087,R
344.494,I
341.059,I
354.868,I
342.891,I
800.282,I
279.327,R
279.039,R
342.564,I
267.528,R
340.797,I
339.846,I
345.457,I
278.727,R
274.703,R
340.32,I
342.576,I
343.453,I
340.583,I
346.312,I
352.446,I
342.051,I
349.261,I
271.904,R
343.186,I
348.234,I
272.805,R
274.49,R
281.052,R
275.154,R
850.296,I
342.25,I
345.35,I
342.616,I
345.2,I
74068.253,I
699.757,I
343.03,R
424.346,I
287.063,R
403.024,I
295.57,R
473.436,R
494.621,R
682.342,R
1026.14,R
286.265,R
374.478,I
336.376,I
269.349,R
269.322,R
266.394,R
336.843,I
279.922,R
272.06,R
268.848,R
336.62,I
272.648,R
344.872,I
271.123,R
343.536,I
270.659,R
335.04,I
275.243,R
338.326,I
300.089,R
640.903,I
269.444,R
271.439,R
338.109,I
344.083,I
336.369,I
337.752,I
270.476,R
338.164,I
264.61,R
272.223,R
272.861,R
271.268,R
336.068,I
337.893,I
266.794,R
335.512,I
266.098,R
275.838,R
267.49,R
267.018,R
268.968,R
342.829,I
334.693,I
335.099,I
264.995,R
271.02,R
272.29,R
270.732,R
336.808,I
264.046,R
268.454,R
336.518,I
266.907,R
270.143,R
271.749,R
269.356,R
271.594,R
336.854,I
267.654,R
340.079,I
258.289,R
264.95,R
272.067,R
337.32,I
266.716,R
273.282,R
339.257,I
338.333,I
340.757,I
375.615,I
400.407,I
323.047,R
369.531,I
721.67,I
337.801,I
334.909,I
337.665,I
269.907,R
335.675,I
347.14,I
269.568,R
338.497,I
268.323,R
270.445,R
336.282,I
335.527,I
267.37,R
292.207,R
337.249,I
337.617,I
337.377,I
334.63,I
335.271,I
337.913,I
340.9,I
268.113,R
339.743,I
353.392,I
269.076,R
336.079,I
402.572,I
274.931,R
273.593,R
345.958,I
272.534,R
273.914,R
277.7,R
340.217,I
275.172,R
272.532,R
339.212,I
338.88,I
336.688,I
335.988,I
335.989,I
339.081,I
340.841,I
272.632,R
336.636,I
267.95,R
271.221,R
734.51,I
308.692,R
276.498,R
336.238,I
334.923,I
378.054,I
342.512,I
265.42,R
342.499,I
263.342,R
262.245,R
338.057,I
335.854,I
263.637,R
267.734,R
267.49,R
265.293,R
266.132,R
269.413,R
342.392,I
337.648,I
360.824,I
263.293,R
267.73,R
262.853,R
264.308,R
267.379,R
334.138,I
264.239,R
336.227,I
340.865,I
335.585,I
265.254,R
267.476,R
269.309,R
269.116,R
336.5,I
334.109,I
410.959,I
408.179,R
425.73,I
380.012,I
394.019,I
338.266,R
354.349,R
392.579,I
373.302,I
384.29,I
356.47,R
388.901,I
380.154,I
388.565,I
380.079,I
350.616,R
1012.576,I
389.083,I
391.875,I
379.267,I
350.988,R
344.552,R
382.079,I
360.528,R
374.028,I
340.147,R
381.684,I
348.395,R
425.934,I
358.52,R
351.764,R
347.492,R
389.939,I
380.708,I
356.567,R
359.593,R
383.735,I
399.112,I
352.57,R
355.347,R
977.662,I
370.634,R
339.802,R
392.233,I
381.168,I
381.979,I
343.479,I
342.608,I
263.404,R
341.145,I
263.574,R
268.562,R
336.709,I
336.035,I
345.429,I
265.347,R
625.668,R
340.923,I
360.89,R
359.411,R
375.56,R
342.718,I
339.046,I
364.011,R
348.375,I
338.122,I
337.63,I
351.463,R
417.501,R
365.059,R
345.084,I
344.405,I
339.115,I
358.329,R
363.448,R
346.543,I
337.475,I
356.844,R
356.636,R
347.243,I
357.707,R
375.779,R
356.045,R
354.515,R
371.419,R
708.505,R
346.231,I
353.078,R
354.163,R
358.854,R
348.545,I
339.44,I
357.476,R
345.295,I
336.908,I
349.013,R
343.951,I
344.836,I
338.817,I
351.425,R
373.4,R
351.816,R
361.367,R
354.518,I
393.233,R
342.844,I
338.926,I
353.524,R
349.169,I
342.6,I
