0,193.821,174.61,300.35,132.306
1,110.989,215.486,449.418,167.547
2,103.324,364.697,338.856,226.13
3,137.461,358.138,259.251,383.09
4,125.061,287.971,335.395,274.971
5,125.476,329.746,335.342,357.556
6,152.332,447.981,320.614,327.555
7,354.393,283.12,425.014,315.832
8,499.791,351.613,280.871,370.164
9,388.473,291.924,283.18,420.348
10,264.563,182.748,284.563,285.858
11,365.318,244.11,269.795,292.284
12,269.327,262.5,256.739,259.916
13,382.94,245.684,234.146,278.352
14,319.986,299.667,297.379,261.11
15,284.392,255.932,225.235,228.784
16,281.456,231.393,240.588,229.025
17,281.948,230.621,266.621,282.493
18,268.07,261.268,249.245,250.325
19,261.909,257.239,255.099,268.506
20,286.605,273.475,268.366,262.176
21,413.692,244.055,269.949,225.52
22,290.167,256.513,242.973,255.979
23,269.161,262.818,255.726,268.436
24,261.372,263.184,251.897,255.766
25,256.454,248.114,224.397,248.617
26,253.017,245.629,346.652,255.973
27,275.896,248.938,326.992,239.229
28,244.123,252.317,267.741,241.266
29,234.808,240.579,229.054,237.597
30,252.925,228.634,215.405,258.491
31,257.788,272.809,253.813,238.748
32,222.671,237.652,287.438,406.011
33,236.685,220.536,241.363,259.685
34,249.046,280.654,284.979,202.793
35,228.821,268.073,196.816,235.489
36,215.57,254.34,204.89,274.407
37,296.264,285.676,261.228,233.728
38,255.163,226.185,278.864,245.178
39,251.151,332.019,275.485,269.305
40,198.302,302.599,244.646,261.025
41,221.762,243.717,269.268,272.086
42,210.042,254.606,402.845,277.46
43,240.071,251.026,350.7,249.996
44,268.99,251.148,274.028,399.576
45,263.144,324.854,271.247,292.798
46,279.638,338.039,328.695,229.143
47,245.355,311.572,298.479,244.505
48,258.156,225.456,349.749,299.307
49,308.82,256.878,341.636,240.933
50,307.665,272.726,379.101,284.214
51,217.279,297.743,328.471,270.402
52,293.951,266.186,373.227,262.027
53,275.491,258.578,330.919,236.846
54,296.105,248.207,299.433,302.458
55,291.044,327.597,276.015,245.784
56,262.381,254.147,309.662,309.528
57,272.144,278.564,304.8,264.395
58,275.629,279.555,297.015,246.365
59,296.492,244.083,367.204,284.94
60,244.461,285.056,347.43,271.802
61,282.631,262.893,332.767,289.243
62,254.259,278.417,292.095,239.137
63,243.419,256.721,277.717,252.2
64,276.985,245.647,254.903,242.26
65,290.612,237.926,301.519,210.089
66,245.867,275.728,322.693,214.281
67,235.366,194.548,288.668,263.721
68,210.353,225.405,273.812,259.311
69,230.566,240.623,361.888,771.385
70,253.496,267.581,324.04,222.517
71,273.832,247.419,374.469,320.51
72,254.216,257.119,420.387,261.426
73,260.186,223.566,262.69,214.472
74,270.766,322.176,325.343,213.659
75,755.527,261.81,361.11,225.909
76,274.814,213.285,621.533,180.142
77,210.961,239.63,364.191,206.641
78,245.627,260.347,395.785,210.446
79,275.236,243.458,319.325,278.399
80,265.713,222.9,344.006,247.788
81,266.882,339.647,345.732,239.354
82,246.168,257.265,361.7,271.208
83,306.025,253.078,339.456,276.046
84,254.947,279.459,322.567,250.359
85,234.07,271.292,335.491,247.619
86,253.731,241.966,308.441,530.331
87,226.018,261.579,320.182,287.079
88,234.007,536.938,327.198,234.647
89,217.217,267.933,338.534,288.395
90,554.781,282.867,295.946,274.069
91,268.996,245.105,264.829,275.893
92,300.835,289.15,278.994,249.168
93,234.977,259.41,323.604,314.87
94,263.185,222.459,359.297,311.597
95,270.491,339.901,276.498,289.918
96,314.876,395.649,283.46,264.55
97,360.143,217.026,287.325,254.884
98,276.178,353.239,302.758,226.939
99,238.556,333.08,251.494,229.264
100,314.034,292.357,304.026,192.083
101,265.517,307.652,298.475,375.102
102,210.442,295.711,269.358,183.889
103,254.821,268.905,255.706,276.164
104,208.953,336.813,298.927,193.646
105,226.448,351.662,293.963,262.722
106,193.746,292.492,262.983,237.113
107,242.69,297.057,298.535,298.353
108,249.615,315.919,268.739,264.549
109,259.073,320.86,255.664,221.04
110,202.873,300.753,249.852,299.25
111,230.408,296.313,265.363,256.849
112,226.613,311.275,253.84,213.423
113,280.385,225.012,357.964,165.011
114,202.701,320.542,246.603,240.672
115,225.679,287.544,266.281,247.604
116,264.228,273.221,361.074,226.617
117,211.406,286.939,255.353,230.357
118,194.951,255.728,310.406,193.042
119,220.451,310.281,300.638,232.147
120,210.473,276.58,274.289,249.461
121,232.428,279.246,232.811,267.818
122,233.393,238.644,244.482,287.213
123,225.563,282.625,277.499,241.905
124,236.362,239.926,303.464,215.45
125,178.986,302.703,306.1,262.256
126,287.633,261.478,274.292,262.168
127,231.622,296.634,278.78,240.811
128,250.99,272.954,244.35,229.266
129,249.922,328.734,264.787,271.424
130,225.793,248.817,233.407,229.255
131,277.988,282.471,282.311,271.201
132,270.232,281.807,235.479,261.925
133,226.412,270.364,237.028,325.055
134,200.913,312.379,241.965,209.278
135,224.796,282.278,238.947,287.557
136,214.645,325.138,277.191,240.783
137,208.752,255.754,291.573,226.695
138,185.435,267.4,276.427,249.979
139,243.783,312.779,280.741,224.341
140,226.732,322.597,235.297,272.063
141,267.26,279.863,307.936,346.617
142,268.16,257.964,284.34,282.03
143,283.714,259.512,330.195,281.623
144,218.913,274.671,242.853,237.248
145,230.294,229.469,227.477,346.72
146,250.291,237.608,284.481,249.356
147,227.751,244.426,255.667,224.196
148,305.788,309.281,302.928,259.071
149,239.929,282.1,302.367,253.767
150,234.822,295.567,252.528,278.894
151,190.707,274.185,317.745,244.572
152,241.979,275.329,272.847,237.253
153,253.168,287.052,204.826,383.022
154,250.79,315.304,201.038,234.636
155,241.162,326.167,263.995,291.76
156,234.023,311.368,341.389,264.096
157,240.569,240.481,202.942,265.276
158,251.742,230.865,238.946,268.392
159,263.119,235.703,270.631,202.286
160,259.908,284.448,232.647,283.541
161,248.454,200.814,269.394,249.043
162,230.94,281.223,325.892,290.942
163,139.894,275.734,328.098,241.276
164,223.587,287.63,225.19,238.624
165,247.138,399.294,215.213,255.524
166,239.959,274.119,317.603,217.587
167,233.38,262.249,211.731,181.013
168,176.783,256.758,266.659,202.392
169,236.053,306.045,284.196,258.601
170,221.346,227.074,270.943,225.236
171,185.232,266.668,229.746,172.079
172,218.569,241.405,219.129,234.25
173,267.002,393.149,209.076,212.382
174,249.318,259.855,813.159,222.18
175,237.551,224.25,257.819,255.433
176,205.216,245.29,227.5,242.882
177,165.935,233.612,239.141,192.541
178,303.694,232.283,250.763,182.285
179,143.094,295.801,207.387,182.277
180,207.791,271.874,227.502,236.892
181,212.297,852.55,231.239,261.393
182,144.568,360.079,238.177,226.84
183,244.113,256.637,297.858,220.063
184,199.0,242.919,204.197,203.358
185,223.382,212.749,206.82,191.688
186,263.735,306.655,212.665,239.631
187,246.628,209.698,258.22,268.876
188,288.566,311.282,186.118,215.945
189,257.551,251.878,276.031,146.022
190,262.617,307.66,244.267,187.277
191,244.398,334.981,226.814,251.661
192,269.071,273.169,257.043,198.116
193,190.927,249.487,269.328,221.877
194,193.142,214.399,213.935,168.248
195,191.108,223.795,282.945,195.63
196,252.473,293.923,254.054,227.167
197,221.925,349.544,286.876,210.174
198,298.423,274.814,238.952,188.477
199,248.116,248.492,227.383,139.07
200,261.447,231.264,274.274,162.348
201,276.56,280.477,229.989,135.82
202,135.449,234.908,258.632,163.21
203,166.185,225.524,329.672,201.548
204,193.277,235.554,237.612,234.321
205,216.62,264.409,233.628,202.344
206,210.126,295.454,235.225,297.794
207,258.905,254.821,263.483,257.945
208,206.33,229.34,255.769,228.46
209,198.481,305.197,262.747,211.943
210,220.12,336.903,250.932,260.146
211,243.677,260.587,257.0,235.697
212,297.199,346.114,259.095,247.063
213,137.266,268.056,372.473,224.618
214,240.942,268.752,175.719,209.716
215,203.855,274.689,241.195,259.13
216,225.446,249.873,239.662,187.405
217,223.403,262.848,269.309,274.431
218,247.01,234.751,307.696,246.412
219,286.331,252.118,250.934,221.13
220,350.499,222.399,219.791,247.621
221,287.591,179.622,278.869,226.121
222,238.049,330.993,225.4,255.574
223,185.885,247.475,211.935,234.776
224,249.52,242.777,152.024,208.763
225,251.512,236.324,280.92,181.543
226,258.51,224.314,287.822,188.797
227,257.522,237.528,238.638,248.625
228,271.665,204.119,221.885,219.661
229,206.066,313.185,255.984,221.644
230,242.735,280.736,277.598,228.635
231,288.635,220.006,230.732,214.416
232,250.86,247.493,242.427,249.351
233,255.582,249.905,284.397,168.769
234,257.072,240.112,255.036,179.912
235,272.393,235.995,251.945,249.163
236,211.175,304.391,279.595,226.749
237,209.539,277.567,225.034,212.248
238,221.819,226.086,174.819,203.255
239,242.841,216.76,293.122,171.919
240,167.206,230.22,250.364,253.631
241,233.029,237.683,352.723,226.845
242,238.826,284.231,212.976,230.554
243,257.398,202.481,269.645,218.597
244,265.431,267.148,249.843,206.678
245,242.904,281.66,262.829,152.082
246,255.374,250.404,224.795,215.021
247,271.159,295.671,240.869,241.66
248,339.777,235.506,192.42,224.894
249,229.51,270.669,116.073,228.703
250,189.823,292.356,230.315,157.797
251,251.689,251.868,254.641,196.46
252,249.837,221.547,287.27,254.876
253,268.01,271.941,232.5,251.483
254,337.419,210.052,231.102,231.117
255,244.172,228.318,259.218,186.734
256,209.109,194.439,267.141,212.517
257,335.532,174.447,207.079,247.928
258,268.42,226.44,133.174,220.053
259,262.46,256.252,75.733,253.902
260,340.864,245.736,69.83,195.448
261,181.807,215.979,75.518,165.496
262,274.331,240.367,89.618,197.735
263,239.888,241.914,238.578,241.19
264,258.472,210.331,293.564,210.036
265,272.446,255.291,251.887,250.465
266,294.364,511.147,258.032,246.198
267,239.487,246.218,290.578,230.145
268,193.695,291.172,249.53,190.719
269,245.492,250.237,293.178,251.675
270,277.556,262.231,231.173,193.197
271,259.766,288.806,271.505,188.574
272,187.468,245.708,229.382,211.678
273,250.32,279.089,272.975,242.813
274,286.843,213.822,263.991,208.566
275,242.681,240.005,263.177,181.175
276,296.457,243.161,254.473,163.543
277,271.389,192.795,205.268,223.82
278,267.384,208.051,286.57,150.615
279,321.137,204.048,255.185,191.275
280,216.388,205.06,207.739,221.585
281,294.494,207.07,245.155,245.785
282,216.255,227.59,357.681,210.934
283,233.568,269.736,217.203,257.539
284,222.162,262.725,229.66,235.818
285,254.944,255.945,219.811,614.158
286,281.83,237.854,268.453,252.613
287,305.102,253.787,254.342,194.042
288,152.379,243.152,236.534,254.687
289,259.229,228.657,251.059,253.813
290,250.891,288.098,276.792,230.318
291,681.398,256.594,151.388,251.899
292,251.082,230.113,311.817,233.007
293,289.276,236.587,210.677,509.997
294,265.069,253.321,278.935,232.333
295,256.226,283.018,255.542,193.924
296,290.889,216.862,290.03,209.091
297,241.275,266.397,251.385,151.741
298,292.963,226.831,249.672,242.589
299,232.356,209.278,280.96,203.426
300,316.297,246.908,292.979,168.991
301,290.548,227.633,270.098,178.205
302,242.875,240.466,297.206,227.558
303,191.9,192.886,242.018,236.395
304,228.396,229.868,255.254,220.508
305,248.009,177.693,174.099,224.934
306,239.366,227.215,237.317,285.069
307,275.48,284.647,241.913,277.84
308,227.32,184.271,305.683,248.25
309,309.923,242.828,255.195,253.305
310,184.776,225.442,132.332,238.239
311,250.028,247.59,262.274,228.868
312,293.409,231.781,229.684,183.939
313,315.349,239.595,255.163,200.341
314,220.552,250.453,279.548,197.539
315,221.447,238.861,201.235,219.124
316,277.414,215.682,255.798,234.257
317,324.862,284.091,262.995,200.111
318,277.909,219.977,283.835,202.251
319,300.022,222.56,260.64,186.25
320,279.253,255.904,246.124,192.505
321,211.985,250.639,230.301,243.948
322,254.507,221.358,270.167,235.162
323,285.967,260.697,283.163,204.145
324,263.919,264.445,260.013,197.289
325,261.63,194.018,250.69,195.598
326,283.652,268.322,319.151,182.686
327,349.341,305.902,240.083,219.553
328,247.352,272.448,190.209,224.71
329,256.735,217.863,217.51,234.782
330,287.639,197.996,245.418,243.107
331,294.591,234.031,231.076,192.836
332,333.194,225.917,248.891,204.385
333,287.885,192.306,250.3,208.171
334,311.065,202.361,269.247,209.031
335,300.108,258.242,227.387,229.244
336,300.034,249.403,271.691,246.935
337,271.653,218.13,257.478,181.653
338,257.967,239.983,244.871,187.923
339,259.389,271.495,294.016,192.081
340,274.075,257.329,278.845,165.141
341,260.694,238.781,262.891,214.813
342,197.551,243.046,329.831,225.52
343,266.317,225.216,214.83,209.79
344,307.347,274.76,156.325,224.817
345,239.75,224.141,272.776,165.626
346,217.593,241.518,244.775,169.554
347,227.98,231.177,197.448,219.583
348,281.89,263.896,155.255,206.29
349,289.343,204.815,247.356,235.538
350,261.867,221.825,288.136,180.77
351,324.821,215.499,250.442,196.158
352,265.013,263.248,318.86,274.66
353,321.052,217.185,346.941,170.171
354,320.318,233.486,328.933,192.006
355,272.051,192.509,260.893,223.421
356,214.775,210.855,221.89,241.097
357,242.784,219.617,164.103,252.005
358,250.559,247.183,200.08,218.653
359,264.912,239.681,238.849,236.201
360,253.427,239.026,245.302,194.847
361,245.466,239.391,224.854,177.153
362,342.26,213.7,188.026,200.394
363,306.737,145.796,247.986,228.418
364,226.209,162.165,259.074,227.423
365,253.932,230.266,267.718,191.743
366,266.231,220.787,210.308,242.802
367,317.269,244.716,246.547,191.865
368,294.415,380.914,270.34,225.847
369,318.299,250.184,153.405,208.351
370,255.35,259.835,290.933,231.624
371,326.907,235.821,251.185,177.05
372,247.479,218.145,227.577,252.467
373,259.392,248.111,138.197,205.776
374,253.627,247.24,253.172,194.927
375,230.574,227.414,287.364,208.247
376,210.33,259.489,264.466,250.542
377,249.87,247.074,174.701,242.161
378,275.753,259.99,311.591,223.771
379,330.881,196.042,285.836,254.47
380,341.276,219.632,254.951,205.225
381,249.088,220.406,258.755,191.807
382,267.972,237.291,273.38,220.265
383,258.812,196.85,241.614,168.7
384,348.175,271.13,209.448,251.09
385,253.007,211.439,432.018,178.388
386,252.21,227.631,285.61,181.696
387,309.757,266.933,199.697,213.864
388,176.294,238.416,297.826,181.117
389,248.599,179.752,258.096,211.416
390,380.387,272.794,710.554,236.183
391,341.952,241.959,338.255,210.917
392,332.406,266.743,226.998,257.082
393,271.354,194.334,190.062,263.425
394,325.22,200.717,227.891,217.703
395,232.24,242.775,243.683,239.819
396,265.506,245.747,211.829,252.058
397,156.904,188.169,285.009,234.136
398,395.103,254.3,226.753,234.377
399,238.753,230.713,257.212,343.187
400,233.694,249.522,226.75,151.883
401,290.563,230.705,236.296,229.431
402,221.183,200.262,278.667,185.752
403,208.464,231.006,266.763,186.041
404,258.118,206.745,266.982,205.077
405,241.611,254.319,254.609,177.594
406,189.826,189.998,246.116,238.204
407,335.88,239.205,233.502,182.693
408,213.685,231.472,150.661,201.729
409,271.156,276.056,236.322,245.095
410,263.525,249.434,249.857,217.386
411,169.258,250.626,245.82,251.933
412,187.442,214.959,208.706,250.052
413,241.231,278.488,221.795,223.523
414,185.126,187.357,255.583,264.127
415,269.289,220.142,232.232,241.824
416,255.022,273.305,243.511,230.641
417,252.806,237.369,270.817,191.295
418,266.756,260.385,205.785,210.181
419,280.591,201.975,286.535,193.451
420,278.524,239.805,183.901,226.556
421,252.739,236.711,241.275,282.786
422,239.488,275.641,249.684,216.066
423,218.041,273.543,244.137,236.758
424,278.628,182.516,252.844,226.261
425,236.424,240.963,216.054,289.553
426,260.411,241.501,237.383,240.798
427,299.345,234.386,243.111,224.279
428,192.793,206.018,274.775,248.383
429,288.606,238.745,246.218,153.136
430,325.594,250.918,118.968,204.437
431,269.34,239.407,258.572,253.422
432,273.698,218.358,209.529,255.127
433,352.445,239.206,299.569,249.897
434,323.385,262.06,214.092,256.414
435,248.954,256.015,234.286,176.679
436,233.632,244.801,180.984,238.378
437,302.096,249.19,375.577,244.761
438,210.334,257.595,211.65,210.233
439,242.808,392.842,246.317,211.7
440,240.151,252.074,276.375,193.076
441,219.995,234.403,248.217,153.361
442,248.553,239.063,203.115,139.999
443,249.177,232.292,248.673,213.478
444,248.514,239.059,266.786,218.427
445,251.818,211.52,168.486,204.441
446,235.153,229.661,220.079,243.779
447,273.292,236.4,287.006,226.854
448,240.868,235.188,284.808,225.655
449,283.866,215.428,216.129,223.81
450,302.387,255.561,253.886,207.657
451,311.843,224.739,244.945,232.711
452,204.919,363.145,253.522,208.952
453,278.761,244.932,247.197,240.745
454,307.358,264.641,257.281,280.616
455,242.906,216.691,236.471,255.485
456,255.122,246.265,369.177,177.689
457,246.134,257.404,224.813,140.382
458,133.418,226.652,249.651,222.176
459,237.834,210.019,213.186,236.239
460,256.34,222.192,342.377,232.732
461,271.086,258.899,258.101,249.843
462,201.657,211.73,315.278,152.193
463,304.652,309.564,163.942,228.172
464,328.253,262.913,191.156,234.341
465,271.404,238.23,246.393,266.336
466,286.477,244.594,296.273,204.922
467,286.597,210.672,281.952,197.597
468,205.359,264.108,239.961,194.37
469,258.094,227.725,272.984,172.019
470,252.142,234.982,191.658,246.741
471,311.198,271.112,223.665,227.166
472,199.724,240.377,277.952,225.683
473,308.337,285.329,230.226,240.057
474,172.465,221.267,224.585,274.246
475,196.365,228.56,265.641,217.485
476,294.189,233.824,275.116,261.67
477,286.834,248.229,220.414,243.622
478,222.934,223.572,241.736,250.229
479,210.691,266.924,282.415,248.71
480,197.615,183.941,268.132,226.692
481,316.957,247.98,238.475,180.122
482,268.48,228.928,258.545,240.131
483,329.122,199.316,216.79,238.494
484,246.145,246.673,359.713,222.645
485,282.104,288.702,179.946,220.217
486,283.644,212.567,189.39,210.764
487,243.905,282.479,264.655,251.141
488,207.46,242.072,224.87,244.957
489,281.916,294.691,244.208,218.422
490,300.293,280.056,247.223,235.425
491,230.546,225.719,267.737,216.162
492,194.255,251.102,220.982,268.304
493,214.644,314.936,241.796,231.801
494,336.504,259.117,185.655,144.9
495,244.591,149.951,222.656,208.311
496,178.321,261.353,206.649,239.99
497,281.676,233.247,246.183,243.5
498,207.533,286.786,243.373,241.52
499,260.974,238.543,266.747,249.456
500,275.531,217.769,279.402,213.835
501,266.806,268.393,258.124,238.945
502,219.984,267.919,304.253,214.968
503,251.767,226.28,251.504,227.432
504,249.829,257.567,239.39,214.152
505,214.168,232.812,268.874,225.03
506,262.802,249.496,221.297,143.496
507,225.29,240.763,319.598,214.303
508,253.955,262.193,228.316,252.161
509,239.677,297.202,251.451,245.906
510,261.3,300.896,224.323,214.065
511,232.957,237.061,318.107,227.381
512,312.765,247.896,262.788,232.598
513,325.136,247.042,262.712,251.462
514,205.807,246.027,245.531,243.75
515,241.678,224.358,241.361,199.701
516,254.523,187.34,263.737,269.896
517,266.592,215.874,237.089,223.893
518,279.475,227.317,248.957,180.191
519,336.331,240.929,245.977,230.585
520,227.461,228.17,246.208,207.337
521,242.674,242.697,231.117,182.009
522,294.858,246.116,212.702,212.889
523,276.048,279.644,240.454,226.721
524,154.439,252.777,249.521,210.411
525,328.945,256.873,264.902,245.623
526,308.656,229.262,219.452,217.62
527,206.513,230.488,277.951,191.604
528,286.634,163.305,246.446,259.272
529,292.629,220.975,180.571,244.599
530,268.499,254.715,190.685,208.599
531,172.961,265.411,156.281,190.663
532,245.499,233.427,248.315,219.298
533,241.441,250.199,287.059,189.65
534,264.298,245.073,276.277,268.467
535,236.031,249.876,169.995,214.434
536,245.799,245.312,302.208,190.699
537,253.214,239.968,216.206,167.757
538,380.433,260.247,203.386,198.845
539,294.913,195.937,252.669,237.548
540,261.063,234.596,291.27,239.947
541,246.217,242.882,180.975,225.813
542,277.561,263.113,164.151,243.449
543,231.097,258.324,623.163,158.033
544,249.611,245.374,259.515,241.942
545,770.305,248.272,189.263,187.882
546,257.467,133.439,211.417,204.305
547,285.605,143.189,238.874,228.782
548,265.358,724.243,240.225,272.025
549,172.998,268.79,254.881,225.449
550,278.258,231.11,203.907,237.199
551,202.037,228.487,210.263,259.208
552,246.739,260.092,242.679,253.141
553,245.388,253.258,236.412,236.611
554,260.27,244.351,225.239,265.074
555,201.226,200.941,260.813,227.483
556,180.751,180.76,292.283,263.219
557,192.201,200.491,213.073,205.626
558,200.981,196.467,250.431,179.445
559,277.061,180.079,264.875,211.395
560,302.405,251.191,262.011,321.681
561,279.589,263.012,319.223,165.144
562,248.694,262.841,241.975,242.398
563,264.017,187.638,180.796,241.251
564,355.971,228.498,200.546,231.906
565,280.673,217.487,242.566,183.198
566,261.933,232.487,241.177,213.594
567,258.816,245.128,241.089,224.777
568,223.131,203.219,241.981,236.927
569,200.522,238.362,159.522,225.008
570,238.664,212.81,218.996,244.337
571,287.386,197.859,283.089,235.542
572,265.062,287.253,240.779,170.611
573,278.563,212.021,241.721,180.007
574,269.338,238.688,241.097,210.651
575,261.593,221.154,242.427,232.662
576,364.783,243.879,232.487,199.911
577,292.27,227.736,244.072,203.349
578,249.625,181.638,239.129,196.842
579,240.905,243.254,249.075,253.469
580,291.906,302.001,269.7,255.299
581,321.05,260.815,212.095,304.219
582,250.309,241.428,138.092,202.285
583,281.25,231.175,264.29,237.791
584,240.944,219.794,255.62,246.141
585,241.204,272.643,168.956,249.264
586,240.993,239.083,240.093,240.991
587,242.584,192.428,251.188,228.289
588,240.322,244.06,209.728,274.707
589,228.402,235.934,69.869,189.024
590,252.573,242.268,67.46,243.577
591,230.229,244.661,66.799,264.764
592,255.124,237.976,79.171,215.506
593,317.108,232.937,279.926,281.177
594,302.072,240.596,215.355,245.501
595,363.488,255.718,269.609,247.242
596,302.507,188.698,222.335,280.122
597,250.149,257.556,261.504,249.551
598,584.821,257.278,251.667,268.606
599,310.897,244.448,246.563,190.668
600,282.179,194.481,230.348,259.015
601,294.273,232.141,243.12,225.498
602,257.978,241.083,249.801,239.497
603,281.822,220.382,240.938,262.339
604,246.272,619.27,241.647,251.391
605,227.359,229.533,241.292,227.848
606,254.971,207.398,240.55,647.534
607,240.121,234.997,271.167,139.715
