cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.094816688,0.020408163,0.265306122,0.02,0.14,0.102040816,0.326530612,0.04,0.04,0.1,0.137254902,0.12,0.12244898,0.1,0,0.040816327,0.04,0.02,0.04,0.081632653,0.06122449,1,0.14,0,0,0,0,0,0.5,0.166666667,0,0,0,0,0,0,0,0,0.529411765,0.48,0,0,0,0,0,0,0,0,0
,,,,,,,,,4.114037615,,,0.519703882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.114278823,,,0.12992597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
