recoveryReplicas, filename /tmp65536replicas.dat, loop 1000
/tmp65536replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 32.984
Loop 0 (us) 38.963
Loop 1 (us) 37.181
Loop 2 (us) 53.702
Loop 3 (us) 39.674
Loop 4 (us) 37.189
Loop 5 (us) 40.333
Loop 6 (us) 37.239
Loop 7 (us) 52.522
Loop 8 (us) 42.106
Loop 9 (us) 38.012
Loop 10 (us) 37.229
Loop 11 (us) 36.985
Loop 12 (us) 36.321
Loop 13 (us) 36.197
Loop 14 (us) 36.697
Loop 15 (us) 35.9
Loop 16 (us) 36.374
Loop 17 (us) 36.421
Loop 18 (us) 36.383
Loop 19 (us) 36.598
Loop 20 (us) 36.452
Loop 21 (us) 36.511
Loop 22 (us) 36.914
Loop 23 (us) 39.592
Loop 24 (us) 36.986
Loop 25 (us) 36.514
Loop 26 (us) 36.721
Loop 27 (us) 63.592
Loop 28 (us) 37.73
Loop 29 (us) 36.858
Loop 30 (us) 36.394
Loop 31 (us) 37.168
Loop 32 (us) 37.241
Loop 33 (us) 37.192
Loop 34 (us) 36.882
Loop 35 (us) 37.31
Loop 36 (us) 36.174
Loop 37 (us) 36.516
Loop 38 (us) 36.013
Loop 39 (us) 36.235
Loop 40 (us) 37.364
Loop 41 (us) 39.073
Loop 42 (us) 37.074
Loop 43 (us) 37.136
Loop 44 (us) 37.299
Loop 45 (us) 36.238
Loop 46 (us) 36.324
Loop 47 (us) 36.747
Loop 48 (us) 55.03
Loop 49 (us) 36.428
Loop 50 (us) 52.976
Loop 51 (us) 38.865
Loop 52 (us) 36.875
Loop 53 (us) 36.347
Loop 54 (us) 36.434
Loop 55 (us) 36.082
Loop 56 (us) 37.562
Loop 57 (us) 36.441
Loop 58 (us) 35.931
Loop 59 (us) 36.645
Loop 60 (us) 36.587
Loop 61 (us) 35.313
Loop 62 (us) 36.268
Loop 63 (us) 36.286
Loop 64 (us) 35.804
Loop 65 (us) 36.328
Loop 66 (us) 36.306
Loop 67 (us) 36.14
Loop 68 (us) 36.503
Loop 69 (us) 36.119
Loop 70 (us) 51.026
Loop 71 (us) 40.935
Loop 72 (us) 39.762
Loop 73 (us) 36.445
Loop 74 (us) 36.311
Loop 75 (us) 59.858
Loop 76 (us) 40.999
Loop 77 (us) 36.789
Loop 78 (us) 35.628
Loop 79 (us) 36.268
Loop 80 (us) 36.108
Loop 81 (us) 43.276
Loop 82 (us) 37.598
Loop 83 (us) 36.558
Loop 84 (us) 36.182
Loop 85 (us) 36.091
Loop 86 (us) 36.928
Loop 87 (us) 35.716
Loop 88 (us) 35.648
Loop 89 (us) 36.178
Loop 90 (us) 36.883
Loop 91 (us) 35.813
Loop 92 (us) 36.022
Loop 93 (us) 37.123
Loop 94 (us) 36.224
Loop 95 (us) 36.244
Loop 96 (us) 36.037
Loop 97 (us) 36.144
Loop 98 (us) 36.651
Loop 99 (us) 55.07
Loop 100 (us) 37.422
Loop 101 (us) 690.352
Loop 102 (us) 77.191
Loop 103 (us) 42.721
Loop 104 (us) 35.588
Loop 105 (us) 37.932
Loop 106 (us) 35.343
Loop 107 (us) 34.918
Loop 108 (us) 35.211
Loop 109 (us) 35.042
Loop 110 (us) 35.543
Loop 111 (us) 35.038
Loop 112 (us) 34.958
Loop 113 (us) 35.207
Loop 114 (us) 34.921
Loop 115 (us) 35.148
Loop 116 (us) 35.325
Loop 117 (us) 36.399
Loop 118 (us) 38.024
Loop 119 (us) 40.356
Loop 120 (us) 36.351
Loop 121 (us) 35.242
Loop 122 (us) 36.549
Loop 123 (us) 50.639
Loop 124 (us) 38.444
Loop 125 (us) 35.526
Loop 126 (us) 34.962
Loop 127 (us) 35.297
Loop 128 (us) 35.044
Loop 129 (us) 35.445
Loop 130 (us) 35.0
Loop 131 (us) 34.784
Loop 132 (us) 35.082
Loop 133 (us) 34.846
Loop 134 (us) 35.185
Loop 135 (us) 34.916
Loop 136 (us) 36.231
Loop 137 (us) 36.406
Loop 138 (us) 35.138
Loop 139 (us) 35.164
Loop 140 (us) 34.894
Loop 141 (us) 34.983
Loop 142 (us) 35.27
Loop 143 (us) 38.581
Loop 144 (us) 35.758
Loop 145 (us) 35.624
Loop 146 (us) 36.464
Loop 147 (us) 51.887
Loop 148 (us) 39.218
Loop 149 (us) 35.437
Loop 150 (us) 36.895
Loop 151 (us) 37.132
Loop 152 (us) 36.396
Loop 153 (us) 35.225
Loop 154 (us) 35.371
Loop 155 (us) 36.223
Loop 156 (us) 34.875
Loop 157 (us) 35.251
Loop 158 (us) 34.861
Loop 159 (us) 35.149
Loop 160 (us) 34.969
Loop 161 (us) 35.213
Loop 162 (us) 34.913
Loop 163 (us) 35.232
Loop 164 (us) 35.12
Loop 165 (us) 34.921
Loop 166 (us) 35.178
Loop 167 (us) 34.686
Loop 168 (us) 35.333
Loop 169 (us) 34.912
Loop 170 (us) 36.248
Loop 171 (us) 49.626
Loop 172 (us) 37.828
Loop 173 (us) 35.36
Loop 174 (us) 35.199
Loop 175 (us) 34.945
Loop 176 (us) 35.228
Loop 177 (us) 35.284
Loop 178 (us) 35.443
Loop 179 (us) 34.892
Loop 180 (us) 34.661
Loop 181 (us) 35.096
Loop 182 (us) 34.841
Loop 183 (us) 35.248
Loop 184 (us) 35.067
Loop 185 (us) 35.141
Loop 186 (us) 52.751
Loop 187 (us) 37.863
Loop 188 (us) 36.298
Loop 189 (us) 35.286
Loop 190 (us) 34.675
Loop 191 (us) 34.807
Loop 192 (us) 34.883
Loop 193 (us) 34.917
Loop 194 (us) 35.159
Loop 195 (us) 34.684
Loop 196 (us) 34.872
Loop 197 (us) 55.613
Loop 198 (us) 36.129
Loop 199 (us) 34.965
Loop 200 (us) 34.858
Loop 201 (us) 34.86
Loop 202 (us) 35.03
Loop 203 (us) 34.665
Loop 204 (us) 35.191
Loop 205 (us) 34.81
Loop 206 (us) 34.701
Loop 207 (us) 35.009
Loop 208 (us) 36.378
Loop 209 (us) 37.052
Loop 210 (us) 41.6
Loop 211 (us) 34.735
Loop 212 (us) 34.595
Loop 213 (us) 44.405
Loop 214 (us) 37.021
Loop 215 (us) 34.689
Loop 216 (us) 36.168
Loop 217 (us) 35.966
Loop 218 (us) 34.865
Loop 219 (us) 34.405
Loop 220 (us) 34.675
Loop 221 (us) 42.571
Loop 222 (us) 35.32
Loop 223 (us) 38.483
Loop 224 (us) 35.48
Loop 225 (us) 34.711
Loop 226 (us) 34.449
Loop 227 (us) 36.619
Loop 228 (us) 34.733
Loop 229 (us) 34.771
Loop 230 (us) 34.639
Loop 231 (us) 34.872
Loop 232 (us) 49.303
Loop 233 (us) 35.002
Loop 234 (us) 34.645
Loop 235 (us) 36.97
Loop 236 (us) 34.954
Loop 237 (us) 35.353
Loop 238 (us) 35.772
Loop 239 (us) 35.208
Loop 240 (us) 34.288
Loop 241 (us) 35.823
Loop 242 (us) 34.763
Loop 243 (us) 41.994
Loop 244 (us) 35.97
Loop 245 (us) 34.649
Loop 246 (us) 34.541
Loop 247 (us) 34.669
Loop 248 (us) 34.56
Loop 249 (us) 34.587
Loop 250 (us) 34.338
Loop 251 (us) 35.627
Loop 252 (us) 34.729
Loop 253 (us) 34.274
Loop 254 (us) 34.861
Loop 255 (us) 43.021
Loop 256 (us) 35.628
Loop 257 (us) 34.841
Loop 258 (us) 34.984
Loop 259 (us) 34.547
Loop 260 (us) 34.603
Loop 261 (us) 34.427
Loop 262 (us) 34.719
Loop 263 (us) 34.075
Loop 264 (us) 34.881
Loop 265 (us) 40.855
Loop 266 (us) 37.694
Loop 267 (us) 35.158
Loop 268 (us) 34.531
Loop 269 (us) 34.621
Loop 270 (us) 34.153
Loop 271 (us) 34.679
Loop 272 (us) 34.288
Loop 273 (us) 35.0
Loop 274 (us) 34.194
Loop 275 (us) 34.163
Loop 276 (us) 34.54
Loop 277 (us) 34.347
Loop 278 (us) 37.465
Loop 279 (us) 48.194
Loop 280 (us) 40.046
Loop 281 (us) 39.331
Loop 282 (us) 34.883
Loop 283 (us) 38.508
Loop 284 (us) 34.773
Loop 285 (us) 36.126
Loop 286 (us) 34.771
Loop 287 (us) 35.526
Loop 288 (us) 47.569
Loop 289 (us) 41.133
Loop 290 (us) 34.493
Loop 291 (us) 35.056
Loop 292 (us) 34.573
Loop 293 (us) 34.699
Loop 294 (us) 34.729
Loop 295 (us) 34.26
Loop 296 (us) 34.436
Loop 297 (us) 34.407
Loop 298 (us) 34.559
Loop 299 (us) 34.402
Loop 300 (us) 34.568
Loop 301 (us) 34.745
Loop 302 (us) 34.412
Loop 303 (us) 34.436
