recoveryErasureCoding, filename /tmp262144eccache.dat, loop 1000
MicroEC Coding Ready

/tmp262144eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 100.61
Loop 0 (us) 113.988
Loop 1 (us) 97.732
Loop 2 (us) 129.756
Loop 3 (us) 114.241
Loop 4 (us) 111.388
Loop 5 (us) 130.62
Loop 6 (us) 131.667
Loop 7 (us) 113.792
Loop 8 (us) 133.332
Loop 9 (us) 114.87
Loop 10 (us) 131.715
Loop 11 (us) 113.985
Loop 12 (us) 130.294
Loop 13 (us) 127.949
Loop 14 (us) 118.165
Loop 15 (us) 132.253
Loop 16 (us) 127.397
Loop 17 (us) 115.183
Loop 18 (us) 125.082
Loop 19 (us) 112.534
Loop 20 (us) 132.761
Loop 21 (us) 115.61
Loop 22 (us) 111.842
Loop 23 (us) 113.051
Loop 24 (us) 98.089
Loop 25 (us) 127.601
Loop 26 (us) 114.401
Loop 27 (us) 110.979
Loop 28 (us) 131.347
Loop 29 (us) 114.032
Loop 30 (us) 119.766
Loop 31 (us) 115.826
Loop 32 (us) 128.386
Loop 33 (us) 125.986
Loop 34 (us) 112.679
Loop 35 (us) 125.323
Loop 36 (us) 113.461
Loop 37 (us) 109.196
Loop 38 (us) 129.42
Loop 39 (us) 134.453
Loop 40 (us) 113.431
Loop 41 (us) 108.952
Loop 42 (us) 130.765
Loop 43 (us) 113.37
Loop 44 (us) 137.82
Loop 45 (us) 113.254
Loop 46 (us) 131.013
Loop 47 (us) 118.752
Loop 48 (us) 131.744
Loop 49 (us) 113.11
Loop 50 (us) 128.958
Loop 51 (us) 126.992
Loop 52 (us) 125.742
Loop 53 (us) 124.666
Loop 54 (us) 132.245
Loop 55 (us) 118.509
Loop 56 (us) 131.085
Loop 57 (us) 126.298
Loop 58 (us) 114.79
Loop 59 (us) 124.617
Loop 60 (us) 108.837
Loop 61 (us) 99.578
Loop 62 (us) 126.786
Loop 63 (us) 132.906
Loop 64 (us) 122.043
Loop 65 (us) 108.781
Loop 66 (us) 95.588
Loop 67 (us) 105.89
Loop 68 (us) 107.145
Loop 69 (us) 95.37
Loop 70 (us) 105.778
Loop 71 (us) 142.009
Loop 72 (us) 136.183
Loop 73 (us) 131.66
Loop 74 (us) 126.502
Loop 75 (us) 147.409
Loop 76 (us) 121.677
Loop 77 (us) 159.721
Loop 78 (us) 126.05
Loop 79 (us) 113.345
Loop 80 (us) 142.35
Loop 81 (us) 154.346
Loop 82 (us) 146.227
Loop 83 (us) 114.513
Loop 84 (us) 104.788
Loop 85 (us) 135.898
Loop 86 (us) 114.924
Loop 87 (us) 593.072
Loop 88 (us) 113.937
Loop 89 (us) 130.724
Loop 90 (us) 114.949
Loop 91 (us) 113.462
Loop 92 (us) 106.897
Loop 93 (us) 118.141
Loop 94 (us) 106.663
Loop 95 (us) 140.39
Loop 96 (us) 129.145
Loop 97 (us) 113.691
Loop 98 (us) 132.309
Loop 99 (us) 119.04
Loop 100 (us) 132.466
Loop 101 (us) 128.075
Loop 102 (us) 125.5
Loop 103 (us) 113.48
Loop 104 (us) 135.361
Loop 105 (us) 114.19
Loop 106 (us) 133.311
Loop 107 (us) 140.442
Loop 108 (us) 131.319
Loop 109 (us) 133.223
Loop 110 (us) 124.08
Loop 111 (us) 109.659
Loop 112 (us) 95.397
Loop 113 (us) 95.461
Loop 114 (us) 129.03
Loop 115 (us) 113.285
Loop 116 (us) 96.981
Loop 117 (us) 129.331
Loop 118 (us) 126.167
Loop 119 (us) 131.374
Loop 120 (us) 114.846
Loop 121 (us) 106.401
Loop 122 (us) 106.461
Loop 123 (us) 107.219
Loop 124 (us) 112.197
Loop 125 (us) 129.947
Loop 126 (us) 112.931
Loop 127 (us) 126.338
Loop 128 (us) 114.957
Loop 129 (us) 111.806
Loop 130 (us) 122.988
Loop 131 (us) 111.938
Loop 132 (us) 152.25
Loop 133 (us) 133.769
Loop 134 (us) 128.118
Loop 135 (us) 125.276
Loop 136 (us) 112.511
Loop 137 (us) 95.257
Loop 138 (us) 106.02
Loop 139 (us) 128.963
Loop 140 (us) 112.006
Loop 141 (us) 130.747
Loop 142 (us) 112.035
Loop 143 (us) 131.765
Loop 144 (us) 114.091
Loop 145 (us) 110.609
Loop 146 (us) 130.16
Loop 147 (us) 110.927
Loop 148 (us) 127.467
Loop 149 (us) 112.021
Loop 150 (us) 122.003
Loop 151 (us) 116.692
Loop 152 (us) 112.528
Loop 153 (us) 131.557
Loop 154 (us) 111.843
Loop 155 (us) 95.108
Loop 156 (us) 104.157
Loop 157 (us) 129.953
Loop 158 (us) 110.963
Loop 159 (us) 106.047
Loop 160 (us) 129.417
Loop 161 (us) 111.738
Loop 162 (us) 95.614
Loop 163 (us) 103.56
Loop 164 (us) 104.356
Loop 165 (us) 128.125
Loop 166 (us) 134.293
Loop 167 (us) 110.646
Loop 168 (us) 129.978
Loop 169 (us) 110.825
Loop 170 (us) 130.472
Loop 171 (us) 110.968
Loop 172 (us) 135.759
Loop 173 (us) 111.763
Loop 174 (us) 95.739
Loop 175 (us) 109.011
Loop 176 (us) 119.906
Loop 177 (us) 129.968
Loop 178 (us) 123.991
Loop 179 (us) 111.251
Loop 180 (us) 105.515
Loop 181 (us) 129.38
Loop 182 (us) 132.759
Loop 183 (us) 114.012
Loop 184 (us) 108.373
Loop 185 (us) 109.481
Loop 186 (us) 95.307
Loop 187 (us) 124.684
Loop 188 (us) 124.107
Loop 189 (us) 112.109
Loop 190 (us) 118.904
Loop 191 (us) 114.866
Loop 192 (us) 126.522
Loop 193 (us) 111.213
Loop 194 (us) 94.393
Loop 195 (us) 127.415
Loop 196 (us) 111.727
Loop 197 (us) 104.935
Loop 198 (us) 125.567
Loop 199 (us) 111.473
Loop 200 (us) 99.783
Loop 201 (us) 92.479
Loop 202 (us) 92.434
Loop 203 (us) 128.123
Loop 204 (us) 123.838
Loop 205 (us) 110.131
Loop 206 (us) 94.794
Loop 207 (us) 102.778
Loop 208 (us) 127.303
Loop 209 (us) 134.242
Loop 210 (us) 122.155
Loop 211 (us) 110.754
Loop 212 (us) 94.486
Loop 213 (us) 103.496
Loop 214 (us) 104.326
Loop 215 (us) 103.691
Loop 216 (us) 94.118
Loop 217 (us) 125.442
Loop 218 (us) 115.765
Loop 219 (us) 103.976
Loop 220 (us) 103.133
Loop 221 (us) 129.02
Loop 222 (us) 112.324
Loop 223 (us) 109.325
Loop 224 (us) 120.854
Loop 225 (us) 111.136
Loop 226 (us) 127.563
Loop 227 (us) 112.101
Loop 228 (us) 108.604
Loop 229 (us) 94.67
Loop 230 (us) 125.122
Loop 231 (us) 112.042
Loop 232 (us) 128.043
Loop 233 (us) 111.55
Loop 234 (us) 108.051
Loop 235 (us) 127.419
Loop 236 (us) 117.316
Loop 237 (us) 128.876
Loop 238 (us) 111.284
Loop 239 (us) 94.447
Loop 240 (us) 124.96
Loop 241 (us) 111.535
Loop 242 (us) 94.635
Loop 243 (us) 102.483
Loop 244 (us) 104.524
Loop 245 (us) 125.242
Loop 246 (us) 123.021
Loop 247 (us) 111.454
Loop 248 (us) 109.746
Loop 249 (us) 105.121
Loop 250 (us) 129.025
Loop 251 (us) 110.991
Loop 252 (us) 109.323
Loop 253 (us) 109.271
Loop 254 (us) 128.262
Loop 255 (us) 121.225
Loop 256 (us) 94.962
Loop 257 (us) 92.379
Loop 258 (us) 102.954
Loop 259 (us) 104.642
Loop 260 (us) 128.886
Loop 261 (us) 121.115
Loop 262 (us) 122.635
Loop 263 (us) 111.032
Loop 264 (us) 128.345
Loop 265 (us) 122.234
Loop 266 (us) 111.109
Loop 267 (us) 129.432
Loop 268 (us) 112.076
Loop 269 (us) 108.58
Loop 270 (us) 135.892
Loop 271 (us) 110.457
Loop 272 (us) 129.854
Loop 273 (us) 111.283
Loop 274 (us) 120.888
Loop 275 (us) 122.646
Loop 276 (us) 121.037
Loop 277 (us) 111.069
Loop 278 (us) 108.615
Loop 279 (us) 106.756
Loop 280 (us) 103.343
Loop 281 (us) 104.394
Loop 282 (us) 128.954
Loop 283 (us) 112.128
Loop 284 (us) 127.057
Loop 285 (us) 119.458
Loop 286 (us) 121.359
Loop 287 (us) 121.387
Loop 288 (us) 109.943
Loop 289 (us) 94.529
Loop 290 (us) 125.357
Loop 291 (us) 123.073
Loop 292 (us) 122.4
Loop 293 (us) 110.309
Loop 294 (us) 128.899
Loop 295 (us) 122.117
Loop 296 (us) 110.227
Loop 297 (us) 126.206
Loop 298 (us) 111.908
Loop 299 (us) 109.121
Loop 300 (us) 111.179
Loop 301 (us) 104.748
Loop 302 (us) 126.663
