recoveryErasureCoding, filename /tmp16777216eccache.dat, loop 1000
MicroEC Coding Ready

/tmp16777216eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 6365.297
Loop 0 (us) 5760.542
Loop 1 (us) 5759.66
Loop 2 (us) 5756.282
Loop 3 (us) 6590.71
Loop 4 (us) 6500.418
Loop 5 (us) 6176.792
Loop 6 (us) 6651.805
Loop 7 (us) 6364.523
Loop 8 (us) 6574.717
Loop 9 (us) 6011.794
Loop 10 (us) 5631.525
Loop 11 (us) 5671.362
Loop 12 (us) 5288.73
Loop 13 (us) 5656.483
Loop 14 (us) 6718.021
Loop 15 (us) 6598.726
Loop 16 (us) 6648.297
Loop 17 (us) 6584.459
Loop 18 (us) 6543.919
Loop 19 (us) 6567.449
Loop 20 (us) 6342.661
Loop 21 (us) 5748.725
Loop 22 (us) 6434.313
Loop 23 (us) 6457.033
Loop 24 (us) 6486.661
Loop 25 (us) 6445.438
Loop 26 (us) 6370.647
Loop 27 (us) 6308.682
Loop 28 (us) 6543.239
Loop 29 (us) 6420.65
Loop 30 (us) 5741.92
Loop 31 (us) 5776.707
Loop 32 (us) 6607.766
Loop 33 (us) 6198.829
Loop 34 (us) 15450.384
Loop 35 (us) 7446.912
Loop 36 (us) 5797.031
Loop 37 (us) 6718.104
Loop 38 (us) 5997.513
Loop 39 (us) 5271.334
Loop 40 (us) 6505.542
Loop 41 (us) 6575.228
Loop 42 (us) 6526.909
Loop 43 (us) 5864.107
Loop 44 (us) 5726.851
Loop 45 (us) 6629.748
Loop 46 (us) 6614.008
Loop 47 (us) 6330.838
Loop 48 (us) 6532.373
Loop 49 (us) 6573.784
Loop 50 (us) 6687.903
Loop 51 (us) 6343.915
Loop 52 (us) 6426.954
Loop 53 (us) 6593.959
Loop 54 (us) 6441.949
Loop 55 (us) 6344.863
Loop 56 (us) 6316.84
Loop 57 (us) 6396.371
Loop 58 (us) 6588.272
Loop 59 (us) 6414.79
Loop 60 (us) 6693.929
Loop 61 (us) 6184.069
Loop 62 (us) 5771.829
Loop 63 (us) 6558.51
Loop 64 (us) 6466.448
Loop 65 (us) 6580.874
Loop 66 (us) 6661.742
Loop 67 (us) 6430.423
Loop 68 (us) 5751.304
Loop 69 (us) 5752.073
Loop 70 (us) 5644.006
Loop 71 (us) 6694.693
Loop 72 (us) 6607.159
Loop 73 (us) 6651.944
Loop 74 (us) 6230.043
Loop 75 (us) 5403.642
Loop 76 (us) 6624.288
Loop 77 (us) 6364.416
Loop 78 (us) 5756.995
Loop 79 (us) 5622.826
Loop 80 (us) 5309.074
Loop 81 (us) 6711.54
Loop 82 (us) 6593.34
Loop 83 (us) 6172.981
Loop 84 (us) 6482.317
Loop 85 (us) 6255.035
Loop 86 (us) 5789.961
Loop 87 (us) 6634.479
Loop 88 (us) 6274.514
Loop 89 (us) 5673.754
Loop 90 (us) 5484.039
Loop 91 (us) 6695.606
Loop 92 (us) 6598.047
Loop 93 (us) 6070.426
Loop 94 (us) 6647.267
Loop 95 (us) 6328.813
Loop 96 (us) 6621.994
Loop 97 (us) 6229.656
Loop 98 (us) 5576.46
Loop 99 (us) 6616.821
Loop 100 (us) 6257.802
Loop 101 (us) 5417.653
Loop 102 (us) 6530.825
Loop 103 (us) 6610.246
Loop 104 (us) 6403.717
Loop 105 (us) 5736.547
Loop 106 (us) 5774.094
Loop 107 (us) 5745.524
Loop 108 (us) 5484.081
Loop 109 (us) 6668.474
Loop 110 (us) 6316.675
Loop 111 (us) 5752.042
Loop 112 (us) 6664.519
Loop 113 (us) 6587.613
Loop 114 (us) 6250.748
Loop 115 (us) 6622.932
Loop 116 (us) 6607.048
Loop 117 (us) 6519.34
Loop 118 (us) 6542.885
Loop 119 (us) 6427.762
Loop 120 (us) 5747.058
Loop 121 (us) 6483.723
Loop 122 (us) 6332.781
Loop 123 (us) 6358.077
Loop 124 (us) 6609.265
Loop 125 (us) 6432.475
Loop 126 (us) 6481.964
Loop 127 (us) 6254.862
Loop 128 (us) 6660.495
Loop 129 (us) 6576.203
Loop 130 (us) 6415.361
Loop 131 (us) 6532.729
Loop 132 (us) 6368.636
Loop 133 (us) 5780.148
Loop 134 (us) 6490.1
Loop 135 (us) 6253.104
Loop 136 (us) 5576.268
Loop 137 (us) 5389.486
Loop 138 (us) 6440.815
Loop 139 (us) 6616.495
Loop 140 (us) 5986.668
Loop 141 (us) 6460.305
Loop 142 (us) 5914.944
Loop 143 (us) 5775.848
Loop 144 (us) 5760.623
Loop 145 (us) 6603.511
Loop 146 (us) 5848.225
Loop 147 (us) 5148.81
Loop 148 (us) 6529.734
Loop 149 (us) 6603.489
Loop 150 (us) 6649.561
Loop 151 (us) 5763.964
Loop 152 (us) 6588.377
Loop 153 (us) 6355.401
Loop 154 (us) 5756.577
Loop 155 (us) 6619.531
Loop 156 (us) 6146.244
Loop 157 (us) 6559.907
Loop 158 (us) 6628.072
Loop 159 (us) 6298.947
Loop 160 (us) 5785.951
Loop 161 (us) 5751.03
Loop 162 (us) 5501.735
Loop 163 (us) 6700.96
Loop 164 (us) 6197.589
Loop 165 (us) 6661.406
Loop 166 (us) 6583.58
Loop 167 (us) 6629.263
Loop 168 (us) 6411.426
Loop 169 (us) 5735.848
Loop 170 (us) 5578.624
Loop 171 (us) 5591.35
Loop 172 (us) 5504.177
Loop 173 (us) 6657.727
Loop 174 (us) 6005.911
Loop 175 (us) 6585.877
Loop 176 (us) 6355.896
Loop 177 (us) 5753.777
Loop 178 (us) 6645.301
Loop 179 (us) 6386.99
Loop 180 (us) 6401.582
Loop 181 (us) 6584.201
Loop 182 (us) 6439.197
Loop 183 (us) 5732.891
Loop 184 (us) 6575.528
Loop 185 (us) 6440.155
Loop 186 (us) 6406.825
Loop 187 (us) 6525.294
Loop 188 (us) 6178.517
Loop 189 (us) 5416.298
Loop 190 (us) 6700.74
Loop 191 (us) 6530.718
Loop 192 (us) 6441.633
Loop 193 (us) 5617.326
Loop 194 (us) 5797.702
Loop 195 (us) 5742.898
Loop 196 (us) 6704.342
Loop 197 (us) 6598.161
Loop 198 (us) 6710.286
Loop 199 (us) 6516.261
Loop 200 (us) 6509.384
Loop 201 (us) 6459.809
Loop 202 (us) 6292.25
Loop 203 (us) 6382.222
Loop 204 (us) 6242.026
Loop 205 (us) 6601.627
Loop 206 (us) 6210.13
Loop 207 (us) 6378.102
Loop 208 (us) 5781.118
Loop 209 (us) 6147.369
Loop 210 (us) 6063.642
Loop 211 (us) 6658.694
Loop 212 (us) 6273.788
Loop 213 (us) 5561.578
Loop 214 (us) 5788.927
Loop 215 (us) 5752.066
Loop 216 (us) 5423.327
Loop 217 (us) 6704.312
Loop 218 (us) 6573.276
Loop 219 (us) 6047.575
Loop 220 (us) 5763.603
Loop 221 (us) 5771.031
Loop 222 (us) 6529.758
Loop 223 (us) 6606.344
Loop 224 (us) 6389.829
Loop 225 (us) 6354.761
Loop 226 (us) 6269.48
Loop 227 (us) 6547.426
Loop 228 (us) 6130.78
Loop 229 (us) 5409.057
Loop 230 (us) 6623.677
Loop 231 (us) 6329.575
Loop 232 (us) 6522.391
Loop 233 (us) 6445.075
Loop 234 (us) 6344.294
Loop 235 (us) 5736.049
Loop 236 (us) 6716.259
Loop 237 (us) 6301.516
Loop 238 (us) 6397.924
Loop 239 (us) 6357.941
Loop 240 (us) 5771.185
Loop 241 (us) 5551.523
Loop 242 (us) 6718.504
Loop 243 (us) 6352.125
Loop 244 (us) 6556.603
Loop 245 (us) 6602.624
Loop 246 (us) 6390.343
Loop 247 (us) 5652.328
Loop 248 (us) 5562.085
Loop 249 (us) 6587.886
Loop 250 (us) 6518.923
Loop 251 (us) 6417.216
Loop 252 (us) 6619.22
Loop 253 (us) 6594.129
Loop 254 (us) 6429.839
Loop 255 (us) 5774.79
Loop 256 (us) 6688.411
Loop 257 (us) 6354.647
Loop 258 (us) 6662.208
Loop 259 (us) 6288.109
Loop 260 (us) 5481.562
Loop 261 (us) 6534.073
Loop 262 (us) 6434.35
Loop 263 (us) 6135.993
Loop 264 (us) 6632.187
Loop 265 (us) 6364.326
Loop 266 (us) 6304.398
Loop 267 (us) 6308.949
Loop 268 (us) 6541.405
Loop 269 (us) 6300.309
Loop 270 (us) 6608.993
Loop 271 (us) 6272.094
Loop 272 (us) 6367.917
Loop 273 (us) 6589.934
Loop 274 (us) 6449.595
Loop 275 (us) 6335.168
Loop 276 (us) 6475.085
Loop 277 (us) 6194.145
Loop 278 (us) 6593.482
Loop 279 (us) 6369.569
Loop 280 (us) 5549.183
Loop 281 (us) 6617.062
