recoveryMicroEC, filename /tmp16777216eccache.dat monECSubStripeNum 1024 transferSize 131072 loop 1000
MicroEC Coding Ready

/tmp16777216eccache.dat is a ReplicasFile!
networkSizeArray [131072, 262144, 393216, 524288, 655360, 786432, 917504, 1048576, 1179648, 1310720, 1441792, 1572864, 1703936, 1835008, 1966080, 2097152, 2228224, 2359296, 2490368, 2621440, 2752512, 2883584, 3014656, 3145728, 3276800, 3407872, 3538944, 3670016, 3801088, 3932160, 4063232, 4128768, 4161536, 4177920, 4186112, 4190208, 4194304]
starting benchmark...
ops 1000
final loop (us) 3014.78
Loop 0 (us) 2999.298
Loop 1 (us) 2972.351
Loop 2 (us) 2952.96
Loop 3 (us) 4099.603
Loop 4 (us) 2962.001
Loop 5 (us) 4199.105
Loop 6 (us) 3844.469
Loop 7 (us) 3908.238
Loop 8 (us) 3851.533
Loop 9 (us) 3951.969
Loop 10 (us) 3006.608
Loop 11 (us) 4164.39
Loop 12 (us) 4190.211
Loop 13 (us) 3187.046
Loop 14 (us) 3078.274
Loop 15 (us) 4110.583
Loop 16 (us) 2982.434
Loop 17 (us) 2992.546
Loop 18 (us) 4069.831
Loop 19 (us) 2984.194
Loop 20 (us) 4221.652
Loop 21 (us) 3142.727
Loop 22 (us) 3978.725
Loop 23 (us) 4018.597
Loop 24 (us) 3855.157
Loop 25 (us) 4026.032
Loop 26 (us) 3930.232
Loop 27 (us) 2918.652
Loop 28 (us) 4224.729
Loop 29 (us) 3743.682
Loop 30 (us) 4047.801
Loop 31 (us) 4006.763
Loop 32 (us) 3956.09
Loop 33 (us) 2986.789
Loop 34 (us) 3005.756
Loop 35 (us) 2952.331
Loop 36 (us) 4097.137
Loop 37 (us) 3762.151
Loop 38 (us) 2998.103
Loop 39 (us) 2975.175
Loop 40 (us) 4203.635
Loop 41 (us) 2969.465
Loop 42 (us) 2973.842
Loop 43 (us) 2960.409
Loop 44 (us) 3834.736
Loop 45 (us) 3882.639
Loop 46 (us) 2972.313
Loop 47 (us) 3885.833
Loop 48 (us) 3811.179
Loop 49 (us) 2970.193
Loop 50 (us) 3940.425
Loop 51 (us) 3989.296
Loop 52 (us) 3994.845
Loop 53 (us) 2998.018
Loop 54 (us) 2962.853
Loop 55 (us) 3794.917
Loop 56 (us) 2970.909
Loop 57 (us) 2983.37
Loop 58 (us) 2995.853
Loop 59 (us) 2965.05
Loop 60 (us) 2977.334
Loop 61 (us) 2974.519
Loop 62 (us) 4076.878
Loop 63 (us) 2984.986
Loop 64 (us) 3797.367
Loop 65 (us) 3936.439
Loop 66 (us) 2982.161
Loop 67 (us) 4035.15
Loop 68 (us) 2956.309
Loop 69 (us) 4040.062
Loop 70 (us) 2982.383
Loop 71 (us) 2964.765
Loop 72 (us) 2989.823
Loop 73 (us) 2961.768
Loop 74 (us) 4154.898
Loop 75 (us) 3943.388
Loop 76 (us) 3960.58
Loop 77 (us) 2953.601
Loop 78 (us) 4151.583
Loop 79 (us) 3870.58
Loop 80 (us) 2960.391
Loop 81 (us) 2950.263
Loop 82 (us) 2955.238
Loop 83 (us) 4079.525
Loop 84 (us) 3808.971
Loop 85 (us) 4054.922
Loop 86 (us) 4044.842
Loop 87 (us) 4045.582
Loop 88 (us) 2959.602
Loop 89 (us) 2961.692
Loop 90 (us) 4261.523
Loop 91 (us) 2967.288
Loop 92 (us) 3940.582
Loop 93 (us) 2967.795
Loop 94 (us) 3923.741
Loop 95 (us) 2986.646
Loop 96 (us) 3898.137
Loop 97 (us) 2978.021
Loop 98 (us) 2996.733
Loop 99 (us) 4251.96
Loop 100 (us) 3739.547
Loop 101 (us) 2983.073
Loop 102 (us) 3883.688
Loop 103 (us) 3995.387
Loop 104 (us) 2978.866
Loop 105 (us) 2973.627
Loop 106 (us) 2984.731
Loop 107 (us) 4161.461
Loop 108 (us) 3899.737
Loop 109 (us) 2971.409
Loop 110 (us) 4107.565
Loop 111 (us) 3909.46
Loop 112 (us) 3991.771
Loop 113 (us) 4086.357
Loop 114 (us) 4196.203
Loop 115 (us) 3971.755
Loop 116 (us) 3951.614
Loop 117 (us) 4118.043
Loop 118 (us) 3932.36
Loop 119 (us) 2993.447
Loop 120 (us) 2976.972
Loop 121 (us) 2973.264
Loop 122 (us) 3933.502
Loop 123 (us) 3834.937
Loop 124 (us) 3908.977
Loop 125 (us) 2982.893
Loop 126 (us) 2973.668
Loop 127 (us) 4233.048
Loop 128 (us) 2978.488
Loop 129 (us) 2970.85
Loop 130 (us) 2981.163
Loop 131 (us) 4136.493
Loop 132 (us) 3002.657
Loop 133 (us) 4163.103
Loop 134 (us) 2979.921
Loop 135 (us) 2966.936
Loop 136 (us) 4100.312
Loop 137 (us) 2969.793
Loop 138 (us) 2975.548
Loop 139 (us) 4100.668
Loop 140 (us) 3871.351
Loop 141 (us) 4063.672
Loop 142 (us) 3022.016
Loop 143 (us) 2987.652
Loop 144 (us) 4231.784
Loop 145 (us) 4042.036
Loop 146 (us) 2993.35
Loop 147 (us) 2990.201
Loop 148 (us) 2995.351
Loop 149 (us) 4196.821
Loop 150 (us) 3909.801
Loop 151 (us) 2978.557
Loop 152 (us) 4125.49
Loop 153 (us) 3904.235
Loop 154 (us) 2983.272
Loop 155 (us) 4069.804
Loop 156 (us) 2982.164
Loop 157 (us) 4065.14
Loop 158 (us) 3879.716
Loop 159 (us) 3018.644
Loop 160 (us) 4281.788
Loop 161 (us) 4098.847
Loop 162 (us) 3993.432
Loop 163 (us) 2979.756
Loop 164 (us) 4201.851
Loop 165 (us) 2980.763
Loop 166 (us) 4217.209
Loop 167 (us) 3872.168
Loop 168 (us) 2994.263
Loop 169 (us) 4131.562
Loop 170 (us) 2983.739
Loop 171 (us) 4112.572
Loop 172 (us) 2996.206
Loop 173 (us) 2978.045
Loop 174 (us) 4222.131
Loop 175 (us) 2969.735
Loop 176 (us) 4180.812
Loop 177 (us) 2979.633
Loop 178 (us) 4247.791
Loop 179 (us) 3003.141
Loop 180 (us) 4073.354
Loop 181 (us) 3917.919
Loop 182 (us) 4084.64
Loop 183 (us) 3959.627
Loop 184 (us) 3868.442
Loop 185 (us) 3005.09
Loop 186 (us) 4175.214
Loop 187 (us) 3946.612
Loop 188 (us) 4123.515
