recoveryReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
Loop 660 (us) 5152.04
Loop 661 (us) 5156.576
Loop 662 (us) 5152.789
Loop 663 (us) 5153.839
Loop 664 (us) 5152.519
Loop 665 (us) 5152.421
Loop 666 (us) 5153.254
Loop 667 (us) 5152.861
Loop 668 (us) 5151.327
Loop 669 (us) 5153.15
Loop 670 (us) 5151.828
Loop 671 (us) 5151.293
Loop 672 (us) 5151.699
Loop 673 (us) 5152.797
Loop 674 (us) 5150.965
Loop 675 (us) 5152.82
Loop 676 (us) 5151.322
Loop 677 (us) 5152.678
Loop 678 (us) 5150.825
Loop 679 (us) 5151.03
Loop 680 (us) 5152.599
Loop 681 (us) 5151.077
Loop 682 (us) 5152.606
Loop 683 (us) 5151.84
Loop 684 (us) 5150.984
Loop 685 (us) 5152.229
Loop 686 (us) 5152.593
Loop 687 (us) 5151.454
Loop 688 (us) 5152.361
Loop 689 (us) 5153.375
Loop 690 (us) 5154.087
Loop 691 (us) 5151.73
Loop 692 (us) 5154.455
Loop 693 (us) 5152.389
Loop 694 (us) 5152.612
Loop 695 (us) 5150.663
Loop 696 (us) 5152.77
Loop 697 (us) 5150.946
Loop 698 (us) 5151.942
Loop 699 (us) 5151.655
Loop 700 (us) 5152.019
Loop 701 (us) 5151.772
Loop 702 (us) 5153.851
Loop 703 (us) 5151.783
Loop 704 (us) 5153.513
Loop 705 (us) 5151.367
Loop 706 (us) 5152.876
Loop 707 (us) 5151.47
Loop 708 (us) 5152.496
Loop 709 (us) 5154.524
Loop 710 (us) 5150.957
Loop 711 (us) 5152.559
Loop 712 (us) 5151.442
Loop 713 (us) 5151.521
Loop 714 (us) 5151.971
Loop 715 (us) 5152.294
Loop 716 (us) 5151.435
Loop 717 (us) 5152.195
Loop 718 (us) 5151.57
Loop 719 (us) 5152.941
Loop 720 (us) 5151.566
Loop 721 (us) 5153.572
Loop 722 (us) 5152.932
Loop 723 (us) 5153.708
Loop 724 (us) 5152.848
Loop 725 (us) 5152.635
Loop 726 (us) 5153.075
Loop 727 (us) 5151.653
Loop 728 (us) 5151.305
Loop 729 (us) 5155.028
Loop 730 (us) 5152.415
Loop 731 (us) 5152.251
Loop 732 (us) 5151.979
Loop 733 (us) 5151.44
Loop 734 (us) 5151.067
Loop 735 (us) 5150.721
Loop 736 (us) 5152.998
Loop 737 (us) 5151.813
Loop 738 (us) 5151.491
Loop 739 (us) 5152.699
Loop 740 (us) 5152.621
Loop 741 (us) 5152.063
Loop 742 (us) 5151.953
Loop 743 (us) 5152.204
Loop 744 (us) 5153.456
Loop 745 (us) 5154.408
Loop 746 (us) 5151.971
Loop 747 (us) 5153.713
Loop 748 (us) 5152.451
Loop 749 (us) 5153.579
Loop 750 (us) 5152.007
Loop 751 (us) 5151.941
Loop 752 (us) 5151.549
Loop 753 (us) 5154.474
Loop 754 (us) 5152.677
Loop 755 (us) 5153.231
Loop 756 (us) 5151.808
Loop 757 (us) 5152.527
Loop 758 (us) 5155.571
Loop 759 (us) 5153.351
Loop 760 (us) 5152.367
Loop 761 (us) 5153.585
Loop 762 (us) 5152.523
Loop 763 (us) 5153.451
Loop 764 (us) 5151.481
Loop 765 (us) 9029.378
Loop 766 (us) 5155.483
