recoveryMicroEC, filename /tmp262144eccache.dat monECSubStripeNum 16 transferSize 32768 loop 1000
MicroEC Coding Ready

/tmp262144eccache.dat is a ReplicasFile!
networkSizeArray [32768, 49152, 57344, 61440, 65536]
starting benchmark...
ops 1000
final loop (us) 98.495
Loop 0 (us) 125.835
Loop 1 (us) 102.84
Loop 2 (us) 102.091
Loop 3 (us) 101.495
Loop 4 (us) 98.758
Loop 5 (us) 98.852
Loop 6 (us) 100.205
Loop 7 (us) 100.115
Loop 8 (us) 99.129
Loop 9 (us) 104.892
Loop 10 (us) 101.708
Loop 11 (us) 101.236
Loop 12 (us) 101.13
Loop 13 (us) 99.17
Loop 14 (us) 99.713
Loop 15 (us) 100.255
Loop 16 (us) 100.31
Loop 17 (us) 99.799
Loop 18 (us) 101.928
Loop 19 (us) 100.157
Loop 20 (us) 103.057
Loop 21 (us) 100.653
Loop 22 (us) 98.086
Loop 23 (us) 99.339
Loop 24 (us) 99.554
Loop 25 (us) 105.532
Loop 26 (us) 102.342
Loop 27 (us) 103.099
Loop 28 (us) 100.106
Loop 29 (us) 101.007
Loop 30 (us) 100.782
Loop 31 (us) 100.563
Loop 32 (us) 99.49
Loop 33 (us) 100.228
Loop 34 (us) 100.472
Loop 35 (us) 98.571
Loop 36 (us) 97.682
Loop 37 (us) 98.827
Loop 38 (us) 99.456
Loop 39 (us) 100.235
Loop 40 (us) 100.279
Loop 41 (us) 98.275
Loop 42 (us) 97.537
Loop 43 (us) 98.858
Loop 44 (us) 99.413
Loop 45 (us) 101.407
Loop 46 (us) 103.824
Loop 47 (us) 99.508
Loop 48 (us) 99.825
Loop 49 (us) 101.863
Loop 50 (us) 100.662
Loop 51 (us) 98.174
Loop 52 (us) 99.9
Loop 53 (us) 99.88
Loop 54 (us) 98.141
Loop 55 (us) 100.348
Loop 56 (us) 105.996
Loop 57 (us) 100.955
Loop 58 (us) 98.411
Loop 59 (us) 99.659
Loop 60 (us) 99.955
Loop 61 (us) 98.196
Loop 62 (us) 99.344
Loop 63 (us) 100.975
Loop 64 (us) 100.129
Loop 65 (us) 103.134
Loop 66 (us) 101.075
Loop 67 (us) 100.516
Loop 68 (us) 100.053
Loop 69 (us) 99.911
Loop 70 (us) 99.849
Loop 71 (us) 99.729
Loop 72 (us) 100.015
Loop 73 (us) 101.832
Loop 74 (us) 110.412
Loop 75 (us) 160.022
Loop 76 (us) 124.121
Loop 77 (us) 100.665
Loop 78 (us) 109.665
Loop 79 (us) 101.36
Loop 80 (us) 100.908
Loop 81 (us) 98.275
Loop 82 (us) 98.614
Loop 83 (us) 99.911
Loop 84 (us) 566.427
Loop 85 (us) 103.733
Loop 86 (us) 110.678
Loop 87 (us) 110.334
Loop 88 (us) 101.094
Loop 89 (us) 101.092
Loop 90 (us) 101.612
Loop 91 (us) 100.984
Loop 92 (us) 101.42
Loop 93 (us) 101.321
Loop 94 (us) 102.857
Loop 95 (us) 102.639
Loop 96 (us) 100.928
Loop 97 (us) 102.676
Loop 98 (us) 105.162
Loop 99 (us) 100.738
Loop 100 (us) 98.745
Loop 101 (us) 98.337
Loop 102 (us) 97.784
Loop 103 (us) 97.938
Loop 104 (us) 99.187
Loop 105 (us) 99.243
Loop 106 (us) 105.668
Loop 107 (us) 101.782
Loop 108 (us) 100.66
Loop 109 (us) 98.591
Loop 110 (us) 98.833
Loop 111 (us) 97.99
Loop 112 (us) 97.382
Loop 113 (us) 97.674
Loop 114 (us) 99.058
Loop 115 (us) 99.083
Loop 116 (us) 105.677
Loop 117 (us) 118.425
Loop 118 (us) 130.585
Loop 119 (us) 132.264
Loop 120 (us) 130.41
Loop 121 (us) 131.13
Loop 122 (us) 138.069
Loop 123 (us) 137.974
Loop 124 (us) 131.458
Loop 125 (us) 131.922
Loop 126 (us) 132.327
Loop 127 (us) 130.373
Loop 128 (us) 130.71
Loop 129 (us) 129.269
Loop 130 (us) 134.053
Loop 131 (us) 130.167
Loop 132 (us) 128.02
Loop 133 (us) 133.121
Loop 134 (us) 134.224
Loop 135 (us) 130.195
Loop 136 (us) 125.901
Loop 137 (us) 132.663
Loop 138 (us) 126.655
Loop 139 (us) 184.696
Loop 140 (us) 162.382
Loop 141 (us) 128.158
Loop 142 (us) 139.567
Loop 143 (us) 132.682
Loop 144 (us) 122.788
Loop 145 (us) 122.808
Loop 146 (us) 128.191
Loop 147 (us) 125.423
Loop 148 (us) 122.693
Loop 149 (us) 123.411
Loop 150 (us) 124.388
Loop 151 (us) 123.353
Loop 152 (us) 120.827
Loop 153 (us) 125.254
