recoveryErasureCoding, filename /tmp65536eccache.dat, loop 1000
MicroEC Coding Ready

/tmp65536eccache.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 34.965
Loop 0 (us) 78.113
Loop 1 (us) 49.841
Loop 2 (us) 46.744
Loop 3 (us) 44.721
Loop 4 (us) 45.218
Loop 5 (us) 43.312
Loop 6 (us) 43.553
Loop 7 (us) 44.743
Loop 8 (us) 43.282
Loop 9 (us) 43.364
Loop 10 (us) 42.847
Loop 11 (us) 43.949
Loop 12 (us) 43.372
Loop 13 (us) 42.811
Loop 14 (us) 43.891
Loop 15 (us) 42.344
Loop 16 (us) 44.436
Loop 17 (us) 43.787
Loop 18 (us) 49.876
Loop 19 (us) 43.099
Loop 20 (us) 43.957
Loop 21 (us) 43.808
Loop 22 (us) 43.456
Loop 23 (us) 57.152
Loop 24 (us) 44.611
Loop 25 (us) 49.67
Loop 26 (us) 49.494
Loop 27 (us) 43.831
Loop 28 (us) 45.204
Loop 29 (us) 44.041
Loop 30 (us) 44.538
Loop 31 (us) 44.266
Loop 32 (us) 42.674
Loop 33 (us) 42.082
Loop 34 (us) 42.067
Loop 35 (us) 43.122
Loop 36 (us) 42.727
Loop 37 (us) 42.308
Loop 38 (us) 42.069
Loop 39 (us) 42.705
Loop 40 (us) 52.531
Loop 41 (us) 42.909
Loop 42 (us) 55.398
Loop 43 (us) 51.6
Loop 44 (us) 43.545
Loop 45 (us) 42.222
Loop 46 (us) 730.265
Loop 47 (us) 42.195
Loop 48 (us) 40.647
Loop 49 (us) 40.973
Loop 50 (us) 40.983
Loop 51 (us) 40.599
Loop 52 (us) 40.546
Loop 53 (us) 40.722
Loop 54 (us) 40.456
Loop 55 (us) 40.494
Loop 56 (us) 40.724
Loop 57 (us) 40.886
Loop 58 (us) 43.175
Loop 59 (us) 55.872
Loop 60 (us) 42.964
Loop 61 (us) 40.906
Loop 62 (us) 40.626
Loop 63 (us) 40.616
Loop 64 (us) 40.31
Loop 65 (us) 40.415
Loop 66 (us) 40.216
Loop 67 (us) 74.953
Loop 68 (us) 55.412
Loop 69 (us) 53.973
Loop 70 (us) 41.634
Loop 71 (us) 70.453
Loop 72 (us) 43.326
Loop 73 (us) 51.465
Loop 74 (us) 42.541
Loop 75 (us) 49.895
Loop 76 (us) 53.731
Loop 77 (us) 53.822
Loop 78 (us) 42.455
Loop 79 (us) 41.409
Loop 80 (us) 41.231
Loop 81 (us) 41.176
Loop 82 (us) 40.544
Loop 83 (us) 40.835
Loop 84 (us) 52.621
Loop 85 (us) 48.203
Loop 86 (us) 42.461
Loop 87 (us) 41.687
Loop 88 (us) 41.033
Loop 89 (us) 62.325
Loop 90 (us) 48.336
Loop 91 (us) 41.47
Loop 92 (us) 41.316
Loop 93 (us) 39.964
Loop 94 (us) 41.586
Loop 95 (us) 51.891
Loop 96 (us) 53.156
Loop 97 (us) 41.411
Loop 98 (us) 40.6
Loop 99 (us) 42.222
Loop 100 (us) 41.537
Loop 101 (us) 41.881
Loop 102 (us) 54.582
Loop 103 (us) 40.996
Loop 104 (us) 40.988
Loop 105 (us) 40.152
Loop 106 (us) 40.717
Loop 107 (us) 41.145
Loop 108 (us) 74.616
Loop 109 (us) 80.93
Loop 110 (us) 42.895
Loop 111 (us) 41.743
Loop 112 (us) 40.832
Loop 113 (us) 40.584
Loop 114 (us) 40.467
Loop 115 (us) 55.185
Loop 116 (us) 43.718
Loop 117 (us) 41.517
Loop 118 (us) 40.432
Loop 119 (us) 41.912
Loop 120 (us) 51.726
Loop 121 (us) 40.893
Loop 122 (us) 40.551
Loop 123 (us) 40.365
Loop 124 (us) 40.759
Loop 125 (us) 40.441
Loop 126 (us) 40.173
Loop 127 (us) 44.843
Loop 128 (us) 40.754
Loop 129 (us) 40.082
Loop 130 (us) 40.094
Loop 131 (us) 40.842
Loop 132 (us) 47.797
Loop 133 (us) 40.357
Loop 134 (us) 39.866
Loop 135 (us) 40.314
Loop 136 (us) 39.977
Loop 137 (us) 40.165
Loop 138 (us) 41.28
Loop 139 (us) 40.467
Loop 140 (us) 40.161
Loop 141 (us) 52.396
Loop 142 (us) 40.203
Loop 143 (us) 40.471
Loop 144 (us) 42.51
Loop 145 (us) 39.569
Loop 146 (us) 50.729
Loop 147 (us) 40.174
Loop 148 (us) 40.256
Loop 149 (us) 39.682
Loop 150 (us) 39.72
Loop 151 (us) 41.471
Loop 152 (us) 40.837
Loop 153 (us) 43.868
Loop 154 (us) 44.994
Loop 155 (us) 47.5
Loop 156 (us) 40.328
Loop 157 (us) 39.833
Loop 158 (us) 40.03
Loop 159 (us) 39.842
Loop 160 (us) 39.692
Loop 161 (us) 39.778
Loop 162 (us) 40.025
Loop 163 (us) 39.953
Loop 164 (us) 39.583
Loop 165 (us) 39.716
Loop 166 (us) 39.941
Loop 167 (us) 40.39
Loop 168 (us) 40.038
Loop 169 (us) 39.846
Loop 170 (us) 40.016
Loop 171 (us) 39.859
Loop 172 (us) 39.381
Loop 173 (us) 39.811
Loop 174 (us) 48.495
Loop 175 (us) 45.676
Loop 176 (us) 39.96
Loop 177 (us) 39.594
Loop 178 (us) 39.384
Loop 179 (us) 46.532
Loop 180 (us) 40.458
Loop 181 (us) 39.61
Loop 182 (us) 40.873
Loop 183 (us) 39.743
Loop 184 (us) 40.285
Loop 185 (us) 39.928
Loop 186 (us) 40.071
Loop 187 (us) 39.882
Loop 188 (us) 39.735
Loop 189 (us) 39.336
Loop 190 (us) 39.388
Loop 191 (us) 39.452
Loop 192 (us) 40.473
Loop 193 (us) 39.747
Loop 194 (us) 39.776
Loop 195 (us) 39.851
Loop 196 (us) 39.51
Loop 197 (us) 40.4
Loop 198 (us) 39.793
Loop 199 (us) 41.783
Loop 200 (us) 40.624
Loop 201 (us) 39.993
Loop 202 (us) 39.878
Loop 203 (us) 46.442
Loop 204 (us) 40.469
Loop 205 (us) 39.543
Loop 206 (us) 39.299
Loop 207 (us) 39.703
Loop 208 (us) 39.541
Loop 209 (us) 40.041
Loop 210 (us) 39.62
Loop 211 (us) 62.154
Loop 212 (us) 50.525
Loop 213 (us) 40.416
Loop 214 (us) 39.729
Loop 215 (us) 40.077
Loop 216 (us) 40.059
Loop 217 (us) 44.068
Loop 218 (us) 44.318
Loop 219 (us) 40.351
Loop 220 (us) 39.608
Loop 221 (us) 39.459
Loop 222 (us) 39.72
Loop 223 (us) 47.421
Loop 224 (us) 45.906
Loop 225 (us) 58.444
Loop 226 (us) 46.414
Loop 227 (us) 44.058
Loop 228 (us) 40.927
Loop 229 (us) 40.19
Loop 230 (us) 39.394
Loop 231 (us) 39.178
Loop 232 (us) 41.814
Loop 233 (us) 39.768
Loop 234 (us) 39.49
Loop 235 (us) 39.603
Loop 236 (us) 39.39
Loop 237 (us) 39.501
Loop 238 (us) 39.417
Loop 239 (us) 39.251
Loop 240 (us) 39.543
Loop 241 (us) 39.158
Loop 242 (us) 39.332
Loop 243 (us) 39.612
Loop 244 (us) 39.203
Loop 245 (us) 39.433
Loop 246 (us) 39.045
Loop 247 (us) 39.241
Loop 248 (us) 39.826
Loop 249 (us) 39.452
Loop 250 (us) 46.69
Loop 251 (us) 39.463
Loop 252 (us) 39.211
Loop 253 (us) 39.581
Loop 254 (us) 39.817
Loop 255 (us) 59.59
Loop 256 (us) 40.826
Loop 257 (us) 41.132
Loop 258 (us) 58.784
Loop 259 (us) 53.337
Loop 260 (us) 39.882
Loop 261 (us) 60.516
Loop 262 (us) 38.413
Loop 263 (us) 38.672
Loop 264 (us) 38.73
Loop 265 (us) 38.559
Loop 266 (us) 38.463
Loop 267 (us) 38.749
Loop 268 (us) 39.255
Loop 269 (us) 38.865
Loop 270 (us) 38.663
Loop 271 (us) 38.41
Loop 272 (us) 42.224
Loop 273 (us) 40.511
Loop 274 (us) 38.882
Loop 275 (us) 39.744
Loop 276 (us) 40.321
Loop 277 (us) 38.898
Loop 278 (us) 39.259
Loop 279 (us) 50.377
Loop 280 (us) 51.163
Loop 281 (us) 78.935
Loop 282 (us) 61.683
Loop 283 (us) 51.525
Loop 284 (us) 39.359
Loop 285 (us) 40.419
Loop 286 (us) 39.461
Loop 287 (us) 38.5
Loop 288 (us) 38.234
Loop 289 (us) 63.819
Loop 290 (us) 47.376
Loop 291 (us) 44.338
Loop 292 (us) 37.475
Loop 293 (us) 37.293
Loop 294 (us) 44.612
Loop 295 (us) 37.93
Loop 296 (us) 39.292
Loop 297 (us) 39.706
Loop 298 (us) 38.351
Loop 299 (us) 37.698
Loop 300 (us) 37.996
Loop 301 (us) 38.167
Loop 302 (us) 37.646
