recoveryReplicas, filename /tmp1048576replicas.dat, loop 1000
/tmp1048576replicas.dat is a ReplicasFile!
starting benchmark...
ops 1000
final loop (us) 352.794
Loop 0 (us) 353.601
Loop 1 (us) 351.422
Loop 2 (us) 350.902
Loop 3 (us) 351.391
Loop 4 (us) 352.592
Loop 5 (us) 352.887
Loop 6 (us) 351.113
Loop 7 (us) 363.273
Loop 8 (us) 351.584
Loop 9 (us) 352.865
Loop 10 (us) 351.178
Loop 11 (us) 356.258
Loop 12 (us) 350.253
Loop 13 (us) 352.211
Loop 14 (us) 351.279
Loop 15 (us) 351.079
Loop 16 (us) 352.572
Loop 17 (us) 352.845
Loop 18 (us) 351.056
Loop 19 (us) 354.277
Loop 20 (us) 351.541
Loop 21 (us) 352.619
Loop 22 (us) 351.973
Loop 23 (us) 370.668
Loop 24 (us) 355.704
Loop 25 (us) 351.907
Loop 26 (us) 351.766
Loop 27 (us) 351.053
Loop 28 (us) 351.842
Loop 29 (us) 351.367
Loop 30 (us) 351.825
Loop 31 (us) 352.769
Loop 32 (us) 352.177
Loop 33 (us) 351.301
Loop 34 (us) 352.012
Loop 35 (us) 352.404
Loop 36 (us) 352.114
Loop 37 (us) 352.572
Loop 38 (us) 352.585
Loop 39 (us) 350.614
Loop 40 (us) 350.621
Loop 41 (us) 351.133
Loop 42 (us) 351.431
Loop 43 (us) 352.13
Loop 44 (us) 351.618
Loop 45 (us) 351.621
Loop 46 (us) 351.639
Loop 47 (us) 351.776
Loop 48 (us) 351.303
Loop 49 (us) 352.058
Loop 50 (us) 351.798
Loop 51 (us) 352.275
Loop 52 (us) 350.8
Loop 53 (us) 355.369
Loop 54 (us) 354.168
Loop 55 (us) 351.468
Loop 56 (us) 355.613
Loop 57 (us) 352.272
Loop 58 (us) 351.808
Loop 59 (us) 350.74
Loop 60 (us) 351.59
Loop 61 (us) 350.946
Loop 62 (us) 355.861
Loop 63 (us) 351.229
Loop 64 (us) 352.778
Loop 65 (us) 352.241
Loop 66 (us) 351.306
Loop 67 (us) 351.471
Loop 68 (us) 352.197
Loop 69 (us) 351.81
Loop 70 (us) 366.046
Loop 71 (us) 351.677
Loop 72 (us) 351.732
Loop 73 (us) 351.273
Loop 74 (us) 351.866
Loop 75 (us) 382.256
Loop 76 (us) 375.213
Loop 77 (us) 352.733
Loop 78 (us) 351.882
Loop 79 (us) 352.329
Loop 80 (us) 351.34
Loop 81 (us) 350.778
Loop 82 (us) 352.059
Loop 83 (us) 350.885
Loop 84 (us) 353.537
Loop 85 (us) 352.981
Loop 86 (us) 351.123
Loop 87 (us) 353.026
Loop 88 (us) 351.223
Loop 89 (us) 351.46
Loop 90 (us) 352.124
Loop 91 (us) 362.262
Loop 92 (us) 352.762
Loop 93 (us) 352.649
Loop 94 (us) 351.153
Loop 95 (us) 352.001
Loop 96 (us) 352.919
Loop 97 (us) 351.355
Loop 98 (us) 351.971
Loop 99 (us) 351.51
Loop 100 (us) 351.206
Loop 101 (us) 352.467
Loop 102 (us) 350.897
Loop 103 (us) 349.673
Loop 104 (us) 353.391
Loop 105 (us) 351.669
Loop 106 (us) 349.815
Loop 107 (us) 352.015
Loop 108 (us) 351.931
Loop 109 (us) 352.339
Loop 110 (us) 352.361
Loop 111 (us) 352.668
Loop 112 (us) 351.448
Loop 113 (us) 352.824
Loop 114 (us) 350.887
Loop 115 (us) 351.505
Loop 116 (us) 736.579
Loop 117 (us) 355.047
Loop 118 (us) 351.709
Loop 119 (us) 351.422
Loop 120 (us) 352.186
Loop 121 (us) 351.668
Loop 122 (us) 350.779
Loop 123 (us) 352.165
Loop 124 (us) 351.202
Loop 125 (us) 350.692
Loop 126 (us) 350.864
Loop 127 (us) 350.897
Loop 128 (us) 350.901
Loop 129 (us) 351.379
Loop 130 (us) 351.157
Loop 131 (us) 350.941
Loop 132 (us) 351.783
Loop 133 (us) 353.985
Loop 134 (us) 350.221
Loop 135 (us) 351.21
Loop 136 (us) 350.59
Loop 137 (us) 351.051
Loop 138 (us) 351.305
Loop 139 (us) 352.551
Loop 140 (us) 357.771
Loop 141 (us) 351.636
Loop 142 (us) 351.403
Loop 143 (us) 352.785
Loop 144 (us) 351.166
Loop 145 (us) 352.109
Loop 146 (us) 353.556
Loop 147 (us) 353.382
Loop 148 (us) 350.837
Loop 149 (us) 352.725
Loop 150 (us) 367.056
Loop 151 (us) 353.278
Loop 152 (us) 351.879
Loop 153 (us) 352.291
Loop 154 (us) 352.684
Loop 155 (us) 351.244
Loop 156 (us) 351.363
Loop 157 (us) 352.797
Loop 158 (us) 349.97
Loop 159 (us) 351.006
Loop 160 (us) 352.274
Loop 161 (us) 352.184
Loop 162 (us) 350.668
Loop 163 (us) 351.029
Loop 164 (us) 351.471
Loop 165 (us) 350.928
Loop 166 (us) 351.03
Loop 167 (us) 350.318
Loop 168 (us) 350.907
Loop 169 (us) 352.324
Loop 170 (us) 351.578
Loop 171 (us) 352.57
Loop 172 (us) 350.336
Loop 173 (us) 350.893
Loop 174 (us) 351.643
Loop 175 (us) 351.817
Loop 176 (us) 351.888
Loop 177 (us) 350.103
Loop 178 (us) 350.778
Loop 179 (us) 351.918
Loop 180 (us) 351.518
Loop 181 (us) 351.328
Loop 182 (us) 352.659
Loop 183 (us) 351.706
Loop 184 (us) 350.372
Loop 185 (us) 353.739
Loop 186 (us) 354.847
Loop 187 (us) 349.772
Loop 188 (us) 355.479
Loop 189 (us) 351.597
Loop 190 (us) 351.855
Loop 191 (us) 351.753
Loop 192 (us) 350.973
Loop 193 (us) 349.752
Loop 194 (us) 351.217
Loop 195 (us) 350.766
Loop 196 (us) 351.252
Loop 197 (us) 351.882
Loop 198 (us) 350.548
Loop 199 (us) 350.301
Loop 200 (us) 351.776
Loop 201 (us) 351.932
Loop 202 (us) 351.515
Loop 203 (us) 351.36
Loop 204 (us) 352.652
Loop 205 (us) 352.028
Loop 206 (us) 352.269
Loop 207 (us) 350.761
Loop 208 (us) 351.373
Loop 209 (us) 351.769
Loop 210 (us) 351.189
Loop 211 (us) 350.108
Loop 212 (us) 351.66
Loop 213 (us) 349.628
Loop 214 (us) 352.1
Loop 215 (us) 352.427
Loop 216 (us) 351.438
Loop 217 (us) 351.63
Loop 218 (us) 352.662
Loop 219 (us) 352.289
Loop 220 (us) 350.905
Loop 221 (us) 350.773
Loop 222 (us) 350.779
Loop 223 (us) 351.345
Loop 224 (us) 350.292
Loop 225 (us) 351.805
Loop 226 (us) 350.604
Loop 227 (us) 351.702
Loop 228 (us) 351.865
Loop 229 (us) 350.802
Loop 230 (us) 350.96
Loop 231 (us) 351.793
Loop 232 (us) 351.043
Loop 233 (us) 351.309
Loop 234 (us) 350.336
Loop 235 (us) 352.086
Loop 236 (us) 351.318
Loop 237 (us) 351.685
Loop 238 (us) 350.578
Loop 239 (us) 350.946
Loop 240 (us) 351.374
Loop 241 (us) 351.159
Loop 242 (us) 351.978
Loop 243 (us) 351.09
Loop 244 (us) 351.874
Loop 245 (us) 352.591
Loop 246 (us) 350.769
Loop 247 (us) 350.809
Loop 248 (us) 351.244
Loop 249 (us) 352.028
Loop 250 (us) 351.478
Loop 251 (us) 352.131
Loop 252 (us) 350.346
Loop 253 (us) 351.578
Loop 254 (us) 351.96
Loop 255 (us) 358.167
Loop 256 (us) 351.966
Loop 257 (us) 350.908
Loop 258 (us) 351.217
Loop 259 (us) 351.954
Loop 260 (us) 351.857
Loop 261 (us) 351.112
Loop 262 (us) 351.414
Loop 263 (us) 351.367
Loop 264 (us) 351.155
Loop 265 (us) 351.574
Loop 266 (us) 350.494
Loop 267 (us) 352.702
Loop 268 (us) 350.888
Loop 269 (us) 349.783
Loop 270 (us) 351.457
Loop 271 (us) 350.979
Loop 272 (us) 350.415
Loop 273 (us) 351.135
Loop 274 (us) 351.498
Loop 275 (us) 350.989
Loop 276 (us) 351.072
Loop 277 (us) 352.171
Loop 278 (us) 354.034
Loop 279 (us) 359.12
Loop 280 (us) 352.502
Loop 281 (us) 357.794
Loop 282 (us) 351.34
Loop 283 (us) 350.148
Loop 284 (us) 362.966
Loop 285 (us) 351.495
Loop 286 (us) 350.804
Loop 287 (us) 351.863
Loop 288 (us) 350.886
Loop 289 (us) 352.343
Loop 290 (us) 351.252
Loop 291 (us) 352.316
Loop 292 (us) 350.418
Loop 293 (us) 350.176
Loop 294 (us) 350.62
Loop 295 (us) 350.115
Loop 296 (us) 351.253
Loop 297 (us) 350.316
Loop 298 (us) 351.55
Loop 299 (us) 352.035
Loop 300 (us) 350.512
Loop 301 (us) 350.696
Loop 302 (us) 351.014
Loop 303 (us) 352.552
