recoveryMicroEC, filename /tmp1048576eccache.dat monECSubStripeNum 64 transferSize 65536 loop 1000
MicroEC Coding Ready

/tmp1048576eccache.dat is a ReplicasFile!
networkSizeArray [65536, 131072, 196608, 229376, 245760, 253952, 258048, 262144]
starting benchmark...
ops 1000
final loop (us) 247.063
Loop 0 (us) 273.545
Loop 1 (us) 254.025
Loop 2 (us) 253.285
Loop 3 (us) 250.094
Loop 4 (us) 248.722
Loop 5 (us) 247.127
Loop 6 (us) 252.523
Loop 7 (us) 251.604
Loop 8 (us) 252.469
Loop 9 (us) 254.909
Loop 10 (us) 254.152
Loop 11 (us) 249.388
Loop 12 (us) 252.627
Loop 13 (us) 248.038
Loop 14 (us) 247.726
Loop 15 (us) 246.934
Loop 16 (us) 253.258
Loop 17 (us) 246.602
Loop 18 (us) 707.436
Loop 19 (us) 248.725
Loop 20 (us) 251.962
Loop 21 (us) 249.906
Loop 22 (us) 256.447
Loop 23 (us) 246.883
Loop 24 (us) 250.454
Loop 25 (us) 247.705
Loop 26 (us) 253.13
Loop 27 (us) 245.261
Loop 28 (us) 250.846
Loop 29 (us) 247.384
Loop 30 (us) 253.168
Loop 31 (us) 250.64
Loop 32 (us) 251.373
Loop 33 (us) 248.344
Loop 34 (us) 251.016
Loop 35 (us) 248.017
Loop 36 (us) 254.192
Loop 37 (us) 247.982
Loop 38 (us) 249.433
Loop 39 (us) 246.739
Loop 40 (us) 253.309
Loop 41 (us) 247.925
Loop 42 (us) 250.125
Loop 43 (us) 249.058
Loop 44 (us) 251.183
Loop 45 (us) 247.481
Loop 46 (us) 256.122
Loop 47 (us) 246.976
Loop 48 (us) 249.431
Loop 49 (us) 247.75
Loop 50 (us) 254.021
Loop 51 (us) 248.598
Loop 52 (us) 252.436
Loop 53 (us) 252.159
Loop 54 (us) 250.382
Loop 55 (us) 247.118
Loop 56 (us) 249.702
Loop 57 (us) 253.682
Loop 58 (us) 249.248
Loop 59 (us) 246.686
Loop 60 (us) 253.349
Loop 61 (us) 254.697
Loop 62 (us) 252.015
Loop 63 (us) 248.355
Loop 64 (us) 247.689
Loop 65 (us) 250.201
Loop 66 (us) 253.064
Loop 67 (us) 247.969
Loop 68 (us) 248.497
Loop 69 (us) 247.083
Loop 70 (us) 248.374
Loop 71 (us) 246.334
Loop 72 (us) 250.48
Loop 73 (us) 249.753
Loop 74 (us) 249.981
Loop 75 (us) 252.669
Loop 76 (us) 254.996
Loop 77 (us) 251.451
Loop 78 (us) 248.674
Loop 79 (us) 249.117
Loop 80 (us) 250.593
Loop 81 (us) 252.543
Loop 82 (us) 251.329
Loop 83 (us) 248.977
Loop 84 (us) 255.485
Loop 85 (us) 248.991
Loop 86 (us) 251.707
Loop 87 (us) 248.63
Loop 88 (us) 253.755
Loop 89 (us) 248.466
Loop 90 (us) 249.685
Loop 91 (us) 258.907
Loop 92 (us) 248.752
Loop 93 (us) 248.942
Loop 94 (us) 249.55
Loop 95 (us) 246.144
Loop 96 (us) 282.519
Loop 97 (us) 245.977
Loop 98 (us) 685.316
Loop 99 (us) 243.302
Loop 100 (us) 242.926
Loop 101 (us) 240.515
Loop 102 (us) 242.046
Loop 103 (us) 249.064
Loop 104 (us) 245.383
Loop 105 (us) 240.333
Loop 106 (us) 243.552
Loop 107 (us) 242.075
Loop 108 (us) 242.215
Loop 109 (us) 240.936
Loop 110 (us) 248.693
Loop 111 (us) 244.171
