No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,26443776,GET,true,4056.971,18.965,27.062
1,2144,GET,true,5.073,27.769,20.864
2,2310144,GET,true,359.746,18.702,19.765
3,1980,GET,true,4.518,19.706,19.522
4,1152,GET,true,3.803,19.944,19.108
5,2404,GET,true,4.951,19.797,22.367
6,2628,GET,true,4.571,19.3,20.123
7,1336,GET,true,4.182,19.947,20.965
8,1772,GET,true,4.135,19.077,20.382
9,14708,GET,true,8.285,26.615,19.305
10,40943616,GET,true,6292.469,18.48,18.877
11,2195456,GET,true,342.312,25.937,19.707
12,2404,GET,true,4.695,22.323,19.819
13,4931584,GET,true,760.833,45.58,18.644
14,2420,GET,true,4.435,21.268,19.352
15,30720000,GET,true,4726.581,21.171,20.302
16,2212,GET,true,5.297,24.64,21.609
17,1584,GET,true,4.456,18.904,19.681
18,114688,GET,true,25.991,18.568,18.941
19,20365312,GET,true,3140.266,18.207,20.371
20,65536,PUT,false,108.569,19.007,35.194
21,16187392,GET,true,2486.775,21.209,23.338
22,4016,GET,true,6.456,19.055,20.296
23,15548416,GET,true,2387.175,20.011,21.751
24,10764288,GET,true,1654.366,20.018,20.772
25,14663680,GET,true,2251.822,20.655,19.447
26,23822336,GET,true,3670.934,70.248,71.907
27,1116,GET,true,4.756,23.053,25.423
28,2628,GET,true,4.858,19.217,25.306
29,1152,GET,true,3.843,22.643,22.64
30,10088,GET,true,6.828,19.975,30.236
31,16384,GET,true,7.875,38.586,33.455
32,1980,GET,true,4.636,22.933,23.756
33,1900544,GET,true,296.891,19.546,19.855
34,2628,GET,true,5.008,19.391,20.934
35,2996,GET,true,5.224,19.073,19.892
36,54394880,GET,true,8336.498,18.78,18.948
37,3000,GET,true,5.642,18.91,21.838
38,2628,GET,true,4.678,20.768,20.155
39,3784,GET,true,5.188,20.352,19.6
40,851968,GET,true,169.298,19.325,21.665
41,671744,GET,true,124.215,22.426,22.312
42,7476,GET,true,6.384,18.657,20.141
43,2628,GET,true,5.152,18.828,19.475
44,2080768,GET,true,324.688,19.476,19.38
45,3342336,GET,true,517.655,18.728,20.113
46,3784,GET,true,4.663,37.62,45.971
47,3342336,GET,true,516.889,23.577,23.658
48,1720,PUT,false,27.933,19.403,20.389
