writeMicroEC_CodingDescent, filename /tmp16777216microec.dat, size 16777216, loop 1000, storageClass 0, locationClass 0, monECSubStripeNum 1024
CrailConstants.REPLICATION_FACTOR has changed to 5
networkSizeArray [2097152, 3145728, 3670016, 3932160, 4063232, 4128768, 4194304]
starting benchmark...
replicas primary file /tmp16777216microec.dat capacity 0
replicas slave file /tmp16777216microec.datLQL0 capacity 0
replicas slave file /tmp16777216microec.datLQL1 capacity 0
replicas slave file /tmp16777216microec.datLQL2 capacity 0
replicas slave file /tmp16777216microec.datLQL3 capacity 0
replicas slave file /tmp16777216microec.datLQL4 capacity 0
CrailConstants.REPLICATION_FACTOR has changed to 5
ops 1000
final loop (us) 4000.421
Loop 166 (us) 3981.683
Loop 167 (us) 3994.626
Loop 168 (us) 3987.165
Loop 169 (us) 3984.702
Loop 170 (us) 4215.616
Loop 171 (us) 4386.883
Loop 172 (us) 4292.733
Loop 173 (us) 3986.757
Loop 174 (us) 4053.623
Loop 175 (us) 4220.823
Loop 176 (us) 3986.527
Loop 177 (us) 3992.842
Loop 178 (us) 4051.21
Loop 179 (us) 4400.621
Loop 180 (us) 4085.922
Loop 181 (us) 4015.577
Loop 182 (us) 4180.981
Loop 183 (us) 4001.476
Loop 184 (us) 3995.805
Loop 185 (us) 4191.015
Loop 186 (us) 3980.514
Loop 187 (us) 4002.458
Loop 188 (us) 3974.107
Loop 189 (us) 3990.66
Loop 190 (us) 3986.526
Loop 191 (us) 3980.161
Loop 192 (us) 3994.421
Loop 193 (us) 3997.79
Loop 194 (us) 4005.792
Loop 195 (us) 4008.869
Loop 196 (us) 3999.533
Loop 197 (us) 4019.27
Loop 198 (us) 4034.687
Loop 199 (us) 4026.729
Loop 200 (us) 4379.831
Loop 201 (us) 4014.994
Loop 202 (us) 4018.719
Loop 203 (us) 3991.879
Loop 204 (us) 4220.099
Loop 205 (us) 4050.049
Loop 206 (us) 4009.363
Loop 207 (us) 4023.021
Loop 208 (us) 4035.042
Loop 209 (us) 4033.646
Loop 210 (us) 4024.809
Loop 211 (us) 4030.065
Loop 212 (us) 4012.563
Loop 213 (us) 4231.102
Loop 214 (us) 4006.624
Loop 215 (us) 4157.813
Loop 216 (us) 4002.402
Loop 217 (us) 4001.159
Loop 218 (us) 3993.732
Loop 219 (us) 4388.07
Loop 220 (us) 4374.539
Loop 221 (us) 4310.268
Loop 222 (us) 3996.006
Loop 223 (us) 4004.359
Loop 224 (us) 4182.455
Loop 225 (us) 4058.827
Loop 226 (us) 4150.88
Loop 227 (us) 4153.475
Loop 228 (us) 4043.276
Loop 229 (us) 4028.801
Loop 230 (us) 4017.139
Loop 231 (us) 4020.571
Loop 232 (us) 4030.252
Loop 233 (us) 4005.445
Loop 234 (us) 4011.724
Loop 235 (us) 4026.714
Loop 236 (us) 3997.968
Loop 237 (us) 4433.954
Loop 238 (us) 4001.897
Loop 239 (us) 4005.91
Loop 240 (us) 4009.844
Loop 241 (us) 4021.172
Loop 242 (us) 4271.635
Loop 243 (us) 4019.3
Loop 244 (us) 4020.966
Loop 245 (us) 4026.815
Loop 246 (us) 3978.592
Loop 247 (us) 3981.013
Loop 248 (us) 4625.85
Loop 249 (us) 3990.104
Loop 250 (us) 3989.362
Loop 251 (us) 3990.284
Loop 252 (us) 3989.132
Loop 253 (us) 4546.318
Loop 254 (us) 3975.762
Loop 255 (us) 3983.829
Loop 256 (us) 3976.548
Loop 257 (us) 4134.335
Loop 258 (us) 3984.749
Loop 259 (us) 3988.438
Loop 260 (us) 3984.75
Loop 261 (us) 3985.398
Loop 262 (us) 4041.7
Loop 263 (us) 4016.994
Loop 264 (us) 3983.809
Loop 265 (us) 3984.031
Loop 266 (us) 3983.122
Loop 267 (us) 3986.654
Loop 268 (us) 4404.947
Loop 269 (us) 4062.835
Loop 270 (us) 4141.65
Loop 271 (us) 4033.966
Loop 272 (us) 4020.297
Loop 273 (us) 4017.242
Loop 274 (us) 4597.498
Loop 275 (us) 4002.243
Loop 276 (us) 4434.374
Loop 277 (us) 4011.284
Loop 278 (us) 4023.592
Loop 279 (us) 4019.021
Loop 280 (us) 4193.943
Loop 281 (us) 4063.24
Loop 282 (us) 4064.518
Loop 283 (us) 4002.063
Loop 284 (us) 4046.832
Loop 285 (us) 4008.947
Loop 286 (us) 4505.219
Loop 287 (us) 5198.981
Loop 288 (us) 4308.024
Loop 289 (us) 4148.203
Loop 290 (us) 4458.584
Loop 291 (us) 4382.264
Loop 292 (us) 4488.434
Loop 293 (us) 4022.713
Loop 294 (us) 4024.776
Loop 295 (us) 4021.356
Loop 296 (us) 4214.593
Loop 297 (us) 4015.975
Loop 298 (us) 4017.924
Loop 299 (us) 4486.252
Loop 300 (us) 4068.818
Loop 301 (us) 4018.775
Loop 302 (us) 4017.038
Loop 303 (us) 4266.625
Loop 304 (us) 3995.418
Loop 305 (us) 4151.882
Loop 306 (us) 4007.975
Loop 307 (us) 4146.279
Loop 308 (us) 3999.533
Loop 309 (us) 4032.778
Loop 310 (us) 4001.677
Loop 311 (us) 4032.536
Loop 312 (us) 4053.226
Loop 313 (us) 4041.218
Loop 314 (us) 4202.576
Loop 315 (us) 4010.598
Loop 316 (us) 4093.676
Loop 317 (us) 4035.324
Loop 318 (us) 4001.558
Loop 319 (us) 4186.223
Loop 320 (us) 4102.044
Loop 321 (us) 4007.73
Loop 322 (us) 4040.425
Loop 323 (us) 3995.051
Loop 324 (us) 4023.517
Loop 325 (us) 4019.814
Loop 326 (us) 4473.533
Loop 327 (us) 4005.57
Loop 328 (us) 4043.966
Loop 329 (us) 4002.887
Loop 330 (us) 4016.478
Loop 331 (us) 4009.477
Loop 332 (us) 4036.457
Loop 333 (us) 13837.447
Loop 334 (us) 4139.111
Loop 335 (us) 4049.246
Loop 336 (us) 4053.28
Loop 337 (us) 4364.7
Loop 338 (us) 4025.055
Loop 339 (us) 4324.338
Loop 340 (us) 4024.633
Loop 341 (us) 4046.593
Loop 342 (us) 4380.287
Loop 343 (us) 4050.194
Loop 344 (us) 4487.967
Loop 345 (us) 4150.572
Loop 346 (us) 11856.963
Loop 347 (us) 4904.683
Loop 348 (us) 4659.572
Loop 349 (us) 4207.444
Loop 350 (us) 4150.022
Loop 351 (us) 4020.113
Loop 352 (us) 4007.645
Loop 353 (us) 4199.276
Loop 354 (us) 5080.492
Loop 355 (us) 4554.629
Loop 356 (us) 4270.554
Loop 357 (us) 4231.631
Loop 358 (us) 4134.596
Loop 359 (us) 4024.83
Loop 360 (us) 4027.764
Loop 361 (us) 4392.184
Loop 362 (us) 4446.847
Loop 363 (us) 4035.908
Loop 364 (us) 3999.348
Loop 365 (us) 4047.293
Loop 366 (us) 4017.739
Loop 367 (us) 4237.985
Loop 368 (us) 4050.779
Loop 369 (us) 4242.999
Loop 370 (us) 4050.785
Loop 371 (us) 4007.737
Loop 372 (us) 4054.706
Loop 373 (us) 4010.77
Loop 374 (us) 4024.547
Loop 375 (us) 4467.552
Loop 376 (us) 4467.966
Loop 377 (us) 4385.64
Loop 378 (us) 4016.065
Loop 379 (us) 4010.933
Loop 380 (us) 4408.678
Loop 381 (us) 4032.88
Loop 382 (us) 4485.905
Loop 383 (us) 4140.15
Loop 384 (us) 4119.863
Loop 385 (us) 4094.553
Loop 386 (us) 4138.367
Loop 387 (us) 4246.13
Loop 388 (us) 4002.611
Loop 389 (us) 4156.177
Loop 390 (us) 4376.059
Loop 391 (us) 4048.671
Loop 392 (us) 4062.543
Loop 393 (us) 4013.882
Loop 394 (us) 4045.142
Loop 395 (us) 4052.856
Loop 396 (us) 4296.366
Loop 397 (us) 4056.326
Loop 398 (us) 4070.795
Loop 399 (us) 4507.274
Loop 400 (us) 4025.056
Loop 401 (us) 4364.742
Loop 402 (us) 4049.528
Loop 403 (us) 3999.527
Loop 404 (us) 4363.659
Loop 405 (us) 4005.888
Loop 406 (us) 4012.893
Loop 407 (us) 4020.958
Loop 408 (us) 4240.858
Loop 409 (us) 4015.226
Loop 410 (us) 4025.102
Loop 411 (us) 4145.379
Loop 412 (us) 4018.814
Loop 413 (us) 4252.692
Loop 414 (us) 4007.192
Loop 415 (us) 4419.912
Loop 416 (us) 4015.863
Loop 417 (us) 4018.619
Loop 418 (us) 4024.333
Loop 419 (us) 4157.941
Loop 420 (us) 4046.746
Loop 421 (us) 4012.392
Loop 422 (us) 4445.278
Loop 423 (us) 4470.438
Loop 424 (us) 4027.202
Loop 425 (us) 4301.517
Loop 426 (us) 4015.919
Loop 427 (us) 4275.185
Loop 428 (us) 4232.76
Loop 429 (us) 4123.899
Loop 430 (us) 4023.859
Loop 431 (us) 4024.491
Loop 432 (us) 4014.36
Loop 433 (us) 4447.973
Loop 434 (us) 4227.361
Loop 435 (us) 4019.413
Loop 436 (us) 4019.739
Loop 437 (us) 4021.549
Loop 438 (us) 4034.014
Loop 439 (us) 4015.56
Loop 440 (us) 4025.731
Loop 441 (us) 4487.101
Loop 442 (us) 4012.872
Loop 443 (us) 4037.073
Loop 444 (us) 4020.692
Loop 445 (us) 4029.419
Loop 446 (us) 4024.125
Loop 447 (us) 4025.273
Loop 448 (us) 4011.403
Loop 449 (us) 4020.847
Loop 450 (us) 4020.435
Loop 451 (us) 4034.313
Loop 452 (us) 4475.93
Loop 453 (us) 3999.769
Loop 454 (us) 4011.248
Loop 455 (us) 4017.646
Loop 456 (us) 4247.262
Loop 457 (us) 4003.994
Loop 458 (us) 4156.968
Loop 459 (us) 4010.08
Loop 460 (us) 4010.621
Loop 461 (us) 4014.285
Loop 462 (us) 4241.167
Loop 463 (us) 4454.936
Loop 464 (us) 4016.233
Loop 465 (us) 4173.453
Loop 466 (us) 4036.172
Loop 467 (us) 4430.992
Loop 468 (us) 4015.152
Loop 469 (us) 4231.48
Loop 470 (us) 4020.279
Loop 471 (us) 4118.187
Loop 472 (us) 4024.049
Loop 473 (us) 4035.826
Loop 474 (us) 4012.323
Loop 475 (us) 4019.626
Loop 476 (us) 4018.175
Loop 477 (us) 4011.104
Loop 478 (us) 4017.386
Loop 479 (us) 4040.885
Loop 480 (us) 4052.919
Loop 481 (us) 4366.24
Loop 482 (us) 4467.619
Loop 483 (us) 4052.258
Loop 484 (us) 4535.122
Loop 485 (us) 4204.874
Loop 486 (us) 4331.596
Loop 487 (us) 4032.987
Loop 488 (us) 4039.976
Loop 489 (us) 4139.483
Loop 490 (us) 4016.026
Loop 491 (us) 4041.859
Loop 492 (us) 4021.235
Loop 493 (us) 4014.316
Loop 494 (us) 4001.246
Loop 495 (us) 4040.783
Loop 496 (us) 4372.234
Loop 497 (us) 4525.559
Loop 498 (us) 4065.603
Loop 499 (us) 4370.479
Loop 500 (us) 4500.598
Loop 501 (us) 4277.07
Loop 502 (us) 4581.774
Loop 503 (us) 4507.758
Loop 504 (us) 4187.349
Loop 505 (us) 4018.783
Loop 506 (us) 4063.515
Loop 507 (us) 4036.771
Loop 508 (us) 4019.545
Loop 509 (us) 4028.677
Loop 510 (us) 4123.133
Loop 511 (us) 4630.683
Loop 512 (us) 4601.196
Loop 513 (us) 4049.246
Loop 514 (us) 4102.529
Loop 515 (us) 5014.578
Loop 516 (us) 4686.739
Loop 517 (us) 4025.945
Loop 518 (us) 4058.869
Loop 519 (us) 4090.891
Loop 520 (us) 4711.957
Loop 521 (us) 4067.55
Loop 522 (us) 4000.23
Loop 523 (us) 4011.582
Loop 524 (us) 4432.018
Loop 525 (us) 4214.007
Loop 526 (us) 4003.56
Loop 527 (us) 4002.612
Loop 528 (us) 4001.367
Loop 529 (us) 4179.015
Loop 530 (us) 4138.407
Loop 531 (us) 4217.332
Loop 532 (us) 4296.988
Loop 533 (us) 4486.456
Loop 534 (us) 4858.727
Loop 535 (us) 4348.488
Loop 536 (us) 4472.33
Loop 537 (us) 4019.863
Loop 538 (us) 4186.512
Loop 539 (us) 4491.813
Loop 540 (us) 4399.09
Loop 541 (us) 4029.42
Loop 542 (us) 4123.171
Loop 543 (us) 4014.592
Loop 544 (us) 4009.155
Loop 545 (us) 4205.144
Loop 546 (us) 3996.99
Loop 547 (us) 4022.054
Loop 548 (us) 4008.296
Loop 549 (us) 4179.119
Loop 550 (us) 4019.568
Loop 551 (us) 4147.134
Loop 552 (us) 3999.183
Loop 553 (us) 4151.039
Loop 554 (us) 4049.663
Loop 555 (us) 4438.586
Loop 556 (us) 4445.753
Loop 557 (us) 4030.918
Loop 558 (us) 4536.232
Loop 559 (us) 4009.463
Loop 560 (us) 4031.571
Loop 561 (us) 4057.681
Loop 562 (us) 4033.358
Loop 563 (us) 4019.356
Loop 564 (us) 4028.41
Loop 565 (us) 4056.075
Loop 566 (us) 4613.885
Loop 567 (us) 4026.106
Loop 568 (us) 4492.304
Loop 569 (us) 4493.254
Loop 570 (us) 4012.6
Loop 571 (us) 4055.612
Loop 572 (us) 4369.631
Loop 573 (us) 4159.649
Loop 574 (us) 4161.081
Loop 575 (us) 4121.436
Loop 576 (us) 4018.947
Loop 577 (us) 4018.97
Loop 578 (us) 4039.502
Loop 579 (us) 4079.523
Loop 580 (us) 4034.894
Loop 581 (us) 4091.018
Loop 582 (us) 4129.045
Loop 583 (us) 4134.354
Loop 584 (us) 4658.418
Loop 585 (us) 4076.563
Loop 586 (us) 4103.02
Loop 587 (us) 4757.379
Loop 588 (us) 4020.426
Loop 589 (us) 4004.449
Loop 590 (us) 4164.495
Loop 591 (us) 4087.913
Loop 592 (us) 4061.631
Loop 593 (us) 3989.871
Loop 594 (us) 4325.167
Loop 595 (us) 4411.221
Loop 596 (us) 4292.586
Loop 597 (us) 4132.724
Loop 598 (us) 4363.328
Loop 599 (us) 4052.423
Loop 600 (us) 4621.564
Loop 601 (us) 4314.918
Loop 602 (us) 4691.604
Loop 603 (us) 4062.137
Loop 604 (us) 4089.146
Loop 605 (us) 4519.408
Loop 606 (us) 4684.809
Loop 607 (us) 4061.425
Loop 608 (us) 4100.314
Loop 609 (us) 4289.692
Loop 610 (us) 4379.166
Loop 611 (us) 4042.287
Loop 612 (us) 4630.429
Loop 613 (us) 4058.566
Loop 614 (us) 4345.292
Loop 615 (us) 4046.955
Loop 616 (us) 4040.223
Loop 617 (us) 4065.286
Loop 618 (us) 4085.908
Loop 619 (us) 4060.831
Loop 620 (us) 4026.469
Loop 621 (us) 4033.025
Loop 622 (us) 4015.095
Loop 623 (us) 4049.941
Loop 624 (us) 4008.675
Loop 625 (us) 4024.528
Loop 626 (us) 4002.327
Loop 627 (us) 4006.448
Loop 628 (us) 3993.2
Loop 629 (us) 3991.008
Loop 630 (us) 4000.65
Loop 631 (us) 4019.202
Loop 632 (us) 3993.958
Loop 633 (us) 3994.772
Loop 634 (us) 3988.468
Loop 635 (us) 4005.851
Loop 636 (us) 4008.54
Loop 637 (us) 4045.43
Loop 638 (us) 4414.367
Loop 639 (us) 4064.957
Loop 640 (us) 4786.796
Loop 641 (us) 4057.584
Loop 642 (us) 4591.659
Loop 643 (us) 4142.697
Loop 644 (us) 4082.823
Loop 645 (us) 3988.288
Loop 646 (us) 4016.698
Loop 647 (us) 4039.13
Loop 648 (us) 4512.88
Loop 649 (us) 4017.453
Loop 650 (us) 4442.433
Loop 651 (us) 4033.604
Loop 652 (us) 3993.09
Loop 653 (us) 4091.537
Loop 654 (us) 4098.148
Loop 655 (us) 4026.632
Loop 656 (us) 4001.918
Loop 657 (us) 4012.88
Loop 658 (us) 4004.041
Loop 659 (us) 3998.624
Loop 660 (us) 3995.195
Loop 661 (us) 4206.919
Loop 662 (us) 4380.18
Loop 663 (us) 4336.713
Loop 664 (us) 4059.095
Loop 665 (us) 3999.661
Loop 666 (us) 4000.59
Loop 667 (us) 4206.084
Loop 668 (us) 4104.058
Loop 669 (us) 3999.443
Loop 670 (us) 3982.147
Loop 671 (us) 4312.605
Loop 672 (us) 4381.274
Loop 673 (us) 4279.516
Loop 674 (us) 3983.744
Loop 675 (us) 3981.836
Loop 676 (us) 3975.545
Loop 677 (us) 3980.36
Loop 678 (us) 3988.402
Loop 679 (us) 4141.292
Loop 680 (us) 3976.216
Loop 681 (us) 3987.704
Loop 682 (us) 3986.051
Loop 683 (us) 3979.412
Loop 684 (us) 3979.964
Loop 685 (us) 3988.054
Loop 686 (us) 4391.249
Loop 687 (us) 4400.097
Loop 688 (us) 3987.011
Loop 689 (us) 3988.883
Loop 690 (us) 4133.555
Loop 691 (us) 3983.095
Loop 692 (us) 4176.759
Loop 693 (us) 3978.929
Loop 694 (us) 4050.356
Loop 695 (us) 3980.525
Loop 696 (us) 3988.736
Loop 697 (us) 3989.164
Loop 698 (us) 3982.442
Loop 699 (us) 4000.444
Loop 700 (us) 3991.143
Loop 701 (us) 3989.386
Loop 702 (us) 3987.725
Loop 703 (us) 3984.454
Loop 704 (us) 3987.647
Loop 705 (us) 4379.375
Loop 706 (us) 3985.131
Loop 707 (us) 3991.726
Loop 708 (us) 4195.701
Loop 709 (us) 4046.229
Loop 710 (us) 3991.173
Loop 711 (us) 3989.994
Loop 712 (us) 3996.37
Loop 713 (us) 3985.934
Loop 714 (us) 3993.024
Loop 715 (us) 4007.368
Loop 716 (us) 4257.514
Loop 717 (us) 3980.734
Loop 718 (us) 4375.366
Loop 719 (us) 4460.077
Loop 720 (us) 4119.197
Loop 721 (us) 4251.667
Loop 722 (us) 3990.634
Loop 723 (us) 4061.433
Loop 724 (us) 4051.061
Loop 725 (us) 3992.911
Loop 726 (us) 3982.658
Loop 727 (us) 3998.654
Loop 728 (us) 3988.656
Loop 729 (us) 3988.051
Loop 730 (us) 4323.387
Loop 731 (us) 4387.021
Loop 732 (us) 4007.774
Loop 733 (us) 4021.081
Loop 734 (us) 3984.212
Loop 735 (us) 4193.24
Loop 736 (us) 4270.845
Loop 737 (us) 4077.554
Loop 738 (us) 4299.476
Loop 739 (us) 3980.743
Loop 740 (us) 4163.708
Loop 741 (us) 3984.623
Loop 742 (us) 3989.032
Loop 743 (us) 4060.906
Loop 744 (us) 4052.846
Loop 745 (us) 4038.617
Loop 746 (us) 3980.613
Loop 747 (us) 4202.776
Loop 748 (us) 4052.046
Loop 749 (us) 3984.433
Loop 750 (us) 4397.325
Loop 751 (us) 4380.571
Loop 752 (us) 4263.067
Loop 753 (us) 4009.012
Loop 754 (us) 4144.222
Loop 755 (us) 4016.355
Loop 756 (us) 4309.009
Loop 757 (us) 4379.201
Loop 758 (us) 4167.352
Loop 759 (us) 4114.582
Loop 760 (us) 4053.738
Loop 761 (us) 3983.102
Loop 762 (us) 3974.589
Loop 763 (us) 3985.948
Loop 764 (us) 3979.425
Loop 765 (us) 4160.683
Loop 766 (us) 4470.473
Loop 767 (us) 3981.036
Loop 768 (us) 3982.97
Loop 769 (us) 3991.103
Loop 770 (us) 4108.666
Loop 771 (us) 3988.191
Loop 772 (us) 3985.801
Loop 773 (us) 4055.561
Loop 774 (us) 4047.513
Loop 775 (us) 4019.623
Loop 776 (us) 4469.488
Loop 777 (us) 4376.745
Loop 778 (us) 3991.114
Loop 779 (us) 3984.887
Loop 780 (us) 4326.646
Loop 781 (us) 4378.881
Loop 782 (us) 4174.113
Loop 783 (us) 4327.415
Loop 784 (us) 4461.205
Loop 785 (us) 3980.657
Loop 786 (us) 4234.673
Loop 787 (us) 4079.271
Loop 788 (us) 4049.701
Loop 789 (us) 3984.273
Loop 790 (us) 3990.533
Loop 791 (us) 4236.139
Loop 792 (us) 4473.841
Loop 793 (us) 4207.617
Loop 794 (us) 3985.423
Loop 795 (us) 4265.992
Loop 796 (us) 3992.609
Loop 797 (us) 3991.43
Loop 798 (us) 4146.341
Loop 799 (us) 4003.381
Loop 800 (us) 4002.574
Loop 801 (us) 4013.336
Loop 802 (us) 3996.069
Loop 803 (us) 3982.131
Loop 804 (us) 4214.634
Loop 805 (us) 4398.497
Loop 806 (us) 4016.746
Loop 807 (us) 3985.273
Loop 808 (us) 4026.198
Loop 809 (us) 4001.702
Loop 810 (us) 4149.132
Loop 811 (us) 4060.326
Loop 812 (us) 4047.655
Loop 813 (us) 3990.387
Loop 814 (us) 3989.898
Loop 815 (us) 4026.96
Loop 816 (us) 3977.597
Loop 817 (us) 3997.216
Loop 818 (us) 4384.939
Loop 819 (us) 4016.85
Loop 820 (us) 3984.934
Loop 821 (us) 3987.993
Loop 822 (us) 4018.064
Loop 823 (us) 3983.109
Loop 824 (us) 4145.365
Loop 825 (us) 3983.747
Loop 826 (us) 4013.552
Loop 827 (us) 3986.963
Loop 828 (us) 4015.403
Loop 829 (us) 4022.372
Loop 830 (us) 3987.11
Loop 831 (us) 3988.917
Loop 832 (us) 3996.918
Loop 833 (us) 3988.467
Loop 834 (us) 3995.048
Loop 835 (us) 3979.89
Loop 836 (us) 4028.84
Loop 837 (us) 3985.77
Loop 838 (us) 3988.916
Loop 839 (us) 3994.256
Loop 840 (us) 4328.693
Loop 841 (us) 4284.488
Loop 842 (us) 4378.782
Loop 843 (us) 3991.952
Loop 844 (us) 3990.429
Loop 845 (us) 3991.146
Loop 846 (us) 3991.167
Loop 847 (us) 4121.151
Loop 848 (us) 4114.297
Loop 849 (us) 4090.017
Loop 850 (us) 3993.887
Loop 851 (us) 4352.953
Loop 852 (us) 4038.685
Loop 853 (us) 4049.053
Loop 854 (us) 3977.036
Loop 855 (us) 4012.027
Loop 856 (us) 4423.767
Loop 857 (us) 4435.637
Loop 858 (us) 4031.052
Loop 859 (us) 3992.443
Loop 860 (us) 4025.22
Loop 861 (us) 4276.402
Loop 862 (us) 4059.375
Loop 863 (us) 4295.123
Loop 864 (us) 4389.419
Loop 865 (us) 3981.836
Loop 866 (us) 4014.061
Loop 867 (us) 4466.995
Loop 868 (us) 3977.307
Loop 869 (us) 3988.02
Loop 870 (us) 4111.578
Loop 871 (us) 4052.051
Loop 872 (us) 4271.118
Loop 873 (us) 3982.62
Loop 874 (us) 4102.628
Loop 875 (us) 3983.867
Loop 876 (us) 3984.039
Loop 877 (us) 3985.913
Loop 878 (us) 3982.773
Loop 879 (us) 4384.313
Loop 880 (us) 3988.309
Loop 881 (us) 3978.893
Loop 882 (us) 4106.974
Loop 883 (us) 4043.166
Loop 884 (us) 3985.225
Loop 885 (us) 3986.973
