Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,True,5.66,3.37
1024,GET,True,4.54,2.52
1024,GET,True,14.61,5.23
1024,GET,True,4.47,2.45
1028,GET,True,6.75,3.87
1064,GET,True,5.37,2.79
1064,GET,True,4.89,2.98
1064,GET,True,16.2,5.45
1064,GET,True,4.61,3.26
1068,GET,True,14.58,6.92
1068,GET,True,5.61,2.49
1072,GET,True,3.03,2.35
1076,GET,True,4.41,2.7
1080,GET,True,5.25,2.71
1088,GET,True,4.56,3.06
1088,GET,True,4.26,2.42
1096,GET,True,5.81,3.3
1108,GET,True,3.45,1.89
1120,GET,True,16.86,5.25
1120,GET,True,6.49,2.86
1124,GET,True,5.21,2.82
1128,GET,True,10.96,4.82
1128,GET,True,5.93,3.04
1128,GET,True,12.46,2.74
1128,GET,True,6.3,3.68
1128,GET,True,5.82,3.55
1128,GET,True,4.36,2.71
1128,GET,True,6.66,3.68
1128,GET,True,9.58,2.81
1128,GET,True,11.39,3.95
1132,GET,True,5.94,3.48
1132,GET,True,6.41,3.5
1132,GET,True,8.33,2.89
1132,GET,True,12.3,3.3
1132,GET,True,4.07,3.66
1132,GET,True,4.05,2.77
1132,GET,True,12.26,3.74
1132,GET,True,9.82,2.85
1132,GET,True,3.97,3.16
1132,GET,True,12.36,3.39
1132,GET,True,12.69,3.52
1132,GET,True,10.02,3.64
1132,GET,True,7.45,3.11
1132,GET,True,13.42,5.19
1144,GET,True,4.43,3.0
1148,GET,True,13.0,5.92
1148,GET,True,4.4,2.73
1148,GET,True,6.19,3.02
1152,GET,True,5.79,3.43
1152,GET,True,4.05,2.62
1156,GET,True,14.6,6.02
1156,GET,True,5.07,3.65
1156,GET,True,14.24,5.39
1156,GET,True,10.22,3.43
1156,GET,True,4.07,2.97
1156,GET,True,5.79,3.4
1156,GET,True,15.04,9.16
1156,GET,True,4.23,2.77
1156,GET,True,7.88,3.79
1156,GET,True,5.07,2.82
1156,GET,True,13.65,4.74
1156,GET,True,5.28,2.68
1156,GET,True,5.58,3.57
1156,GET,True,3.26,2.22
1156,GET,True,9.45,3.19
1156,GET,True,13.72,5.87
1156,GET,True,6.48,2.41
1156,GET,True,17.32,4.62
1156,GET,True,12.1,4.31
1156,GET,True,5.31,3.91
1156,GET,True,8.98,3.19
1156,GET,True,8.67,2.99
1156,GET,True,8.18,3.63
1156,GET,True,4.14,2.92
1156,GET,True,4.68,3.24
1156,GET,True,4.31,3.46
1156,GET,True,14.59,3.74
1156,GET,True,15.83,5.05
1156,GET,True,6.51,2.94
1156,GET,True,4.35,3.55
1156,GET,True,10.04,3.37
1156,GET,True,8.97,4.11
1156,GET,True,6.33,3.21
1156,GET,True,5.57,3.4
1156,GET,True,12.63,4.56
1156,GET,True,8.62,2.65
1156,GET,True,13.88,5.39
1156,GET,True,10.31,3.06
1156,GET,True,5.03,3.38
1156,GET,True,7.39,2.98
1156,GET,True,11.6,3.15
1156,GET,True,5.75,3.36
1156,GET,True,4.56,2.49
1156,GET,True,5.57,3.11
1156,GET,True,6.56,2.95
1156,GET,True,4.49,3.1
1156,GET,True,7.58,3.48
1156,GET,True,14.12,3.86
1156,GET,True,12.06,3.8
