No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,false,5.247,18.579,14.262
1,65536,GET,true,16.0,34.079,25.068
2,2981888,GET,false,463.144,465.481,464.148
3,131072,GET,true,28.89,48.565,11780.376
4,1988,GET,false,5.775,17.92,12.078
5,2628,GET,false,4.509,18.383,11.55
6,124403712,GET,false,19621.108,19078.498,19064.691
7,606208,GET,false,115.52,99.439,99.298
8,10508,GET,true,7.207,19.678,17.026
9,294912,GET,false,56.854,51.33,51.932
10,65536,GET,true,15.612,26.276,23.866
11,28737536,PUT,false,14788.319,14664.703,8421.358
12,22052864,GET,true,3406.208,7052.715,3678.866
13,65699840,GET,true,10069.083,24641.863,33752.92
14,458752,GET,true,85.949,207.851,12811.983
15,2628,GET,true,5.274,51.058,28.826
16,50413568,GET,false,7727.645,7734.676,7730.376
17,12284,GET,false,7.779,17.753,14.615
18,114688,GET,true,27.03,47.379,36.266
19,10508,GET,true,6.211,24.043,17.442
20,1015808,GET,true,189.466,308.724,25174.407
21,458752,GET,true,87.75,174.678,128.147
22,49152,GET,false,13.598,29.909,19.575
23,32768,GET,true,10.138,53.096,21.653
24,114688,GET,true,25.083,46.464,30.646
25,16384,GET,false,8.149,18.297,13.102
26,2628,GET,false,5.615,19.543,11.724
27,16384,GET,true,7.788,25.387,17.713
28,1912,GET,true,4.912,22.968,14.765
29,753664,GET,true,135.274,320.11,171.276
30,2628,GET,false,4.504,32.145,11.233
31,5648,GET,false,7.946,20.782,11.073
32,3044,GET,true,5.923,53.267,15.798
33,16384,GET,false,7.622,24.986,12.363
34,9308,PUT,false,16.326,67.472,38.693
35,10576,GET,false,6.914,18.465,12.883
36,8156,GET,false,6.401,16.641,12.252
37,2192,GET,false,4.235,31.323,11.019
38,12284,GET,false,6.167,14.076,10.284
39,2144,GET,false,4.902,16.115,10.839
40,1364,GET,false,4.304,16.913,10.93
41,2344,GET,true,4.939,24.299,15.136
42,2608,GET,true,5.453,22.558,14.118
43,3040,PUT,false,15.361,31.425,29.029
44,7328,PUT,false,16.001,28.5,27.331
45,2628,GET,false,6.544,18.263,11.566
46,2608,GET,true,4.135,19.974,12.477
47,147456,GET,true,30.368,85.053,41.378
48,2536,GET,false,5.029,28.527,11.953
49,18857984,GET,true,2909.961,7129.741,3219.181
50,49152,GET,false,14.937,31.837,14.785
51,4448,GET,true,5.864,50.2,19.928
52,2628,GET,true,4.571,30.962,12.876
53,2628,GET,false,5.331,22.455,9.917
54,2628,GET,false,4.209,12.269,7.518
55,82493440,GET,true,12642.041,30642.062,35753.484
56,2628,GET,true,6.372,88.228,36.907
57,16384,GET,true,9.079,24.875,20.846
58,2628,GET,false,5.685,21.75,10.914
59,2200,GET,true,5.265,17.362,22.165
60,327680,GET,true,64.904,133.537,11947.407
61,2628,GET,false,3.76,19.439,9.917
62,2628,GET,false,4.33,15.696,13.134
63,163840,GET,true,34.046,114.486,78.233
64,1916928,GET,false,344.991,304.537,304.824
65,229376,GET,true,45.871,127.206,89.161
66,16384,GET,true,6.618,72.884,38.204
67,458752,GET,true,85.029,199.113,127.242
68,1132,GET,true,4.278,51.091,20.214
69,2604,GET,true,5.368,24.913,16.957
70,2340,GET,false,4.835,19.048,10.901
71,3376,GET,false,5.548,10.426,11.336
72,2628,GET,false,4.422,7.681,9.909
73,12284,GET,true,7.441,17.537,17.568
74,2532,GET,true,4.68,17.732,13.621
75,16384,GET,false,7.177,9.668,11.7
76,1916928,GET,false,298.593,299.085,300.916
77,12284,GET,true,6.304,12.806,14.737
78,10576,GET,true,6.983,14.726,16.803
79,158695424,GET,false,24326.664,24352.322,24321.317
80,6208,GET,true,6.625,17.555,18.744
81,7476,GET,true,6.453,17.344,16.14
82,10576,GET,false,6.615,8.707,11.147
83,1687552,GET,true,264.174,535.873,431.239
84,1156,GET,true,4.373,39.431,19.352
85,4931584,PUT,false,2362.137,2527.876,1531.28
86,7476,GET,false,6.813,15.457,11.485
87,109051904,GET,true,16707.694,37098.951,23380.355
