Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,False,3.1,2.18
1024,GET,True,5.43,2.69
1024,GET,True,11.27,3.58
1024,GET,False,8.18,2.13
1028,GET,True,7.14,3.35
1064,GET,True,11.3,3.08
1064,GET,True,5.24,3.5
1064,GET,False,71.49,3.89
1064,GET,False,3.32,2.15
1068,GET,True,10.94,6.39
1068,GET,False,4.97,2.3
1072,GET,True,4.38,2.65
1076,GET,True,4.95,3.72
1080,GET,False,2.07,2.04
1088,GET,False,4.18,2.01
1088,GET,True,6.55,3.44
1096,GET,True,10.68,3.64
1108,GET,True,5.23,3.65
1120,GET,True,17.38,5.14
1120,GET,False,3.04,1.83
1124,GET,True,7.13,3.04
1128,GET,True,4.71,4.03
1128,GET,False,3.46,1.84
1128,GET,False,3.39,1.74
1128,GET,False,3.95,2.07
1128,GET,True,11.12,3.48
1128,GET,True,4.09,2.55
1128,GET,False,3.71,2.58
1128,GET,False,3.81,1.98
1128,GET,False,3.65,2.43
1132,GET,False,2.85,2.27
1132,GET,True,7.12,2.68
1132,GET,True,5.34,2.71
1132,GET,True,11.94,4.73
1132,GET,True,5.83,2.73
1132,GET,False,3.56,1.92
1132,GET,False,4.62,2.39
1132,GET,False,6.26,2.25
1132,GET,False,3.25,2.19
1132,GET,False,3.0,2.1
1132,GET,True,8.69,3.37
1132,GET,True,6.28,2.97
1132,GET,False,5.36,2.46
1132,GET,False,8.65,4.85
1144,GET,False,2.96,2.49
1148,GET,False,7.68,2.41
1148,GET,True,4.44,2.96
1148,GET,False,4.71,2.66
1152,GET,True,5.65,3.07
1152,GET,True,10.31,3.35
1156,GET,True,15.75,6.65
1156,GET,False,5.56,2.61
1156,GET,True,3.97,3.08
1156,GET,False,5.45,3.01
1156,GET,False,3.14,2.12
1156,GET,True,9.86,3.5
1156,GET,True,16.17,5.0
1156,GET,True,4.23,3.29
1156,GET,False,4.03,2.46
1156,GET,False,1.84,1.89
1156,GET,False,3.49,2.15
1156,GET,False,3.28,2.14
1156,GET,True,5.86,3.12
1156,GET,True,2.98,2.6
1156,GET,True,9.88,3.82
1156,GET,True,8.98,4.62
1156,GET,False,3.23,2.12
1156,GET,False,8.97,3.24
1156,GET,True,9.32,4.07
1156,GET,True,13.6,5.78
1156,GET,False,5.27,2.53
1156,GET,False,2.42,2.03
1156,GET,True,7.39,3.3
1156,GET,True,5.66,2.76
1156,GET,False,4.24,1.95
1156,GET,False,4.6,2.95
1156,GET,False,3.88,1.91
1156,GET,False,3.84,2.21
1156,GET,True,3.35,2.82
1156,GET,True,2.86,2.31
1156,GET,False,9.14,3.0
1156,GET,True,3.57,2.89
1156,GET,False,3.67,1.79
1156,GET,False,5.9,2.1
1156,GET,True,6.4,3.63
1156,GET,False,3.94,2.27
1156,GET,True,5.19,2.79
1156,GET,True,9.37,5.89
1156,GET,False,3.04,2.33
1156,GET,True,4.23,3.3
1156,GET,True,11.98,3.77
1156,GET,False,5.35,2.87
