No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,true,6.831,32.348,16.606
1,65536,GET,true,17.061,36.886,25.66
2,2981888,GET,true,463.874,943.545,601.485
3,131072,GET,true,28.102,77.003,9171.309
4,1988,GET,true,5.449,35.162,19.212
5,2628,GET,true,6.43,24.677,14.549
6,124403712,GET,true,19068.797,44861.681,20321.754
7,606208,GET,true,112.191,234.195,140.967
8,10508,GET,true,7.333,54.599,18.074
9,294912,GET,true,58.62,118.342,436.187
10,65536,GET,true,16.32,52.778,24.8
11,28737536,PUT,false,14205.513,42754.14,23290.047
12,22052864,GET,true,3388.886,7212.005,3996.971
13,65699840,GET,true,10074.192,22739.143,11835.937
14,458752,GET,true,86.257,190.755,131.315
15,2628,GET,true,5.867,55.53,29.178
16,50413568,GET,true,7729.056,17331.961,9692.407
17,12284,GET,true,7.524,72.225,23.448
18,114688,GET,true,25.896,58.429,36.875
19,10508,GET,true,6.247,30.949,16.257
20,1015808,GET,true,186.001,336.526,217.377
21,458752,GET,true,87.25,248.321,124.654
22,49152,GET,true,13.704,78.241,24.962
23,32768,GET,true,10.37,40.414,21.609
24,114688,GET,true,26.201,48.128,35.412
25,16384,GET,true,7.156,27.232,18.511
26,2628,GET,true,5.946,24.366,14.347
27,16384,GET,true,8.473,29.249,15.646
28,1912,GET,true,5.06,40.527,15.888
29,753664,GET,true,136.933,285.715,264.528
30,2628,GET,true,4.629,60.472,15.912
31,5648,GET,true,5.642,33.347,17.917
32,3044,GET,true,5.113,27.9,14.732
33,16384,GET,true,8.738,28.24,15.71
34,9308,PUT,false,18.657,67.809,56.211
35,10576,GET,true,6.335,30.285,18.678
36,8156,GET,true,6.821,26.465,17.33
37,2192,GET,true,4.761,25.906,17.037
38,12284,GET,true,6.173,24.051,13.565
39,2144,GET,true,5.45,30.418,13.144
40,1364,GET,true,4.607,25.077,13.485
41,2344,GET,true,4.241,25.238,13.429
42,2608,GET,true,5.298,31.73,14.116
43,3040,PUT,false,16.754,58.636,33.135
44,7328,PUT,false,15.685,70.235,29.484
45,2628,GET,true,5.486,29.082,15.572
46,2608,GET,true,4.214,22.476,9.714
47,147456,GET,true,30.973,77.043,66.917
48,2536,GET,true,5.305,51.021,38.218
49,18857984,GET,true,2908.148,6446.485,15465.07
50,49152,GET,true,13.958,62.099,27.16
51,4448,GET,true,6.401,32.593,17.543
52,2628,GET,true,4.666,29.683,13.565
53,2628,GET,true,5.126,34.403,14.377
54,2628,GET,true,4.484,22.182,10.414
55,82493440,GET,true,12644.677,25824.11,38240.435
56,2628,GET,true,5.104,81.068,38.24
57,16384,GET,true,8.942,34.568,22.073
58,2628,GET,true,4.702,25.736,15.228
59,2200,GET,true,5.253,27.422,18.738
60,327680,GET,true,61.707,142.854,118.794
61,2628,GET,true,4.407,47.408,16.81
62,2628,GET,true,4.521,26.344,16.413
63,163840,GET,true,33.043,101.191,81.421
64,1916928,GET,true,299.416,660.431,424.026
65,229376,GET,true,45.645,130.434,67.038
66,16384,GET,true,6.837,58.931,19.373
67,458752,GET,true,84.058,200.739,127.757
68,1132,GET,true,4.656,53.378,18.425
69,2604,GET,true,4.946,31.035,20.095
70,2340,GET,true,4.894,24.913,15.676
71,3376,GET,true,5.239,24.613,18.417
72,2628,GET,true,4.198,21.049,13.132
73,12284,GET,true,6.586,23.936,17.41
74,2532,GET,true,4.607,22.577,17.015
75,16384,GET,true,7.892,23.205,15.311
76,1916928,GET,true,299.451,711.561,410.246
77,12284,GET,true,6.044,54.795,19.83
78,10576,GET,true,6.724,29.721,17.337
79,158695424,GET,true,24311.962,54095.842,30912.903
80,6208,GET,true,7.179,93.758,35.771
81,7476,GET,true,6.243,30.17,22.363
82,10576,GET,true,6.838,45.444,18.728
83,1687552,GET,true,264.778,593.469,371.239
84,1156,GET,true,4.019,52.115,20.231
85,4931584,PUT,false,2295.123,2636.402,1637.162
86,7476,GET,true,6.09,43.525,16.93
87,109051904,GET,true,16950.558,37691.046,21331.401
88,2632,GET,true,5.987,85.896,19.773
89,35520512,GET,true,5462.607,12469.204,7355.433
90,2232,PUT,false,15.368,127.073,41.653
91,2628,GET,true,4.451,38.242,15.499
92,5580,GET,true,6.376,32.997,15.76
93,12284,GET,true,6.309,28.282,17.204
94,27426816,GET,true,4206.289,9504.92,4519.172
95,2056,GET,true,5.798,84.021,17.621
96,13112,GET,true,8.055,32.285,16.7
97,3896,GET,true,5.402,26.647,12.622
98,2965504,GET,true,472.577,966.972,557.151
99,6704,GET,true,6.738,51.003,14.426
100,3656,GET,true,6.245,33.481,14.18
101,16384,GET,true,7.175,29.011,15.438
102,3256,GET,true,5.479,24.753,12.403
103,6044,GET,true,6.509,24.924,14.002
104,12284,GET,true,6.578,22.915,12.908
105,2608,GET,true,3.965,23.337,12.72
106,3358720,GET,true,539.779,1218.543,707.435
107,4944,GET,true,5.653,60.386,14.653
108,2056,GET,true,6.941,28.71,9.618
109,2212,PUT,false,16.993,55.231,31.382
110,2628,GET,true,4.43,24.892,13.235
111,4352,GET,true,6.31,24.262,14.188
112,2628,GET,true,4.547,27.138,12.592
113,2632,GET,true,4.356,23.625,11.461
114,4964352,GET,true,788.949,1755.455,893.505
115,2628,GET,true,4.49,58.591,14.712
116,3436,GET,true,4.983,26.562,12.089
117,573440,GET,true,107.358,224.384,159.188
118,72220672,GET,true,11164.962,25363.401,13681.217
119,2628,GET,true,4.841,81.921,13.634
120,91488256,GET,true,14035.647,31922.741,53179.462
121,2628,GET,true,4.989,90.761,30.384
122,160874496,GET,true,24938.371,58601.364,42135.581
123,12284,GET,true,6.941,91.536,40.003
124,7864320,GET,true,1239.163,2629.045,1462.189
125,81920,GET,true,20.127,70.374,38.053
126,1424,GET,true,3.972,33.163,17.679
127,16384,GET,true,7.334,27.691,19.126
128,36601856,GET,true,5619.374,12515.789,7465.883
129,1436,GET,true,5.221,55.453,18.333
130,3376,GET,true,6.118,34.106,18.32
131,36683776,GET,true,5625.358,13267.54,7430.243
132,1776,GET,true,4.601,82.485,19.579
133,203227136,GET,true,31150.194,79341.127,82071.361
134,2628,GET,true,5.228,82.087,36.324
135,2628,GET,true,5.462,25.136,22.191
136,1392,GET,true,4.705,20.382,16.777
137,2628,GET,true,4.781,19.378,16.675
138,9848,GET,true,7.653,26.759,18.952
139,25346048,GET,true,3889.919,8672.825,17488.107
140,65536,GET,true,16.09,63.127,31.034
141,1400,GET,true,4.434,34.012,17.031
142,3732,GET,true,5.307,29.041,18.325
143,18857984,PUT,false,9109.977,10049.781,5451.362
144,1572,GET,true,4.571,36.578,20.788
145,80412672,GET,true,12331.627,27463.056,36183.349
146,21807104,GET,true,3355.848,7511.763,16054.482
147,10715136,GET,true,1839.608,3692.8,2094.806
148,8798208,GET,true,1354.203,3123.009,1740.658
