No,Size,Type,IsDegradeRead,replicas,nativeec,microec
0,2612,GET,false,5.247,40.722,19.329
1,65536,GET,true,16.0,36.983,25.386
2,2981888,GET,false,463.144,466.197,463.292
3,131072,GET,true,28.89,49.61,9149.365
4,1988,GET,false,5.775,11.563,17.374
5,2628,GET,false,4.509,17.446,11.709
6,124403712,GET,false,19621.108,19074.672,19062.279
7,606208,GET,false,115.52,99.336,99.594
8,10508,GET,true,7.207,27.687,71.457
9,294912,GET,false,56.854,54.582,51.013
10,65536,GET,true,15.612,25.381,25.312
11,28737536,PUT,false,14788.319,15907.072,9257.303
12,22052864,GET,true,3406.208,6881.952,4223.743
13,65699840,GET,true,10069.083,24081.607,35537.562
14,458752,GET,true,85.949,208.746,12604.052
15,2628,GET,true,5.274,60.519,40.199
16,50413568,GET,false,7727.645,7733.62,7731.639
17,12284,GET,false,7.779,17.824,14.095
18,114688,GET,true,27.03,43.161,46.573
19,10508,GET,true,6.211,21.319,17.897
20,1015808,GET,true,189.466,358.305,228.094
21,458752,GET,true,87.75,183.521,130.902
22,49152,GET,false,13.598,28.506,17.72
23,32768,GET,true,10.138,46.664,21.568
24,114688,GET,true,25.083,40.915,32.036
25,16384,GET,false,8.149,17.25,12.17
26,2628,GET,false,5.615,14.563,11.701
27,16384,GET,true,7.788,21.63,18.96
28,1912,GET,true,4.912,34.183,15.366
29,753664,GET,true,135.274,315.918,173.55
30,2628,GET,false,4.504,33.819,11.239
31,5648,GET,false,7.946,61.46,10.994
32,3044,GET,true,5.923,57.704,16.209
33,16384,GET,false,7.622,24.532,11.307
34,9308,PUT,false,16.326,49.516,38.087
35,10576,GET,false,6.914,16.933,13.019
36,8156,GET,false,6.401,28.446,11.665
37,2192,GET,false,4.235,21.733,13.585
38,12284,GET,false,6.167,13.256,9.56
39,2144,GET,false,4.902,13.869,10.255
40,1364,GET,false,4.304,20.116,11.531
41,2344,GET,true,4.939,20.149,15.029
42,2608,GET,true,5.453,18.969,15.718
43,3040,PUT,false,15.361,34.936,29.393
44,7328,PUT,false,16.001,33.196,31.862
45,2628,GET,false,6.544,14.398,12.668
46,2608,GET,true,4.135,15.474,13.288
47,147456,GET,true,30.368,103.113,74.195
48,2536,GET,false,5.029,30.204,21.146
49,18857984,GET,true,2909.961,6932.667,16392.903
50,49152,GET,false,14.937,32.6,19.186
51,4448,GET,true,5.864,56.233,42.711
52,2628,GET,true,4.571,28.579,17.872
53,2628,GET,false,5.331,22.346,11.689
54,2628,GET,false,4.209,9.817,7.982
55,82493440,GET,true,12642.041,29416.753,37052.973
56,2628,GET,true,6.372,91.497,42.377
57,16384,GET,true,9.079,25.529,23.029
58,2628,GET,false,5.685,30.504,10.852
59,2200,GET,true,5.265,22.733,15.586
60,327680,GET,true,64.904,170.288,12258.397
61,2628,GET,false,3.76,27.395,9.991
62,2628,GET,false,4.33,25.009,12.996
63,163840,GET,true,34.046,101.696,83.827
64,1916928,GET,false,344.991,305.215,303.631
65,229376,GET,true,45.871,104.023,93.126
66,16384,GET,true,6.618,41.201,38.156
67,458752,GET,true,85.029,154.145,122.51
68,1132,GET,true,4.278,38.876,17.874
69,2604,GET,true,5.368,19.604,17.414
70,2340,GET,false,4.835,14.61,11.109
71,3376,GET,false,5.548,10.693,11.557
72,2628,GET,false,4.422,8.119,10.5
73,12284,GET,true,7.441,15.349,18.573
74,2532,GET,true,4.68,15.843,16.08
75,16384,GET,false,7.177,9.806,11.607
76,1916928,GET,false,298.593,304.707,300.868
77,12284,GET,true,6.304,13.143,15.947
78,10576,GET,true,6.983,14.3,15.483
79,158695424,GET,false,24326.664,24351.979,24327.79
80,6208,GET,true,6.625,16.91,20.506
81,7476,GET,true,6.453,17.665,16.931
82,10576,GET,false,6.615,8.558,11.179
83,1687552,GET,true,264.174,421.743,337.656
84,1156,GET,true,4.373,31.355,23.723
85,4931584,PUT,false,2362.137,2900.777,1645.59
86,7476,GET,false,6.813,26.077,10.781
87,109051904,GET,true,16707.694,36574.114,20489.418
88,2632,GET,true,5.732,90.955,22.606
89,35520512,GET,true,5466.029,13050.401,7195.339
90,2232,PUT,false,15.225,74.366,33.918
91,2628,GET,false,4.373,16.28,8.366
92,5580,GET,false,6.249,16.734,9.499
93,12284,GET,true,7.181,25.235,14.67
94,27426816,GET,false,4206.912,4211.163,4208.686
95,2056,GET,false,5.555,18.715,9.422
96,13112,GET,false,8.124,16.451,10.315
97,3896,GET,true,5.776,24.901,13.514
98,2965504,GET,false,460.098,463.155,460.045
99,6704,GET,true,6.058,27.934,18.178
100,3656,GET,true,5.511,20.617,13.606
101,16384,GET,true,7.403,22.236,13.559
102,3256,GET,false,5.533,14.544,7.858
103,6044,GET,false,6.134,16.311,8.733
104,12284,GET,false,7.36,15.791,10.071
105,2608,GET,false,4.813,14.379,8.661
106,3358720,GET,true,521.317,1213.157,1049.674
107,4944,GET,false,5.77,32.91,10.037
108,2056,GET,true,4.865,52.439,15.223
109,2212,PUT,false,15.101,50.802,27.175
110,2628,GET,true,5.236,21.933,12.563
111,4352,GET,false,6.424,17.772,9.433
112,2628,GET,false,4.233,18.051,7.275
113,2632,GET,false,5.076,13.97,7.404
114,4964352,GET,true,781.777,1741.41,12031.863
115,2628,GET,true,4.542,50.88,15.293
116,3436,GET,false,6.09,17.091,8.985
117,573440,GET,false,108.277,95.455,94.296
118,72220672,GET,false,11080.623,11072.804,11068.813
119,2628,GET,false,4.936,13.738,8.564
120,91488256,GET,false,14038.058,14065.907,14035.963
121,2628,GET,false,5.142,13.01,7.72
122,160874496,GET,true,24662.88,57728.185,62109.813
123,12284,GET,true,6.971,91.605,57.868
124,7864320,GET,true,1267.995,2579.541,11065.899
125,81920,GET,false,19.84,26.568,26.092
126,1424,GET,true,4.376,33.169,15.996
127,16384,GET,true,7.283,21.102,17.164
128,36601856,GET,true,5614.131,11918.351,7407.225
129,1436,GET,true,4.824,47.605,17.545
130,3376,GET,true,5.454,24.804,16.159
131,36683776,GET,false,5625.844,5627.569,5627.448
132,1776,GET,false,5.718,12.531,10.069
133,203227136,GET,false,31131.987,31168.18,31137.532
134,2628,GET,false,5.179,12.363,10.141
135,2628,GET,false,4.561,9.196,9.876
136,1392,GET,true,5.003,16.294,14.105
137,2628,GET,false,4.408,10.006,9.243
138,9848,GET,true,7.409,17.63,13.253
139,25346048,GET,false,3931.395,3888.969,3888.286
140,65536,GET,true,16.889,27.565,25.45
141,1400,GET,true,4.636,16.183,12.235
142,3732,GET,false,7.35,13.635,11.767
143,18857984,PUT,false,9590.376,9276.421,5695.293
144,1572,GET,true,5.546,49.109,20.966
145,80412672,GET,true,12322.786,26657.591,26141.82
146,21807104,GET,true,3360.335,7385.049,4080.015
147,10715136,GET,true,1662.637,3332.959,2052.019
148,8798208,GET,false,1374.797,1361.433,1354.355
149,2628,GET,true,4.578,43.851,38.4
150,2523136,GET,true,394.955,928.312,572.071
151,2628,GET,false,4.596,32.858,10.403
152,2200,GET,false,4.64,34.938,10.331
153,5356,GET,false,6.011,19.538,10.228
154,191889408,GET,false,29396.447,29449.001,29396.926
155,16384,GET,false,8.262,19.44,41.874
156,704512,GET,true,130.497,286.207,164.455
157,1996,GET,true,4.827,59.021,13.839
158,2620,GET,false,5.179,24.401,9.666
159,1776,GET,false,3.925,14.984,8.605
160,1156,GET,true,4.489,24.598,11.736
161,2608,GET,true,4.687,25.024,12.312
162,1156,GET,false,4.424,15.515,8.754
163,5232,GET,false,6.272,14.959,8.898
164,65536,GET,true,15.249,30.834,24.081
165,2620,GET,false,4.853,15.241,8.956
166,16384,GET,false,7.599,17.952,10.425
167,18857984,GET,false,2899.557,2897.025,2895.533
168,43368448,GET,true,6648.328,15454.83,8519.53
169,143474688,GET,false,21980.958,22035.69,21981.984
170,2632,GET,true,5.394,44.621,14.073
171,1576,GET,true,4.619,28.26,12.35
172,9584640,GET,false,1474.894,1497.137,1493.032
173,22102016,GET,false,3408.042,3394.722,3392.496
174,9814016,GET,true,1509.573,3410.683,1917.945
175,1916928,GET,true,299.938,654.874,414.443
176,16384,GET,true,7.429,53.916,16.813
177,16384,GET,true,6.976,34.172,13.479
178,2490368,GET,false,388.38,389.311,386.836
179,12156,GET,false,7.957,16.05,9.759
180,2628,GET,true,4.413,17.419,11.675
181,12820,GET,true,7.388,21.285,14.082
182,12284,GET,true,6.417,19.746,12.95
183,1576,GET,true,3.791,15.906,9.344
184,114688,GET,false,26.422,25.73,23.091
185,2628,GET,true,5.072,17.477,11.408
186,4272,GET,true,6.199,16.479,12.333
187,13598720,GET,false,2089.667,2089.283,2087.627
188,2392064,GET,false,372.797,373.873,372.006
189,1156,GET,false,3.921,11.973,7.642
190,12284,GET,false,6.813,14.492,8.692
191,49774592,GET,true,7630.025,17820.926,33331.464
192,14352384,GET,true,2226.988,4024.872,15645.471
193,2408,GET,true,5.114,35.337,21.065
194,2628,GET,true,4.472,24.365,15.648
195,8996,GET,true,7.297,26.115,15.544
196,5236,GET,false,5.881,13.649,12.875
197,163840,GET,false,34.733,31.734,30.91
198,4508,GET,true,5.609,16.838,15.269
199,12284,GET,true,6.251,15.561,17.049
200,4928,GET,false,6.024,10.194,10.878
201,16580608,GET,false,2546.228,2565.698,2563.437
202,13148,GET,true,7.6,20.426,26.659
203,9208,GET,true,6.119,18.629,16.049
204,3044,GET,false,5.184,15.208,11.201
205,19152896,GET,true,2958.493,5953.986,3709.176
206,7476,GET,true,5.952,47.609,18.479
207,11862016,GET,true,1826.786,3569.074,2143.286
208,1896,GET,false,6.372,27.985,11.752
209,294912,GET,false,56.291,53.595,51.162
210,32768,GET,true,9.333,46.021,20.345
211,51593216,GET,true,7907.48,16673.838,10128.562
212,16384,GET,true,7.553,74.962,18.683
213,7032,GET,false,5.766,26.175,8.683
214,1576,GET,false,4.491,15.385,8.736
215,3524,GET,true,5.076,21.57,12.542
216,2612,GET,false,4.875,16.781,9.51
217,16384,GET,true,8.213,21.763,14.883
218,2998272,GET,false,464.931,467.106,465.535
219,3032,GET,true,5.242,21.871,13.335
220,51003392,GET,true,7833.544,18367.966,10239.804
221,1148,GET,false,4.846,42.599,13.979
222,2812,GET,true,5.638,79.271,19.472
223,75988992,GET,false,11660.764,11649.783,11653.992
224,8568832,GET,true,1334.896,2972.831,1605.483
225,4931584,GET,true,761.345,1649.857,1014.022
226,4096000,GET,false,633.137,973.882,633.313
227,97435648,GET,false,14929.824,14968.038,14932.678
228,33636352,GET,true,5174.022,11563.926,6666.794
229,3044,GET,true,5.208,60.627,18.255
230,2628,GET,true,4.286,27.306,12.994
231,5560,GET,true,6.676,20.008,13.886
232,933888,GET,false,169.498,150.879,148.424
233,3522560,GET,false,562.935,546.668,545.486
234,4423680,GET,true,700.075,1385.386,840.476
235,16384,GET,false,8.134,20.214,12.555
236,22364160,GET,true,3444.227,7833.606,4173.916
237,6455296,GET,false,995.198,1002.915,994.412
238,1412,GET,true,4.883,52.096,14.366
239,4088,GET,true,5.602,39.265,12.916
240,49152,GET,false,14.268,20.741,13.868
241,2200,GET,true,4.124,22.906,13.431
242,3452,GET,true,5.743,23.194,12.574
243,32768,GET,false,10.459,21.667,11.115
244,311296,GET,true,63.263,133.364,101.618
245,10320,GET,false,6.898,25.363,10.793
246,5052,GET,false,5.539,22.181,9.535
247,11943936,GET,true,1836.316,4006.636,2087.126
248,2420,GET,false,5.024,95.967,9.851
249,2608,GET,true,4.445,57.311,14.761
250,16384,GET,true,7.457,29.066,15.223
251,45547520,GET,false,6996.341,6985.045,6982.887
252,1996,GET,false,5.836,16.25,14.908
253,45547520,GET,true,7001.357,14800.617,8867.125
254,32768,GET,true,10.759,75.267,28.878
255,32768,GET,false,10.444,26.867,14.861
256,12284,GET,true,6.35,25.572,18.093
257,2628,GET,true,4.457,22.484,14.162
258,7553024,GET,true,1175.051,2122.081,1356.604
259,7476,GET,true,6.104,23.278,17.624
260,6820,GET,true,5.562,20.498,15.184
261,367329280,GET,false,56281.165,56319.022,56266.395
262,160874496,GET,false,24645.825,24646.871,24647.61
263,1348,GET,true,5.43,16.962,21.013
264,10576,GET,false,7.07,13.916,11.605
265,5668864,GET,true,888.256,1992.2,1103.324
266,32768,GET,true,10.345,56.646,19.955
267,147456,GET,false,31.908,31.03,28.483
268,3408,GET,true,5.295,18.106,13.246
269,1772,GET,true,4.6,20.274,12.402
270,1336,GET,false,3.819,9.738,9.097
271,13884,GET,false,7.857,11.733,10.741
272,1576,GET,false,3.871,9.469,9.935
273,8840,GET,true,6.745,15.367,13.793
274,27688960,GET,false,4246.365,4250.737,4248.954
275,12284,GET,false,6.984,10.718,10.266
276,2212,PUT,false,13.557,40.74,39.177
277,1576,GET,false,3.462,7.512,10.149
278,38486016,GET,true,5906.107,13664.666,7427.938
279,32768,GET,true,10.177,60.541,21.565
280,8060928,GET,true,1261.491,2606.341,1840.522
281,2310144,GET,true,359.874,744.696,524.82
282,48857088,GET,false,7489.498,7510.4,7490.31
283,8572,GET,true,7.459,37.383,15.19
284,32768,GET,false,10.719,15.197,11.091
285,1576,GET,true,4.0,18.088,11.901
286,16384,GET,false,7.841,13.504,9.206
287,7716,PUT,false,16.827,37.873,30.15
288,2628,GET,true,4.24,14.353,12.891
289,2632,PUT,false,15.192,31.982,24.682
290,12284,GET,false,6.612,10.667,8.716
291,11157504,GET,false,1738.63,1716.685,1715.53
292,5708,GET,false,6.949,9.765,7.696
293,114688,GET,false,27.454,111.911,23.405
294,10284,GET,true,6.557,16.808,13.652
295,22364160,GET,false,3448.196,3434.282,3432.903
296,16384,GET,false,7.861,11.552,10.213
297,311296,GET,false,60.484,54.514,53.423
298,98304,GET,true,21.628,34.202,27.859
299,1356,GET,false,5.038,10.946,8.625
