Size,Type,IsDegradeRead,NativeecTimes,MicroecTimes
1024,GET,True,11.16,3.33
1024,GET,True,4.08,2.98
1024,GET,True,10.4,3.04
1024,GET,True,4.47,3.44
1028,GET,True,6.47,5.89
1064,GET,True,8.71,3.28
1064,GET,True,6.23,4.05
1064,GET,True,16.25,7.39
1064,GET,True,7.64,3.6
1068,GET,True,15.93,11.33
1068,GET,True,6.56,3.03
1072,GET,True,3.9,2.92
1076,GET,True,5.98,3.1
1080,GET,True,5.3,2.88
1088,GET,True,7.88,3.79
1088,GET,True,8.63,3.8
1096,GET,True,6.5,3.92
1108,GET,True,4.62,1.96
1120,GET,True,18.57,4.87
1120,GET,True,8.99,3.27
1124,GET,True,6.87,2.89
1128,GET,True,10.86,3.98
1128,GET,True,9.74,3.48
1128,GET,True,8.36,2.72
1128,GET,True,13.23,4.39
1128,GET,True,15.43,3.98
1128,GET,True,3.88,3.61
1128,GET,True,7.29,3.51
1128,GET,True,13.04,2.45
1128,GET,True,16.82,3.73
1132,GET,True,5.39,4.67
1132,GET,True,12.24,3.95
1132,GET,True,12.36,3.01
1132,GET,True,11.46,3.96
1132,GET,True,5.2,3.91
1132,GET,True,5.61,3.45
1132,GET,True,13.85,4.31
1132,GET,True,10.69,4.65
1132,GET,True,4.68,3.32
1132,GET,True,6.44,3.67
1132,GET,True,15.92,3.41
1132,GET,True,12.94,4.04
1132,GET,True,7.9,4.31
1132,GET,True,15.98,5.88
1144,GET,True,7.97,3.42
1148,GET,True,17.21,3.11
1148,GET,True,5.01,3.53
1148,GET,True,7.27,3.63
1152,GET,True,6.46,3.68
1152,GET,True,5.65,3.09
1156,GET,True,18.55,6.33
1156,GET,True,6.78,3.72
1156,GET,True,16.31,2.43
1156,GET,True,11.04,4.67
1156,GET,True,4.03,3.28
1156,GET,True,8.63,3.62
1156,GET,True,16.59,6.25
1156,GET,True,4.73,3.27
1156,GET,True,7.15,5.1
1156,GET,True,6.5,4.25
1156,GET,True,14.1,4.21
1156,GET,True,7.4,3.12
1156,GET,True,6.04,3.36
1156,GET,True,5.87,2.61
1156,GET,True,15.58,3.46
1156,GET,True,11.77,3.67
1156,GET,True,4.71,3.05
1156,GET,True,17.84,9.59
1156,GET,True,17.15,6.53
1156,GET,True,6.91,4.02
1156,GET,True,12.8,4.61
1156,GET,True,8.44,4.3
1156,GET,True,8.56,3.97
1156,GET,True,5.61,3.34
1156,GET,True,5.98,3.7
1156,GET,True,7.48,3.67
1156,GET,True,15.59,4.32
1156,GET,True,18.11,5.95
1156,GET,True,6.86,4.73
1156,GET,True,4.82,3.62
1156,GET,True,16.97,5.02
1156,GET,True,13.41,4.17
1156,GET,True,6.6,3.95
1156,GET,True,5.01,2.94
1156,GET,True,18.33,5.51
1156,GET,True,7.0,3.67
1156,GET,True,18.39,3.55
1156,GET,True,10.23,3.46
1156,GET,True,6.4,4.11
1156,GET,True,6.15,4.53
1156,GET,True,11.04,3.81
1156,GET,True,7.27,4.3
1156,GET,True,5.01,2.5
1156,GET,True,5.88,2.97
1156,GET,True,6.13,3.57
1156,GET,True,5.29,3.21
1156,GET,True,6.53,3.28
1156,GET,True,10.69,3.32
1156,GET,True,11.09,3.92
1156,GET,True,10.05,3.82
1156,GET,True,12.7,13.23
1156,GET,True,14.97,19.46
1156,GET,True,6.78,3.26
1156,GET,True,12.58,3.79
1156,GET,True,12.86,5.64
1156,GET,True,14.07,2.69
1156,GET,True,4.19,4.34
1156,GET,True,5.15,4.9
1156,GET,True,12.43,3.61
1156,GET,True,6.33,3.69
1156,GET,True,11.22,3.74
1156,GET,True,18.23,5.01
1156,GET,True,5.67,3.33
1156,GET,True,13.71,5.72
1156,GET,True,5.51,3.92
1156,GET,True,21.26,4.19
1156,GET,True,16.38,3.55
1156,GET,True,8.01,4.49
1156,GET,True,6.79,3.63
1156,GET,True,19.27,3.44
1156,GET,True,7.21,3.71
1156,GET,True,7.89,3.79
1156,GET,True,6.28,3.66
1156,GET,True,5.6,4.11
1156,GET,True,12.41,4.24
1156,GET,True,7.46,3.04
1156,GET,True,16.62,5.44
1156,GET,True,7.87,4.48
1156,GET,True,14.31,4.64
1156,GET,True,6.61,3.59
1156,GET,True,15.22,4.26
1156,GET,True,5.65,4.64
1156,GET,True,15.55,18.48
1156,GET,True,6.28,3.66
1156,GET,True,5.16,3.33
1156,GET,True,6.3,2.95
1156,GET,True,14.95,4.65
1156,GET,True,15.21,4.87
1156,GET,True,16.03,3.82
1156,GET,True,17.94,4.76
1156,GET,True,23.52,4.14
1156,GET,True,14.83,4.19
1156,GET,True,7.18,3.98
1156,GET,True,7.15,4.35
1156,GET,True,9.93,3.69
1156,GET,True,18.03,4.5
1156,GET,True,9.01,2.89
1156,GET,True,8.44,4.76
1156,GET,True,12.97,5.03
1156,GET,True,14.11,3.9
1156,GET,True,3.83,3.72
1156,GET,True,8.96,3.7
1156,GET,True,10.42,5.0
1156,GET,True,14.94,12.81
1156,GET,True,8.52,3.97
1156,GET,True,3.92,2.49
1160,GET,True,6.35,3.78
1160,GET,True,8.32,3.08
1160,GET,True,4.92,3.02
1160,GET,True,5.54,3.93
1176,PUT,False,4.74,3.11
1180,GET,True,14.32,3.7
1180,GET,True,14.58,3.3
1184,GET,True,9.8,4.63
1184,GET,True,8.61,3.61
1188,GET,True,5.08,4.63
1192,GET,True,12.13,14.02
1192,GET,True,5.62,3.96
1200,GET,True,5.39,3.89
1212,PUT,False,5.58,3.69
1232,GET,True,7.26,3.79
1232,GET,True,3.97,3.7
1236,GET,True,9.13,4.37
1236,GET,True,5.03,3.24
1236,GET,True,11.93,4.63
1236,GET,True,10.6,4.02
1236,GET,True,6.96,5.49
1236,GET,True,6.41,3.93
1236,GET,True,8.44,4.07
1272,GET,True,7.92,4.59
1288,GET,True,11.39,4.46
1296,PUT,False,6.51,6.15
1296,GET,True,18.92,4.88
1296,PUT,False,6.52,3.91
1304,GET,True,5.94,3.42
1308,GET,True,9.51,4.37
1308,GET,True,15.08,3.47
1308,GET,True,7.81,3.34
1308,GET,True,3.81,2.87
1308,GET,True,15.6,3.98
1308,GET,True,10.33,4.36
1308,GET,True,11.26,4.39
1332,PUT,False,5.28,4.09
1336,GET,True,14.99,4.86
1336,GET,True,5.57,2.58
1336,GET,True,11.07,3.69
1336,GET,True,5.86,3.81
1336,GET,True,7.05,3.97
1336,GET,True,12.94,3.24
1336,GET,True,6.46,2.56
1340,GET,True,4.66,4.11
1340,GET,True,8.29,4.27
1348,GET,True,6.03,3.13
1348,GET,True,6.63,3.17
1348,GET,True,8.74,3.27
1348,GET,True,8.77,5.7
1348,GET,True,20.49,6.26
1356,GET,True,11.62,4.06
1356,GET,True,15.57,7.73
1356,GET,True,6.67,4.48
1356,GET,True,7.2,4.44
1356,GET,True,6.51,3.02
1356,GET,True,8.95,3.17
1356,GET,True,6.45,4.09
1356,GET,True,14.4,7.36
1356,GET,True,8.87,4.05
1356,GET,True,8.27,3.47
1356,GET,True,14.33,8.8
1356,GET,True,4.71,2.63
1356,GET,True,6.22,2.85
1356,GET,True,17.33,3.62
1356,GET,True,7.6,3.6
1356,GET,True,17.47,3.75
1356,GET,True,5.91,4.18
1356,GET,True,6.47,3.45
1356,GET,True,11.26,2.94
1360,GET,True,17.14,4.7
1360,GET,True,6.53,4.11
1360,GET,True,8.07,3.02
1360,GET,True,6.57,4.14
1360,GET,True,8.72,2.5
1364,GET,True,4.38,4.17
1364,GET,True,6.82,3.57
1364,GET,True,10.73,5.04
1364,GET,True,5.53,3.04
1364,GET,True,5.44,2.93
1364,GET,True,6.06,3.0
1364,GET,True,6.49,3.04
1364,GET,True,5.67,4.12
1364,GET,True,8.57,4.77
1364,GET,True,16.47,6.17
1364,GET,True,18.14,3.58
1364,GET,True,6.33,4.31
1364,GET,True,7.83,3.49
1364,GET,True,4.96,2.7
1364,GET,True,5.96,2.64
1364,GET,True,10.09,3.82
1364,GET,True,5.57,4.53
1364,GET,True,9.24,3.21
1364,GET,True,4.48,3.93
1368,GET,True,10.15,4.04
1368,GET,True,13.99,3.85
1368,GET,True,5.88,3.5
1368,GET,True,7.17,3.69
1368,GET,True,6.5,3.3
1368,GET,True,6.1,3.56
1368,GET,True,6.64,4.38
1368,GET,True,4.25,2.94
1368,GET,True,6.49,3.6
1368,GET,True,5.39,4.2
1368,GET,True,5.21,3.58
1368,GET,True,8.43,3.56
1368,GET,True,12.77,4.18
1368,GET,True,6.82,3.46
1368,GET,True,3.69,2.87
1368,GET,True,6.25,4.77
1368,GET,True,7.05,3.35
1368,GET,True,16.66,2.95
1368,GET,True,5.44,3.8
1368,GET,True,11.02,4.98
1368,GET,True,7.66,3.45
1372,GET,True,7.52,2.9
1372,GET,True,4.88,3.9
1376,GET,True,4.47,3.44
1376,GET,True,6.26,4.0
1388,GET,True,4.49,3.32
1388,GET,True,15.61,4.27
1392,GET,True,6.09,3.94
1392,GET,True,5.48,3.61
1392,GET,True,4.33,3.57
1396,GET,True,6.62,3.26
1396,GET,True,12.73,3.83
1396,GET,True,16.73,3.26
1396,GET,True,6.7,4.3
1396,GET,True,13.2,14.57
1396,GET,True,9.35,3.25
1396,GET,True,5.65,3.0
1400,GET,True,4.34,3.13
1400,GET,True,17.81,4.26
1400,GET,True,7.67,3.84
1400,GET,True,6.21,3.8
1412,PUT,False,7.22,3.2
1412,PUT,False,9.4,4.3
1412,GET,True,4.77,3.43
1412,GET,True,5.27,3.02
1412,GET,True,5.61,2.92
1412,GET,True,10.12,3.27
1412,PUT,False,3.37,3.12
1420,GET,True,5.2,3.94
1424,GET,True,8.35,4.45
1436,GET,True,10.62,3.51
1436,GET,True,11.37,5.44
1436,GET,True,3.88,3.2
1436,GET,True,14.31,4.79
1440,GET,True,5.61,3.14
1444,GET,True,5.36,3.78
1444,GET,True,6.45,2.83
1448,GET,True,6.68,3.11
1448,GET,True,6.41,4.01
1452,GET,True,17.57,5.95
1464,GET,True,7.25,3.94
1480,GET,True,17.52,4.25
1480,GET,True,5.59,2.83
1500,GET,True,9.24,3.58
1504,GET,True,4.65,2.76
1508,GET,True,20.25,3.96
1508,GET,True,14.86,4.07
1512,GET,True,12.47,5.62
1520,GET,True,6.09,4.02
1524,GET,True,4.36,3.62
1524,GET,True,5.49,3.3
1536,GET,True,6.06,4.22
1536,GET,True,5.04,3.09
1544,GET,True,4.29,3.55
1544,GET,True,8.04,3.41
1548,GET,True,7.55,3.19
1548,GET,True,5.95,4.34
1552,GET,True,19.3,9.61
1556,GET,True,5.64,4.53
1556,GET,True,7.4,3.46
1564,GET,True,7.41,4.25
1568,PUT,False,4.08,2.89
1568,GET,True,7.41,3.63
1568,GET,True,11.55,3.65
1568,GET,True,27.24,4.36
1568,GET,True,5.76,2.5
1568,GET,True,8.05,3.96
1572,GET,True,8.0,4.55
1576,GET,True,6.27,2.98
1576,GET,True,14.68,3.73
1576,GET,True,12.67,3.39
1576,GET,True,14.98,4.49
1576,GET,True,5.52,2.72
1576,GET,True,13.63,4.59
1576,GET,True,18.36,4.66
1576,GET,True,7.36,3.46
1576,GET,True,12.6,4.64
1576,GET,True,13.12,6.02
1576,GET,True,6.3,3.33
1576,GET,True,8.32,4.2
1576,GET,True,6.31,5.06
1576,GET,True,6.99,3.56
1576,GET,True,9.17,3.33
1576,GET,True,5.64,3.09
1576,GET,True,6.0,4.48
1576,GET,True,6.37,3.31
1576,GET,True,6.83,4.16
1576,GET,True,7.36,3.66
1576,GET,True,7.4,3.68
1576,GET,True,6.43,4.08
1576,GET,True,10.39,4.29
1576,GET,True,4.8,3.79
1576,GET,True,24.12,2.81
1576,GET,True,15.56,8.13
1576,GET,True,7.35,2.99
1576,GET,True,7.6,3.4
1576,GET,True,11.61,4.4
1576,GET,True,5.26,3.07
1576,GET,True,10.03,6.45
1576,GET,True,10.04,3.75
1576,GET,True,5.87,3.98
1576,GET,True,4.7,3.28
1576,GET,True,4.72,3.15
1576,GET,True,15.73,3.09
1576,GET,True,5.9,3.81
1576,GET,True,5.5,3.6
1576,GET,True,13.12,3.73
1576,GET,True,5.94,4.6
1576,GET,True,7.24,4.4
1576,GET,True,12.58,10.55
1576,GET,True,6.8,3.31
1576,GET,True,11.09,4.99
1576,GET,True,4.38,3.73
1576,GET,True,5.24,3.75
1576,GET,True,14.28,15.01
1576,GET,True,15.11,3.96
1576,GET,True,4.35,2.2
1576,GET,True,8.01,2.93
