0,182.388,167.22,157.948,141.851
1,597.937,95.196,129.076,247.473
2,85.845,60.805,106.534,109.765
3,101.348,60.802,117.221,117.67
4,82.662,58.209,195.173,166.622
5,82.978,77.711,204.37,178.439
6,92.375,86.295,153.604,195.733
7,98.852,66.455,199.97,141.931
8,89.417,76.548,204.137,164.306
9,108.413,97.134,139.835,108.984
10,76.458,99.238,159.38,123.137
11,80.613,124.938,149.586,155.99
12,113.322,148.827,161.27,142.526
13,167.889,160.053,142.28,183.367
14,148.776,130.381,115.166,158.974
15,163.922,154.052,129.441,103.315
16,222.873,154.831,165.729,116.675
17,132.094,194.971,130.154,98.349
18,118.508,155.479,118.885,94.5
19,130.75,138.921,130.44,141.791
20,132.802,162.275,133.497,177.414
21,147.652,158.76,181.781,117.998
22,159.113,120.965,116.926,144.634
23,109.037,257.631,164.097,125.245
24,151.152,186.478,127.094,123.046
25,134.522,197.995,106.724,96.01
26,164.091,176.174,99.339,110.651
27,128.86,161.427,95.623,106.758
28,114.126,191.629,133.752,112.442
29,141.427,115.248,123.287,108.366
30,148.231,127.156,111.535,82.606
31,163.645,130.416,624.988,178.145
32,124.455,118.524,109.471,142.409
33,154.97,123.057,122.491,144.049
34,128.217,152.449,127.657,185.139
35,79.786,118.65,131.895,132.473
36,89.583,105.187,125.178,129.829
37,119.194,110.695,102.949,127.484
38,124.284,176.702,100.517,159.255
39,616.459,134.287,122.7,149.011
40,93.753,142.294,157.137,109.458
41,108.161,182.88,108.237,129.636
42,140.806,130.969,116.808,131.139
43,152.553,122.307,134.383,138.673
44,116.838,146.702,139.712,129.174
45,141.049,158.828,138.219,95.266
46,93.979,139.084,128.422,110.314
47,102.637,113.197,132.71,110.735
48,154.017,131.774,154.579,129.502
49,121.33,133.092,147.161,126.304
50,144.81,137.892,87.091,134.845
51,123.436,145.703,138.111,185.024
52,114.051,162.483,155.426,172.756
53,140.072,149.896,146.86,165.72
54,134.072,136.088,119.909,165.075
55,135.747,151.628,95.612,163.605
56,123.688,112.936,203.393,227.307
57,92.813,140.276,204.3,201.453
58,137.137,195.296,203.308,194.587
59,121.898,158.174,178.284,187.925
60,124.35,168.625,203.881,225.961
61,197.259,159.24,188.061,244.169
62,154.102,235.901,233.001,192.593
63,161.024,186.528,135.707,156.953
64,133.225,201.277,125.971,197.038
65,106.583,215.532,145.002,171.753
66,169.208,198.323,180.513,163.59
67,194.736,197.364,158.566,201.178
68,191.662,241.881,159.134,235.632
69,167.316,155.258,228.703,234.67
70,161.032,153.194,167.233,210.188
71,144.646,138.155,164.666,241.678
72,181.03,158.515,151.35,243.76
73,199.726,161.221,212.157,218.137
74,142.824,156.471,183.245,224.526
75,175.993,210.363,138.025,193.774
76,140.703,186.549,151.437,182.549
77,169.143,161.442,189.511,309.155
78,155.734,150.219,168.295,347.026
79,179.258,193.092,159.577,316.057
80,145.437,206.47,175.349,326.708
81,174.404,181.787,247.594,310.736
82,162.436,203.105,247.096,287.08
83,148.727,251.819,202.34,383.665
84,218.833,168.61,218.947,284.154
85,197.342,174.384,236.704,268.328
86,183.244,241.892,194.542,259.341
87,208.708,293.865,209.589,289.16
88,242.325,276.662,222.946,241.518
89,143.761,239.527,247.978,260.733
90,125.804,183.448,250.805,236.545
91,255.173,191.827,194.018,238.447
92,267.079,252.993,205.164,579.553
93,216.772,208.597,203.071,286.535
94,205.713,255.323,155.763,292.619
95,237.348,214.296,217.053,275.076
96,194.46,178.505,184.133,310.19
97,218.755,185.656,191.56,648.811
98,209.94,224.228,202.787,289.182
