0,175.2,244.771,185.808,235.599,231.69,811.437,394.336,864.018,378.609,347.971,337.744,473.754,662.437,525.682,813.824,432.331
1,55.862,236.157,336.07,503.474,866.099,325.813,640.172,402.368,449.187,748.565,249.489,551.703,647.265,622.242,603.891,733.874
2,47.196,186.568,189.252,237.122,308.939,531.885,232.662,422.669,357.232,602.047,292.637,782.324,738.879,519.854,803.974,651.625
3,47.265,280.694,330.704,272.175,395.819,283.709,280.761,546.063,651.155,1019.022,604.69,643.377,662.895,641.37,582.588,595.315
4,46.177,210.073,219.552,228.236,335.735,339.274,588.805,966.026,1134.913,699.895,416.319,602.415,582.903,597.326,626.247,597.773
5,47.636,429.474,240.728,735.481,531.939,454.531,531.409,668.02,542.671,686.076,535.029,623.604,645.21,572.116,480.647,498.943
6,47.418,317.89,261.677,670.659,380.337,735.641,707.8,661.141,550.223,712.304,577.299,640.259,741.055,452.022,544.446,477.138
7,46.74,254.206,294.387,665.267,663.183,601.228,728.378,571.365,494.309,799.047,523.228,738.796,526.357,481.439,549.05,718.241
8,63.058,261.994,318.595,518.869,610.979,526.791,685.261,552.228,512.304,654.225,460.551,563.387,521.676,494.682,488.248,479.452
9,49.911,371.137,377.302,611.623,535.095,634.591,562.434,506.387,606.136,527.553,475.375,546.113,438.014,395.265,661.422,632.508
10,82.652,566.464,742.13,595.465,607.258,542.796,561.522,473.674,571.048,566.224,359.847,461.962,502.227,476.153,520.22,544.404
11,76.398,489.466,723.984,635.328,517.243,480.135,819.5,525.856,517.202,481.957,587.887,455.111,451.092,565.334,504.436,457.79
12,158.139,553.904,615.929,445.626,643.11,533.438,356.184,568.849,499.735,503.728,515.451,548.091,544.733,496.763,504.556,529.643
13,144.757,843.751,612.884,568.301,531.313,548.535,550.801,500.116,432.799,500.788,529.595,394.193,480.63,486.358,497.84,495.63
14,175.933,491.709,564.559,591.97,604.713,511.071,521.809,508.535,565.284,511.218,523.637,486.715,515.799,548.588,500.567,470.074
15,375.078,502.48,546.394,465.479,501.89,609.003,417.026,520.501,565.428,492.519,445.403,487.539,547.436,529.234,756.412,474.356
16,182.213,412.602,579.402,638.382,536.356,444.533,440.554,465.373,434.219,340.062,455.657,511.123,438.689,499.613,402.982,368.801
17,192.949,738.527,521.372,425.331,470.468,447.491,442.478,423.834,397.026,453.262,454.109,418.167,366.339,598.831,409.638,473.295
18,211.009,627.693,459.703,363.187,527.994,424.346,395.98,444.468,454.335,366.753,446.064,372.055,473.848,402.744,528.184,490.936
19,260.828,422.625,404.436,453.114,484.402,511.931,355.942,455.347,608.759,419.196,437.706,341.524,358.26,416.948,400.539,320.247
20,283.466,401.413,555.712,453.285,483.868,524.356,479.072,383.978,450.779,535.593,386.908,510.965,433.312,327.722,374.526,393.966
21,239.155,528.576,489.785,406.004,452.028,455.863,377.076,410.45,473.457,345.178,436.09,397.197,466.829,376.532,475.897,488.517
22,241.13,454.377,503.897,416.572,386.721,484.117,525.607,540.056,399.796,373.022,371.6,411.888,448.534,363.799,418.736,374.768
23,351.341,428.813,509.143,422.106,510.253,420.328,448.007,385.782,387.151,331.808,451.061,412.193,427.546,445.27,369.247,427.57
24,421.19,383.024,496.168,366.786,455.098,461.55,476.15,368.774,447.531,377.356,493.711,417.785,452.07,417.384,415.382,390.307
25,586.204,486.611,512.638,410.594,333.303,446.689,659.647,434.99,458.215,354.45,587.231,411.108,375.364,416.514,387.653,349.475
26,536.087,423.589,651.333,463.759,425.558,401.683,496.451,447.35,398.799,332.854,342.395,410.286,400.232,365.841,408.272,429.415
27,577.397,557.015,421.125,488.353,416.187,443.975,432.59,416.183,373.297,355.538,433.154,362.167,448.218,374.82,375.762,487.954
28,548.825,419.197,411.216,400.614,408.881,455.677,410.809,430.361,402.966,373.612,366.866,399.417,365.022,395.402,527.889,446.995
29,594.739,361.041,313.167,484.861,453.4,441.586,413.442,355.014,364.837,370.188,385.937,387.744,399.131,366.142,442.784,430.19
