cpu,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15,cpu16,cpu17,cpu18,cpu19,cpu20,cpu21,cpu22,cpu23,cpu24,cpu25,cpu26,cpu27,cpu28,cpu29,cpu30,cpu31,cpu32,cpu33,cpu34,cpu35,cpu36,cpu37,cpu38,cpu39,cpu40,cpu41,cpu42,cpu43,cpu44,cpu45,cpu46,cpu47
0.08991684,0.05,0.025,0.3,0.2,0.12195122,0.125,0.179487179,0.125,0.1,0.075,0.075,0.073170732,0,0,0.1,0.025641026,0.125,0,1,0,0,0.025641026,0,0,0,0,0,0,0.375,0.375,0,0,0,0,0,0,0,0.35,0.375,0,0,0,0,0,0,0,0,0
,,,,,,,,,3.952079425,,,0.248811757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.109779984,,,0.062202939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
